serial,100000,1,0,0.009459296999921207,0.302,0.46548,0.23252
serial,100000,1,1,0.009145708999994895,0.30147,0.46564,0.23289
serial,100000,1,2,0.00960671400002866,0.30144,0.4647,0.23386
serial,100000,1,3,0.00918813099997351,0.30498,0.46385,0.23117
serial,100000,1,4,0.009093296000173723,0.30111,0.46736,0.23153
serial,100000,1,5,0.009707059999982448,0.30056,0.46726,0.23218
serial,200000,1,0,0.017662811000036527,0.301695,0.465665,0.23264
serial,200000,1,1,0.017816935999917405,0.301375,0.46541,0.233215
serial,200000,1,2,0.0174497400000746,0.30189,0.465085,0.233025
serial,200000,1,3,0.01743296300014663,0.30375,0.463625,0.232625
serial,200000,1,4,0.01755963999994492,0.300615,0.466715,0.23267
serial,200000,1,5,0.017642262999970626,0.301245,0.466695,0.23206
serial,400000,1,0,0.032950795999795446,0.30086,0.465915,0.233225
serial,400000,1,1,0.03191940099986823,0.301395,0.465195,0.23341
serial,400000,1,2,0.031009001000029457,0.301485,0.4657475,0.2327675
serial,400000,1,3,0.0313970969998536,0.30309,0.464405,0.232505
serial,400000,1,4,0.0313094349999119,0.3021225,0.465675,0.2322025
serial,400000,1,5,0.03159591400003592,0.3012225,0.46647,0.2323075
serial,800000,1,0,0.061309887000106755,0.30107,0.46631375,0.23261625
serial,800000,1,1,0.060225549999813666,0.3013975,0.4653925,0.23321
serial,800000,1,2,0.0610320910000155,0.3012175,0.46583625,0.23294625
serial,800000,1,3,0.06067151799993553,0.30225625,0.46527,0.23247375
serial,800000,1,4,0.06150334899984955,0.3024375,0.464685,0.2328775
serial,800000,1,5,0.06091365500014945,0.30105375,0.46675375,0.2321925
serial,1600000,1,0,0.12201425500006735,0.30163875,0.46586187,0.23249938
serial,1600000,1,1,0.12139361400022608,0.30176313,0.46549,0.23274687
serial,1600000,1,2,0.11990083699993193,0.30126125,0.46590312,0.23283562
serial,1600000,1,3,0.11966190199996163,0.30237313,0.46523437,0.2323925
serial,1600000,1,4,0.12245514200003527,0.3019275,0.4652475,0.232825
serial,1600000,1,5,0.12102758299988636,0.30151187,0.46643125,0.23205687
serial,3200000,1,0,0.24109322499998598,0.30182625,0.46569906,0.23247469
serial,3200000,1,1,0.24277764700013904,0.30158687,0.4656075,0.23280562
serial,3200000,1,2,0.24277448700013338,0.30151844,0.46562219,0.23285938
serial,3200000,1,3,0.24247465899998133,0.30206656,0.46527031,0.23266312
serial,3200000,1,4,0.24585643899990828,0.30180187,0.46548281,0.23271531
serial,3200000,1,5,0.24131731500006026,0.30167688,0.46609625,0.23222687
serial,6400000,1,0,0.479106806000118,0.30204938,0.46543297,0.23251766
serial,6400000,1,1,0.4852426680001827,0.301685,0.46542125,0.23289375
serial,6400000,1,2,0.48225874099989596,0.30176859,0.46539141,0.23284
serial,6400000,1,3,0.4756052669999917,0.30211047,0.46508813,0.23280141
serial,6400000,1,4,0.47897435699997004,0.30174828,0.46542672,0.232825
serial,6400000,1,5,0.47680324800012386,0.30161547,0.46599016,0.23239437
serial,12800000,1,0,0.9587475379998978,0.30192562,0.46554656,0.23252781
serial,12800000,1,1,0.950886373000003,0.30183656,0.46550508,0.23265836
serial,12800000,1,2,0.9672010720000799,0.3017432,0.46553648,0.23272031
serial,12800000,1,3,0.9532601229998363,0.30189086,0.46534031,0.23276883
serial,12800000,1,4,0.9697519349999766,0.30187336,0.46526352,0.23286313
serial,12800000,1,5,0.954074417000129,0.30173078,0.46581195,0.23245727
serial,25600000,1,0,1.9262888799999018,0.3018273,0.46553957,0.23263312
serial,25600000,1,1,1.8903542100001687,0.30196785,0.46531168,0.23272047
serial,25600000,1,2,1.9257895130001543,0.3016991,0.46567355,0.23262734
serial,25600000,1,3,1.9477101449999736,0.30184461,0.46540078,0.23275461
serial,25600000,1,4,1.9358699099998375,0.30188414,0.46532195,0.23279391
serial,25600000,1,5,1.912234435000073,0.30175793,0.46567602,0.23256605
serial,51200000,1,0,3.822477148000189,0.30169953,0.46562686,0.23267361
serial,51200000,1,1,3.843675441999949,0.3017907,0.4655525,0.2326568
serial,51200000,1,2,3.849002077999785,0.30172119,0.4656057,0.23267311
serial,51200000,1,3,3.854536790999873,0.30179887,0.4654941,0.23270703
serial,51200000,1,4,3.869808687999921,0.30183871,0.46537205,0.23278924
serial,51200000,1,5,3.8318242230000124,0.30175814,0.4656449,0.23259695
serial,66400000,1,0,4.952187356999957,0.30165974,0.46564869,0.23269157
serial,66400000,1,1,4.954125150999971,0.30176925,0.46557023,0.23266053
serial,66400000,1,2,4.986688265999874,0.30166721,0.46561315,0.23271964
serial,66400000,1,3,5.108833487999846,0.30177003,0.46552708,0.23270289
serial,66400000,1,4,4.975577036000004,0.30184965,0.46534884,0.23280151
serial,66400000,1,5,4.941899726999964,0.30176108,0.46560554,0.23263337
pthreads,100000,1,0,0.008304321000196069,0.3023,0.46462,0.23308
pthreads,100000,1,1,0.008080650000010792,0.3038,0.46482,0.23138
pthreads,100000,1,2,0.00820695499987778,0.30377,0.46422,0.23201
pthreads,100000,1,3,0.00816390699992553,0.30223,0.4637,0.23407
pthreads,100000,1,4,0.007658466999828306,0.30201,0.46557,0.23242
pthreads,100000,1,5,0.008060957999987295,0.29851,0.46869,0.2328
pthreads,100000,2,0,0.008582253999975364,0.29945,0.46639,0.23416
pthreads,100000,2,1,0.008422316999940449,0.30209,0.46575,0.23216
pthreads,100000,2,2,0.00868409800000336,0.30301,0.46541,0.23158
pthreads,100000,2,3,0.008252747999904386,0.30009,0.4649,0.23501
pthreads,100000,2,4,0.008371482000029573,0.30372,0.46451,0.23177
pthreads,100000,2,5,0.008156739000014568,0.30082,0.468,0.23118
pthreads,100000,3,0,0.009240623999858144,0.30094,0.46602,0.23304
pthreads,100000,3,1,0.009364962000063315,0.30133,0.46526,0.23341
pthreads,100000,3,2,0.009188512999799059,0.30245,0.46553,0.23202
pthreads,100000,3,3,0.00903648799999246,0.30052,0.46611,0.23337
pthreads,100000,3,4,0.008826944999782427,0.30242,0.46528,0.2323
pthreads,100000,3,5,0.00929374999986976,0.30137,0.46779,0.23084
pthreads,100000,4,0,0.009974091999993107,0.30122,0.46598,0.2328
pthreads,100000,4,1,0.010287510000125621,0.30234,0.46649,0.23117
pthreads,100000,4,2,0.009962292999944111,0.302,0.46536,0.23264
pthreads,100000,4,3,0.009979560000147103,0.30188,0.4657,0.23242
pthreads,100000,4,4,0.010246978000168383,0.30307,0.46457,0.23236
pthreads,100000,4,5,0.010070603000031042,0.30001,0.46892,0.23107
pthreads,100000,5,0,0.011035240000182966,0.30325,0.46473,0.23202
pthreads,100000,5,1,0.010823299000094266,0.30302,0.4654,0.23158
pthreads,100000,5,2,0.01097575899984804,0.30061,0.46635,0.23304
pthreads,100000,5,3,0.010813994000045568,0.30158,0.46618,0.23224
pthreads,100000,5,4,0.010762824000039473,0.30353,0.46395,0.23252
pthreads,100000,5,5,0.010773000999961369,0.30055,0.46867,0.23078
pthreads,100000,6,0,0.011612560999992638,0.30142,0.46506,0.23352
pthreads,100000,6,1,0.012038027000016882,0.30303,0.4653,0.23167
pthreads,100000,6,2,0.01140980800005309,0.3009,0.46679,0.23231
pthreads,100000,6,3,0.011525982999955886,0.30139,0.46629,0.23232
pthreads,100000,6,4,0.01261161299999003,0.30476,0.46327,0.23197
pthreads,100000,6,5,0.012345225999979448,0.30148,0.46928,0.22924
pthreads,100000,7,0,0.01386844600006043,0.30077,0.46511,0.23412
pthreads,100000,7,1,0.016871321000053285,0.30268,0.46527,0.23205
pthreads,100000,7,2,0.01816053099992132,0.30008,0.4663,0.23362
pthreads,100000,7,3,0.01567805500008035,0.30226,0.46561,0.23213
pthreads,100000,7,4,0.015900307000038083,0.30457,0.46485,0.23058
pthreads,100000,7,5,0.016152267000052234,0.30218,0.46896,0.22886
pthreads,100000,8,0,0.01764979300014602,0.30229,0.46325,0.23446
pthreads,100000,8,1,0.018582270000024437,0.30315,0.46598,0.23087
pthreads,100000,8,2,0.02001504399981968,0.30002,0.46582,0.23416
pthreads,100000,8,3,0.018179280000140352,0.30223,0.46673,0.23104
pthreads,100000,8,4,0.017232100000001083,0.30577,0.46458,0.22965
pthreads,100000,8,5,0.01766355399990971,0.30252,0.4677,0.22978
pthreads,100000,9,0,0.019888645000037286,0.30193,0.46396,0.23411
pthreads,100000,9,1,0.02001075599991964,0.30325,0.46565,0.2311
pthreads,100000,9,2,0.02013804400007757,0.30067,0.46538,0.23395
pthreads,100000,9,3,0.01944484000000557,0.30213,0.46688,0.23099
pthreads,100000,9,4,0.019313086000011026,0.30511,0.46448,0.23041
pthreads,100000,9,5,0.020373536000079184,0.30209,0.46684,0.23107
pthreads,100000,10,0,0.021303980999846317,0.30225,0.46433,0.23342
pthreads,100000,10,1,0.020641911999973672,0.30305,0.46504,0.23191
pthreads,100000,10,2,0.018152494000105435,0.30068,0.46607,0.23325
pthreads,100000,10,3,0.020554397000069002,0.3022,0.46662,0.23118
pthreads,100000,10,4,0.02077198799997859,0.30494,0.46462,0.23044
pthreads,100000,10,5,0.02068469100004222,0.302,0.46648,0.23152
pthreads,100000,11,0,0.020628056000077777,0.30254,0.46437,0.23309
pthreads,100000,11,1,0.021355429000095683,0.303,0.46467,0.23233
pthreads,100000,11,2,0.021482932000026267,0.30045,0.4659,0.23365
pthreads,100000,11,3,0.0211072150000291,0.3028,0.46591,0.23129
pthreads,100000,11,4,0.0212686450001911,0.30431,0.4646,0.23109
pthreads,100000,11,5,0.02176217400005953,0.30123,0.46715,0.23162
pthreads,100000,12,0,0.02073996499984787,0.30302,0.46422,0.23276
pthreads,100000,12,1,0.0203540319998865,0.30303,0.46438,0.23259
pthreads,100000,12,2,0.02025480200018137,0.301,0.46556,0.23344
pthreads,100000,12,3,0.015347887999951126,0.3023,0.46608,0.23162
pthreads,100000,12,4,0.020685886000137543,0.3026,0.46567,0.23173
pthreads,100000,12,5,0.020665091999944707,0.30035,0.46793,0.23172
pthreads,200000,1,0,0.015152510000007169,0.301555,0.46547,0.232975
pthreads,200000,1,1,0.01444831900016652,0.302645,0.46438,0.232975
pthreads,200000,1,2,0.014836336999906052,0.302755,0.46481,0.232435
pthreads,200000,1,3,0.01460900799997944,0.301055,0.46473,0.234215
pthreads,200000,1,4,0.01482677099988905,0.30147,0.465715,0.232815
pthreads,200000,1,5,0.014469211000005089,0.300405,0.46723,0.232365
pthreads,200000,2,0,0.015682556999990993,0.30162,0.46515,0.23323
pthreads,200000,2,1,0.015386192000050869,0.302875,0.464875,0.23225
pthreads,200000,2,2,0.015015907999895717,0.303915,0.464365,0.23172
pthreads,200000,2,3,0.015038509000078193,0.30108,0.46444,0.23448
pthreads,200000,2,4,0.01537988499990206,0.303155,0.465015,0.23183
pthreads,200000,2,5,0.015735686999960308,0.3003,0.46781,0.23189
pthreads,200000,3,0,0.01721555900007843,0.301585,0.465435,0.23298
pthreads,200000,3,1,0.01764304500011349,0.30236,0.465225,0.232415
pthreads,200000,3,2,0.01784135000002607,0.30307,0.46438,0.23255
pthreads,200000,3,3,0.01778139199996076,0.300025,0.465435,0.23454
pthreads,200000,3,4,0.017447144000016124,0.302885,0.46476,0.232355
pthreads,200000,3,5,0.018047838000029515,0.3009,0.466835,0.232265
pthreads,200000,4,0,0.022072142999832067,0.30052,0.466995,0.232485
pthreads,200000,4,1,0.018989657000020088,0.30177,0.4655,0.23273
pthreads,200000,4,2,0.019713583000111612,0.3029,0.464275,0.232825
pthreads,200000,4,3,0.020032735999848228,0.301655,0.46472,0.233625
pthreads,200000,4,4,0.019233271999837598,0.302755,0.464365,0.23288
pthreads,200000,4,5,0.01877245200012112,0.300915,0.46703,0.232055
pthreads,200000,5,0,0.021728852000023835,0.301475,0.465595,0.23293
pthreads,200000,5,1,0.021322744999906718,0.30213,0.465125,0.232745
pthreads,200000,5,2,0.02165963500010548,0.301775,0.464735,0.23349
pthreads,200000,5,3,0.024963747000128933,0.302095,0.46562,0.232285
