k,r,b,t,r_frac,b_frac,t_frac
10800,1248,909,8643,0.11555556,0.08416667,0.80027778
10900,1252,917,8731,0.11486239,0.08412844,0.80100917
11000,1266,927,8807,0.11509091,0.08427273,0.80063636
11100,1275,935,8890,0.11486486,0.08423423,0.80090090
11200,1284,946,8970,0.11464286,0.08446429,0.80089286
11300,1300,956,9044,0.11504425,0.08460177,0.80035398
11400,1308,968,9124,0.11473684,0.08491228,0.80035088
11500,1317,974,9209,0.11452174,0.08469565,0.80078261
11600,1332,978,9290,0.11482759,0.08431034,0.80086207
11700,1341,988,9371,0.11461538,0.08444444,0.80094017
11800,1352,1000,9448,0.11457627,0.08474576,0.80067797
11900,1364,1008,9528,0.11462185,0.08470588,0.80067227
12000,1377,1014,9609,0.11475000,0.08450000,0.80075000
12100,1387,1025,9688,0.11462810,0.08471074,0.80066116
12200,1401,1032,9767,0.11483607,0.08459016,0.80057377
12300,1412,1038,9850,0.11479675,0.08439024,0.80081301
12400,1427,1050,9923,0.11508065,0.08467742,0.80024194
12500,1440,1057,10003,0.11520000,0.08456000,0.80024000
12600,1446,1061,10093,0.11476190,0.08420635,0.80103175
12700,1460,1070,10170,0.11496063,0.08425197,0.80078740
12800,1472,1076,10252,0.11500000,0.08406250,0.80093750
12900,1485,1081,10334,0.11511628,0.08379845,0.80108527
13000,1499,1090,10411,0.11530769,0.08384615,0.80084615
13100,1514,1097,10489,0.11557252,0.08374046,0.80068702
13200,1527,1103,10570,0.11568182,0.08356061,0.80075758
13300,1538,1115,10647,0.11563910,0.08383459,0.80052632
13400,1544,1125,10731,0.11522388,0.08395522,0.80082090
13500,1553,1132,10815,0.11503704,0.08385185,0.80111111
13600,1568,1141,10891,0.11529412,0.08389706,0.80080882
13700,1583,1149,10968,0.11554745,0.08386861,0.80058394
13800,1595,1160,11045,0.11557971,0.08405797,0.80036232
13900,1612,1167,11121,0.11597122,0.08395683,0.80007194
14000,1623,1176,11201,0.11592857,0.08400000,0.80007143
14100,1638,1182,11280,0.11617021,0.08382979,0.80000000
14200,1645,1185,11370,0.11584507,0.08345070,0.80070423
14300,1654,1193,11453,0.11566434,0.08342657,0.80090909
14400,1663,1201,11536,0.11548611,0.08340278,0.80111111
14500,1675,1204,11621,0.11551724,0.08303448,0.80144828
14600,1686,1214,11700,0.11547945,0.08315068,0.80136986
14700,1695,1217,11788,0.11530612,0.08278912,0.80190476
14800,1707,1226,11867,0.11533784,0.08283784,0.80182432
14900,1717,1234,11949,0.11523490,0.08281879,0.80194631
15000,1723,1243,12034,0.11486667,0.08286667,0.80226667
15100,1734,1247,12119,0.11483444,0.08258278,0.80258278
15200,1752,1253,12195,0.11526316,0.08243421,0.80230263
15300,1766,1260,12274,0.11542484,0.08235294,0.80222222
15400,1778,1267,12355,0.11545455,0.08227273,0.80227273
15500,1791,1274,12435,0.11554839,0.08219355,0.80225806
15600,1809,1281,12510,0.11596154,0.08211538,0.80192308
15700,1819,1290,12591,0.11585987,0.08216561,0.80197452
15800,1828,1298,12674,0.11569620,0.08215190,0.80215190
15900,1834,1301,12765,0.11534591,0.08182390,0.80283019
16000,1846,1306,12848,0.11537500,0.08162500,0.80300000
16100,1858,1315,12927,0.11540373,0.08167702,0.80291925
16200,1872,1320,13008,0.11555556,0.08148148,0.80296296
16300,1884,1326,13090,0.11558282,0.08134969,0.80306748
16400,1896,1329,13175,0.11560976,0.08103659,0.80335366
16500,1910,1337,13253,0.11575758,0.08103030,0.80321212
16600,1918,1347,13335,0.11554217,0.08114458,0.80331325
16700,1931,1353,13416,0.11562874,0.08101796,0.80335329
16800,1942,1362,13496,0.11559524,0.08107143,0.80333333
16900,1950,1370,13580,0.11538462,0.08106509,0.80355030
17000,1960,1377,13663,0.11529412,0.08100000,0.80370588
17100,1970,1384,13746,0.11520468,0.08093567,0.80385965
17200,1981,1392,13827,0.11517442,0.08093023,0.80389535
17300,1993,1397,13910,0.11520231,0.08075145,0.80404624
17400,2007,1405,13988,0.11534483,0.08074713,0.80390805
17500,2023,1412,14065,0.11560000,0.08068571,0.80371429
17600,2031,1420,14149,0.11539773,0.08068182,0.80392045
17700,2044,1434,14222,0.11548023,0.08101695,0.80350282
17800,2056,1443,14301,0.11550562,0.08106742,0.80342697
17900,2068,1459,14373,0.11553073,0.08150838,0.80296089
18000,2079,1466,14455,0.11550000,0.08144444,0.80305556
18100,2093,1474,14533,0.11563536,0.08143646,0.80292818
18200,2102,1483,14615,0.11549451,0.08148352,0.80302198
18300,2111,1487,14702,0.11535519,0.08125683,0.80338798
18400,2126,1496,14778,0.11554348,0.08130435,0.80315217
18500,2134,1513,14853,0.11535135,0.08178378,0.80286486
18600,2148,1523,14929,0.11548387,0.08188172,0.80263441
18700,2160,1528,15012,0.11550802,0.08171123,0.80278075
18800,2177,1542,15081,0.11579787,0.08202128,0.80218085
18900,2189,1547,15164,0.11582011,0.08185185,0.80232804
19000,2198,1554,15248,0.11568421,0.08178947,0.80252632
19100,2211,1557,15332,0.11575916,0.08151832,0.80272251
19200,2221,1568,15411,0.11567708,0.08166667,0.80265625
19300,2238,1578,15484,0.11595855,0.08176166,0.80227979
19400,2253,1587,15560,0.11613402,0.08180412,0.80206186
19500,2262,1590,15648,0.11600000,0.08153846,0.80246154
19600,2273,1601,15726,0.11596939,0.08168367,0.80234694
19700,2285,1614,15801,0.11598985,0.08192893,0.80208122
19800,2294,1621,15885,0.11585859,0.08186869,0.80227273
19900,2308,1629,15963,0.11597990,0.08185930,0.80216080
20000,2326,1635,16039,0.11630000,0.08175000,0.80195000
20100,2337,1648,16115,0.11626866,0.08199005,0.80174129
20200,2349,1657,16194,0.11628713,0.08202970,0.80168317
20300,2359,1662,16279,0.11620690,0.08187192,0.80192118
20400,2369,1667,16364,0.11612745,0.08171569,0.80215686
20500,2376,1677,16447,0.11590244,0.08180488,0.80229268
20600,2384,1683,16533,0.11572816,0.08169903,0.80257282
20700,2396,1689,16615,0.11574879,0.08159420,0.80265700
20800,2410,1700,16690,0.11586538,0.08173077,0.80240385
20900,2419,1713,16768,0.11574163,0.08196172,0.80229665
21000,2428,1720,16852,0.11561905,0.08190476,0.80247619
21100,2437,1727,16936,0.11549763,0.08184834,0.80265403
21200,2446,1732,17022,0.11537736,0.08169811,0.80292453
21300,2458,1738,17104,0.11539906,0.08159624,0.80300469
21400,2472,1745,17183,0.11551402,0.08154206,0.80294393
21500,2489,1756,17255,0.11576744,0.08167442,0.80255814
21600,2499,1772,17329,0.11569444,0.08203704,0.80226852
21700,2512,1781,17407,0.11576037,0.08207373,0.80216590
21800,2528,1789,17483,0.11596330,0.08206422,0.80197248
21900,2541,1802,17557,0.11602740,0.08228311,0.80168950
22000,2553,1808,17639,0.11604545,0.08218182,0.80177273
22100,2569,1816,17715,0.11624434,0.08217195,0.80158371
22200,2581,1821,17798,0.11626126,0.08202703,0.80171171
22300,2593,1829,17878,0.11627803,0.08201794,0.80170404
22400,2604,1833,17963,0.11625000,0.08183036,0.80191964
22500,2613,1841,18046,0.11613333,0.08182222,0.80204444
22600,2629,1845,18126,0.11632743,0.08163717,0.80203540
22700,2644,1857,18199,0.11647577,0.08180617,0.80171806
22800,2655,1864,18281,0.11644737,0.08175439,0.80179825
22900,2665,1877,18358,0.11637555,0.08196507,0.80165939
23000,2678,1887,18435,0.11643478,0.08204348,0.80152174
23100,2689,1895,18516,0.11640693,0.08203463,0.80155844
23200,2699,1904,18597,0.11633621,0.08206897,0.80159483
23300,2716,1911,18673,0.11656652,0.08201717,0.80141631
23400,2733,1916,18751,0.11679487,0.08188034,0.80132479
23500,2743,1924,18833,0.11672340,0.08187234,0.80140426
23600,2748,1938,18914,0.11644068,0.08211864,0.80144068
23700,2764,1944,18992,0.11662447,0.08202532,0.80135021
23800,2777,1948,19075,0.11668067,0.08184874,0.80147059
23900,2784,1962,19154,0.11648536,0.08209205,0.80142259
24000,2794,1974,19232,0.11641667,0.08225000,0.80133333
24100,2803,1979,19318,0.11630705,0.08211618,0.80157676
24200,2822,1988,19390,0.11661157,0.08214876,0.80123967
24300,2834,1998,19468,0.11662551,0.08222222,0.80115226
24400,2846,2005,19549,0.11663934,0.08217213,0.80118852
24500,2853,2013,19634,0.11644898,0.08216327,0.80138776
24600,2859,2022,19719,0.11621951,0.08219512,0.80158537
24700,2878,2025,19797,0.11651822,0.08198381,0.80149798
24800,2891,2034,19875,0.11657258,0.08201613,0.80141129
24900,2907,2045,19948,0.11674699,0.08212851,0.80112450
25000,2920,2056,20024,0.11680000,0.08224000,0.80096000
25100,2930,2063,20107,0.11673307,0.08219124,0.80107570
25200,2942,2078,20180,0.11674603,0.08246032,0.80079365
25300,2957,2089,20254,0.11687747,0.08256917,0.80055336
25400,2970,2096,20334,0.11692913,0.08251969,0.80055118
25500,2977,2102,20421,0.11674510,0.08243137,0.80082353
25600,2990,2110,20500,0.11679687,0.08242188,0.80078125
25700,3001,2123,20576,0.11677043,0.08260700,0.80062257
25800,3013,2129,20658,0.11678295,0.08251938,0.80069767
25900,3027,2139,20734,0.11687259,0.08258687,0.80054054
26000,3038,2146,20816,0.11684615,0.08253846,0.80061538
26100,3049,2155,20896,0.11681992,0.08256705,0.80061303
26200,3058,2160,20982,0.11671756,0.08244275,0.80083969
26300,3074,2166,21060,0.11688213,0.08235741,0.80076046
26400,3083,2174,21143,0.11678030,0.08234848,0.80087121
26500,3097,2179,21224,0.11686792,0.08222642,0.80090566
26600,3116,2186,21298,0.11714286,0.08218045,0.80067669
26700,3126,2196,21378,0.11707865,0.08224719,0.80067416
26800,3135,2207,21458,0.11697761,0.08235075,0.80067164
26900,3148,2215,21537,0.11702602,0.08234201,0.80063197
27000,3159,2224,21617,0.11700000,0.08237037,0.80062963
27100,3173,2228,21699,0.11708487,0.08221402,0.80070111
27200,3180,2238,21782,0.11691176,0.08227941,0.80080882
27300,3193,2245,21862,0.11695971,0.08223443,0.80080586
27400,3208,2255,21937,0.11708029,0.08229927,0.80062044
27500,3218,2264,22018,0.11701818,0.08232727,0.80065455
27600,3225,2271,22104,0.11684783,0.08228261,0.80086957
27700,3233,2277,22190,0.11671480,0.08220217,0.80108303
27800,3245,2287,22268,0.11672662,0.08226619,0.80100719
27900,3258,2295,22347,0.11677419,0.08225806,0.80096774
28000,3270,2304,22426,0.11678571,0.08228571,0.80092857
28100,3287,2313,22500,0.11697509,0.08231317,0.80071174
28200,3303,2323,22574,0.11712766,0.08237589,0.80049645
28300,3311,2330,22659,0.11699647,0.08233216,0.80067138
28400,3322,2338,22740,0.11697183,0.08232394,0.80070423
28500,3334,2354,22812,0.11698246,0.08259649,0.80042105
28600,3348,2362,22890,0.11706294,0.08258741,0.80034965
28700,3360,2367,22973,0.11707317,0.08247387,0.80045296
28800,3371,2374,23055,0.11704861,0.08243056,0.80052083
28900,3381,2386,23133,0.11698962,0.08256055,0.80044983
29000,3390,2392,23218,0.11689655,0.08248276,0.80062069
29100,3405,2400,23295,0.11701031,0.08247423,0.80051546
29200,3419,2406,23375,0.11708904,0.08239726,0.80051370
29300,3428,2411,23461,0.11699659,0.08228669,0.80071672
29400,3437,2425,23538,0.11690476,0.08248299,0.80061224
29500,3446,2429,23625,0.11681356,0.08233898,0.80084746
29600,3462,2436,23702,0.11695946,0.08229730,0.80074324
29700,3468,2445,23787,0.11676768,0.08232323,0.80090909
29800,3475,2459,23866,0.11661074,0.08251678,0.80087248
29900,3497,2470,23933,0.11695652,0.08260870,0.80043478
30000,3505,2478,24017,0.11683333,0.08260000,0.80056667
30100,3517,2489,24094,0.11684385,0.08269103,0.80046512
30200,3531,2495,24174,0.11692053,0.08261589,0.80046358
30300,3549,2502,24249,0.11712871,0.08257426,0.80029703
30400,3558,2504,24338,0.11703947,0.08236842,0.80059211
30500,3568,2510,24422,0.11698361,0.08229508,0.80072131
30600,3573,2517,24510,0.11676471,0.08225490,0.80098039
30700,3580,2524,24596,0.11661238,0.08221498,0.80117264
30800,3593,2531,24676,0.11665584,0.08217532,0.80116883
30900,3600,2536,24764,0.11650485,0.08207120,0.80142395
31000,3608,2547,24845,0.11638710,0.08216129,0.80145161
31100,3621,2555,24924,0.11643087,0.08215434,0.80141479
31200,3630,2561,25009,0.11634615,0.08208333,0.80157051
31300,3639,2571,25090,0.11626198,0.08214058,0.80159744
31400,3652,2582,25166,0.11630573,0.08222930,0.80146497
31500,3662,2591,25247,0.11625397,0.08225397,0.80149206
31600,3677,2595,25328,0.11636076,0.08212025,0.80151899
31700,3687,2610,25403,0.11630915,0.08233438,0.80135647
31800,3697,2613,25490,0.11625786,0.08216981,0.80157233
31900,3705,2622,25573,0.11614420,0.08219436,0.80166144
32000,3717,2632,25651,0.11615625,0.08225000,0.80159375
32100,3732,2640,25728,0.11626168,0.08224299,0.80149533
32200,3744,2654,25802,0.11627329,0.08242236,0.80130435
32300,3756,2659,25885,0.11628483,0.08232198,0.80139319
32400,3772,2662,25966,0.11641975,0.08216049,0.80141975
32500,3786,2672,26042,0.11649231,0.08221538,0.80129231
32600,3799,2682,26119,0.11653374,0.08226994,0.80119632
32700,3816,2690,26194,0.11669725,0.08226300,0.80103976
32800,3827,2698,26275,0.11667683,0.08225610,0.80106707
32900,3839,2703,26358,0.11668693,0.08215805,0.80115502
33000,3856,2708,26436,0.11684848,0.08206061,0.80109091
33100,3867,2718,26515,0.11682779,0.08211480,0.80105740
33200,3879,2725,26596,0.11683735,0.08207831,0.80108434
33300,3886,2736,26678,0.11669670,0.08216216,0.80114114
33400,3899,2746,26755,0.11673653,0.08221557,0.80104790
33500,3910,2759,26831,0.11671642,0.08235821,0.80092537
33600,3927,2764,26909,0.11687500,0.08226190,0.80086310
33700,3940,2767,26993,0.11691395,0.08210682,0.80097923
33800,3952,2775,27073,0.11692308,0.08210059,0.80097633
33900,3960,2787,27153,0.11681416,0.08221239,0.80097345
34000,3976,2799,27225,0.11694118,0.08232353,0.80073529
34100,3993,2806,27301,0.11709677,0.08228739,0.80061584
34200,4008,2814,27378,0.11719298,0.08228070,0.80052632
34300,4012,2825,27463,0.11696793,0.08236152,0.80067055
34400,4024,2832,27544,0.11697674,0.08232558,0.80069767
34500,4037,2849,27614,0.11701449,0.08257971,0.80040580
34600,4046,2858,27696,0.11693642,0.08260116,0.80046243
34700,4058,2868,27774,0.11694524,0.08265130,0.80040346
34800,4064,2875,27861,0.11678161,0.08261494,0.80060345
34900,4077,2889,27934,0.11681948,0.08277937,0.80040115
35000,4087,2898,28015,0.11677143,0.08280000,0.80042857
35100,4097,2908,28095,0.11672365,0.08284900,0.80042735
35200,4109,2920,28171,0.11673295,0.08295455,0.80031250
35300,4119,2928,28253,0.11668555,0.08294618,0.80036827
35400,4127,2939,28334,0.11658192,0.08302260,0.80039548
35500,4137,2946,28417,0.11653521,0.08298592,0.80047887
35600,4150,2953,28497,0.11657303,0.08294944,0.80047753
35700,4163,2964,28573,0.11661064,0.08302521,0.80036415
35800,4174,2968,28658,0.11659218,0.08290503,0.80050279
35900,4183,2978,28739,0.11651811,0.08295265,0.80052925
36000,4193,2985,28822,0.11647222,0.08291667,0.80061111
36100,4213,2993,28894,0.11670360,0.08290859,0.80038781
36200,4227,3006,28967,0.11676796,0.08303867,0.80019337
36300,4243,3009,29048,0.11688705,0.08289256,0.80022039
36400,4258,3019,29123,0.11697802,0.08293956,0.80008242
36500,4280,3023,29197,0.11726027,0.08282192,0.79991781
36600,4293,3027,29280,0.11729508,0.08270492,0.80000000
36700,4300,3033,29367,0.11716621,0.08264305,0.80019074
36800,4309,3041,29450,0.11709239,0.08263587,0.80027174
36900,4327,3047,29526,0.11726287,0.08257453,0.80016260
37000,4336,3054,29610,0.11718919,0.08254054,0.80027027
37100,4351,3062,29687,0.11727763,0.08253369,0.80018868
37200,4365,3074,29761,0.11733871,0.08263441,0.80002688
37300,4369,3081,29850,0.11713137,0.08260054,0.80026810
37400,4382,3092,29926,0.11716578,0.08267380,0.80016043
37500,4392,3102,30006,0.11712000,0.08272000,0.80016000
37600,4404,3112,30084,0.11712766,0.08276596,0.80010638
37700,4419,3123,30158,0.11721485,0.08283820,0.79994695
37800,4429,3130,30241,0.11716931,0.08280423,0.80002646
37900,4444,3135,30321,0.11725594,0.08271768,0.80002639
38000,4451,3144,30405,0.11713158,0.08273684,0.80013158
38100,4472,3148,30480,0.11737533,0.08262467,0.80000000
38200,4485,3155,30560,0.11740838,0.08259162,0.80000000
38300,4495,3168,30637,0.11736292,0.08271540,0.79992167
38400,4509,3179,30712,0.11742187,0.08278646,0.79979167
38500,4524,3188,30788,0.11750649,0.08280519,0.79968831
38600,4538,3197,30865,0.11756477,0.08282383,0.79961140
38700,4550,3200,30950,0.11757106,0.08268734,0.79974160
38800,4561,3212,31027,0.11755155,0.08278351,0.79966495
38900,4576,3219,31105,0.11763496,0.08275064,0.79961440
39000,4587,3226,31187,0.11761538,0.08271795,0.79966667
39100,4603,3233,31264,0.11772379,0.08268542,0.79959079
39200,4612,3243,31345,0.11765306,0.08272959,0.79961735
39300,4622,3251,31427,0.11760814,0.08272265,0.79966921
39400,4630,3259,31511,0.11751269,0.08271574,0.79977157
39500,4639,3271,31590,0.11744304,0.08281013,0.79974684
39600,4655,3277,31668,0.11755051,0.08275253,0.79969697
39700,4670,3286,31744,0.11763224,0.08277078,0.79959698
39800,4685,3292,31823,0.11771357,0.08271357,0.79957286
39900,4692,3299,31909,0.11759398,0.08268170,0.79972431
40000,4705,3305,31990,0.11762500,0.08262500,0.79975000
40100,4715,3312,32073,0.11758105,0.08259352,0.79982544
40200,4722,3321,32157,0.11746269,0.08261194,0.79992537
40300,4735,3324,32241,0.11749380,0.08248139,0.80002481
40400,4743,3330,32327,0.11740099,0.08242574,0.80017327
40500,4761,3340,32399,0.11755556,0.08246914,0.79997531
40600,4773,3349,32478,0.11756158,0.08248768,0.79995074
40700,4784,3359,32557,0.11754300,0.08253071,0.79992629
40800,4795,3368,32637,0.11752451,0.08254902,0.79992647
40900,4803,3376,32721,0.11743276,0.08254279,0.80002445
41000,4818,3388,32794,0.11751220,0.08263415,0.79985366
41100,4823,3393,32884,0.11734793,0.08255474,0.80009732
41200,4830,3400,32970,0.11723301,0.08252427,0.80024272
41300,4839,3410,33051,0.11716707,0.08256659,0.80026634
41400,4847,3415,33138,0.11707729,0.08248792,0.80043478
41500,4859,3423,33218,0.11708434,0.08248193,0.80043373
41600,4873,3431,33296,0.11713942,0.08247596,0.80038462
41700,4885,3438,33377,0.11714628,0.08244604,0.80040767
41800,4899,3441,33460,0.11720096,0.08232057,0.80047847
41900,4911,3452,33537,0.11720764,0.08238663,0.80040573
42000,4921,3457,33622,0.11716667,0.08230952,0.80052381
42100,4934,3465,33701,0.11719715,0.08230404,0.80049881
42200,4945,3477,33778,0.11718009,0.08239336,0.80042654
42300,4953,3481,33866,0.11709220,0.08229314,0.80061466
42400,4965,3485,33950,0.11709906,0.08219340,0.80070755
42500,4976,3494,34030,0.11708235,0.08221176,0.80070588
42600,4985,3502,34113,0.11701878,0.08220657,0.80077465
42700,4996,3511,34193,0.11700234,0.08222482,0.80077283
42800,5006,3524,34270,0.11696262,0.08233645,0.80070093
42900,5021,3535,34344,0.11703963,0.08240093,0.80055944
43000,5033,3543,34424,0.11704651,0.08239535,0.80055814
43100,5043,3548,34509,0.11700696,0.08232019,0.80067285
43200,5053,3556,34591,0.11696759,0.08231481,0.80071759
43300,5066,3567,34667,0.11699769,0.08237875,0.80062356
43400,5075,3574,34751,0.11693548,0.08235023,0.80071429
43500,5090,3582,34828,0.11701149,0.08234483,0.80064368
43600,5101,3600,34899,0.11699541,0.08256881,0.80043578
43700,5112,3608,34980,0.11697941,0.08256293,0.80045767
43800,5122,3612,35066,0.11694064,0.08246575,0.80059361
43900,5138,3615,35147,0.11703872,0.08234624,0.80061503
44000,5146,3624,35230,0.11695455,0.08236364,0.80068182
44100,5153,3635,35312,0.11684807,0.08242630,0.80072562
44200,5166,3643,35391,0.11687783,0.08242081,0.80070136
44300,5173,3655,35472,0.11677201,0.08250564,0.80072235
44400,5186,3665,35549,0.11680180,0.08254505,0.80065315
44500,5193,3672,35635,0.11669663,0.08251685,0.80078652
44600,5204,3683,35713,0.11668161,0.08257848,0.80073991
44700,5215,3688,35797,0.11666667,0.08250559,0.80082774
44800,5223,3698,35879,0.11658482,0.08254464,0.80087054
44900,5228,3708,35964,0.11643653,0.08258352,0.80097996
45000,5238,3713,36049,0.11640000,0.08251111,0.80108889
45100,5251,3721,36128,0.11643016,0.08250554,0.80106430
45200,5262,3730,36208,0.11641593,0.08252212,0.80106195
45300,5275,3735,36290,0.11644592,0.08245033,0.80110375
45400,5286,3744,36370,0.11643172,0.08246696,0.80110132
45500,5299,3758,36443,0.11646154,0.08259341,0.80094505
45600,5319,3766,36515,0.11664474,0.08258772,0.80076754
45700,5329,3772,36599,0.11660832,0.08253829,0.80085339
45800,5340,3778,36682,0.11659389,0.08248908,0.80091703
45900,5350,3787,36763,0.11655773,0.08250545,0.80093682
46000,5364,3793,36843,0.11660870,0.08245652,0.80093478
46100,5380,3801,36919,0.11670282,0.08245119,0.80084599
46200,5394,3812,36994,0.11675325,0.08251082,0.80073593
46300,5404,3824,37072,0.11671706,0.08259179,0.80069114
46400,5419,3834,37147,0.11678879,0.08262931,0.80058190
46500,5437,3839,37224,0.11692473,0.08255914,0.80051613
46600,5441,3857,37302,0.11675966,0.08276824,0.80047210
46700,5459,3863,37378,0.11689507,0.08271949,0.80038544
46800,5470,3875,37455,0.11688034,0.08279915,0.80032051
46900,5482,3882,37536,0.11688699,0.08277186,0.80034115
47000,5494,3888,37618,0.11689362,0.08272340,0.80038298
47100,5504,3899,37697,0.11685775,0.08278132,0.80036093
47200,5522,3910,37768,0.11699153,0.08283898,0.80016949
