k,r,b,t,r_frac,b_frac,t_frac
6400,1759,2445,2196,0.27484375,0.38203125,0.34312500
6500,1784,2485,2231,0.27446154,0.38230769,0.34323077
6600,1819,2517,2264,0.27560606,0.38136364,0.34303030
6700,1847,2551,2302,0.27567164,0.38074627,0.34358209
6800,1876,2581,2343,0.27588235,0.37955882,0.34455882
6900,1907,2619,2374,0.27637681,0.37956522,0.34405797
7000,1935,2661,2404,0.27642857,0.38014286,0.34342857
7100,1964,2699,2437,0.27661972,0.38014085,0.34323944
7200,1988,2741,2471,0.27611111,0.38069444,0.34319444
7300,2014,2781,2505,0.27589041,0.38095890,0.34315068
7400,2038,2822,2540,0.27540541,0.38135135,0.34324324
7500,2063,2859,2578,0.27506667,0.38120000,0.34373333
7600,2093,2893,2614,0.27539474,0.38065789,0.34394737
7700,2125,2928,2647,0.27597403,0.38025974,0.34376623
7800,2153,2975,2672,0.27602564,0.38141026,0.34256410
7900,2180,3010,2710,0.27594937,0.38101266,0.34303797
8000,2209,3036,2755,0.27612500,0.37950000,0.34437500
8100,2235,3073,2792,0.27592593,0.37938272,0.34469136
8200,2263,3107,2830,0.27597561,0.37890244,0.34512195
8300,2295,3141,2864,0.27650602,0.37843373,0.34506024
8400,2318,3182,2900,0.27595238,0.37880952,0.34523810
8500,2345,3216,2939,0.27588235,0.37835294,0.34576471
8600,2373,3251,2976,0.27593023,0.37802326,0.34604651
8700,2398,3285,3017,0.27563218,0.37758621,0.34678161
8800,2425,3326,3049,0.27556818,0.37795455,0.34647727
8900,2459,3358,3083,0.27629213,0.37730337,0.34640449
9000,2489,3402,3109,0.27655556,0.37800000,0.34544444
9100,2517,3443,3140,0.27659341,0.37835165,0.34505495
9200,2543,3486,3171,0.27641304,0.37891304,0.34467391
9300,2568,3528,3204,0.27612903,0.37935484,0.34451613
9400,2601,3563,3236,0.27670213,0.37904255,0.34425532
9500,2629,3602,3269,0.27673684,0.37915789,0.34410526
9600,2662,3642,3296,0.27729167,0.37937500,0.34333333
9700,2690,3677,3333,0.27731959,0.37907216,0.34360825
9800,2717,3719,3364,0.27724490,0.37948980,0.34326531
9900,2753,3755,3392,0.27808081,0.37929293,0.34262626
10000,2779,3794,3427,0.27790000,0.37940000,0.34270000
10100,2805,3831,3464,0.27772277,0.37930693,0.34297030
10200,2829,3877,3494,0.27735294,0.38009804,0.34254902
10300,2860,3908,3532,0.27766990,0.37941748,0.34291262
10400,2884,3952,3564,0.27730769,0.38000000,0.34269231
10500,2912,3991,3597,0.27733333,0.38009524,0.34257143
10600,2943,4032,3625,0.27764151,0.38037736,0.34198113
10700,2972,4071,3657,0.27775701,0.38046729,0.34177570
10800,2991,4112,3697,0.27694444,0.38074074,0.34231481
10900,3016,4149,3735,0.27669725,0.38064220,0.34266055
11000,3044,4189,3767,0.27672727,0.38081818,0.34245455
11100,3069,4231,3800,0.27648649,0.38117117,0.34234234
11200,3099,4267,3834,0.27669643,0.38098214,0.34232143
11300,3130,4305,3865,0.27699115,0.38097345,0.34203540
11400,3157,4340,3903,0.27692982,0.38070175,0.34236842
11500,3192,4371,3937,0.27756522,0.38008696,0.34234783
11600,3225,4401,3974,0.27801724,0.37939655,0.34258621
11700,3251,4435,4014,0.27786325,0.37905983,0.34307692
11800,3284,4468,4048,0.27830508,0.37864407,0.34305085
11900,3322,4494,4084,0.27915966,0.37764706,0.34319328
12000,3347,4534,4119,0.27891667,0.37783333,0.34325000
12100,3379,4579,4142,0.27925620,0.37842975,0.34231405
12200,3401,4627,4172,0.27877049,0.37926230,0.34196721
12300,3424,4673,4203,0.27837398,0.37991870,0.34170732
12400,3453,4716,4231,0.27846774,0.38032258,0.34120968
12500,3482,4754,4264,0.27856000,0.38032000,0.34112000
12600,3517,4794,4289,0.27912698,0.38047619,0.34039683
12700,3552,4831,4317,0.27968504,0.38039370,0.33992126
12800,3589,4867,4344,0.28039063,0.38023438,0.33937500
12900,3623,4895,4382,0.28085271,0.37945736,0.33968992
13000,3647,4934,4419,0.28053846,0.37953846,0.33992308
13100,3685,4968,4447,0.28129771,0.37923664,0.33946565
13200,3713,5010,4477,0.28128788,0.37954545,0.33916667
13300,3743,5054,4503,0.28142857,0.38000000,0.33857143
13400,3772,5087,4541,0.28149254,0.37962687,0.33888060
13500,3805,5122,4573,0.28185185,0.37940741,0.33874074
13600,3836,5162,4602,0.28205882,0.37955882,0.33838235
13700,3866,5198,4636,0.28218978,0.37941606,0.33839416
13800,3888,5247,4665,0.28173913,0.38021739,0.33804348
13900,3918,5291,4691,0.28187050,0.38064748,0.33748201
14000,3949,5327,4724,0.28207143,0.38050000,0.33742857
14100,3977,5369,4754,0.28205674,0.38078014,0.33716312
14200,4006,5405,4789,0.28211268,0.38063380,0.33725352
14300,4041,5442,4817,0.28258741,0.38055944,0.33685315
14400,4071,5486,4843,0.28270833,0.38097222,0.33631944
14500,4097,5528,4875,0.28255172,0.38124138,0.33620690
14600,4125,5558,4917,0.28253425,0.38068493,0.33678082
14700,4157,5592,4951,0.28278912,0.38040816,0.33680272
14800,4184,5632,4984,0.28270270,0.38054054,0.33675676
14900,4208,5676,5016,0.28241611,0.38093960,0.33664430
15000,4238,5707,5055,0.28253333,0.38046667,0.33700000
15100,4269,5747,5084,0.28271523,0.38059603,0.33668874
15200,4293,5774,5133,0.28243421,0.37986842,0.33769737
15300,4321,5813,5166,0.28241830,0.37993464,0.33764706
15400,4345,5854,5201,0.28214286,0.38012987,0.33772727
15500,4372,5886,5242,0.28206452,0.37974194,0.33819355
15600,4396,5925,5279,0.28179487,0.37980769,0.33839744
15700,4419,5961,5320,0.28146497,0.37968153,0.33885350
15800,4445,6001,5354,0.28132911,0.37981013,0.33886076
15900,4470,6049,5381,0.28113208,0.38044025,0.33842767
16000,4505,6086,5409,0.28156250,0.38037500,0.33806250
16100,4536,6122,5442,0.28173913,0.38024845,0.33801242
16200,4566,6154,5480,0.28185185,0.37987654,0.33827160
16300,4596,6197,5507,0.28196319,0.38018405,0.33785276
16400,4617,6242,5541,0.28152439,0.38060976,0.33786585
16500,4646,6273,5581,0.28157576,0.38018182,0.33824242
16600,4670,6311,5619,0.28132530,0.38018072,0.33849398
16700,4703,6353,5644,0.28161677,0.38041916,0.33796407
16800,4739,6386,5675,0.28208333,0.38011905,0.33779762
16900,4770,6420,5710,0.28224852,0.37988166,0.33786982
17000,4812,6445,5743,0.28305882,0.37911765,0.33782353
17100,4846,6479,5775,0.28339181,0.37888889,0.33771930
17200,4865,6529,5806,0.28284884,0.37959302,0.33755814
17300,4895,6571,5834,0.28294798,0.37982659,0.33722543
17400,4920,6600,5880,0.28275862,0.37931034,0.33793103
17500,4949,6641,5910,0.28280000,0.37948571,0.33771429
17600,4979,6679,5942,0.28289773,0.37948864,0.33761364
17700,5003,6714,5983,0.28265537,0.37932203,0.33802260
17800,5027,6750,6023,0.28241573,0.37921348,0.33837079
17900,5057,6792,6051,0.28251397,0.37944134,0.33804469
18000,5091,6827,6082,0.28283333,0.37927778,0.33788889
18100,5120,6863,6117,0.28287293,0.37917127,0.33795580
18200,5147,6904,6149,0.28280220,0.37934066,0.33785714
18300,5177,6935,6188,0.28289617,0.37896175,0.33814208
18400,5211,6973,6216,0.28320652,0.37896739,0.33782609
18500,5237,7025,6238,0.28308108,0.37972973,0.33718919
18600,5263,7065,6272,0.28295699,0.37983871,0.33720430
18700,5286,7110,6304,0.28267380,0.38021390,0.33711230
18800,5308,7150,6342,0.28234043,0.38031915,0.33734043
18900,5327,7186,6387,0.28185185,0.38021164,0.33793651
19000,5357,7226,6417,0.28194737,0.38031579,0.33773684
19100,5389,7262,6449,0.28214660,0.38020942,0.33764398
19200,5418,7297,6485,0.28218750,0.38005208,0.33776042
19300,5446,7338,6516,0.28217617,0.38020725,0.33761658
19400,5475,7381,6544,0.28221649,0.38046392,0.33731959
19500,5509,7417,6574,0.28251282,0.38035897,0.33712821
19600,5536,7448,6616,0.28244898,0.38000000,0.33755102
19700,5567,7483,6650,0.28258883,0.37984772,0.33756345
19800,5591,7524,6685,0.28237374,0.38000000,0.33762626
19900,5617,7568,6715,0.28226131,0.38030151,0.33743719
20000,5651,7601,6748,0.28255000,0.38005000,0.33740000
20100,5668,7643,6789,0.28199005,0.38024876,0.33776119
20200,5707,7686,6807,0.28252475,0.38049505,0.33698020
20300,5738,7730,6832,0.28266010,0.38078818,0.33655172
20400,5764,7772,6864,0.28254902,0.38098039,0.33647059
20500,5797,7805,6898,0.28278049,0.38073171,0.33648780
20600,5825,7843,6932,0.28276699,0.38072816,0.33650485
20700,5845,7882,6973,0.28236715,0.38077295,0.33685990
20800,5869,7924,7007,0.28216346,0.38096154,0.33687500
20900,5891,7963,7046,0.28186603,0.38100478,0.33712919
21000,5917,8005,7078,0.28176190,0.38119048,0.33704762
21100,5944,8043,7113,0.28170616,0.38118483,0.33710900
21200,5977,8078,7145,0.28193396,0.38103774,0.33702830
21300,6015,8110,7175,0.28239437,0.38075117,0.33685446
21400,6041,8148,7211,0.28228972,0.38074766,0.33696262
21500,6067,8185,7248,0.28218605,0.38069767,0.33711628
21600,6099,8221,7280,0.28236111,0.38060185,0.33703704
21700,6121,8260,7319,0.28207373,0.38064516,0.33728111
21800,6149,8291,7360,0.28206422,0.38032110,0.33761468
21900,6185,8325,7390,0.28242009,0.38013699,0.33744292
22000,6203,8370,7427,0.28195455,0.38045455,0.33759091
22100,6228,8407,7465,0.28180995,0.38040724,0.33778281
22200,6253,8443,7504,0.28166667,0.38031532,0.33801802
22300,6281,8473,7546,0.28165919,0.37995516,0.33838565
22400,6315,8511,7574,0.28191964,0.37995536,0.33812500
22500,6341,8553,7606,0.28182222,0.38013333,0.33804444
22600,6378,8596,7626,0.28221239,0.38035398,0.33743363
22700,6403,8633,7664,0.28207048,0.38030837,0.33762115
22800,6437,8669,7694,0.28232456,0.38021930,0.33745614
22900,6467,8708,7725,0.28240175,0.38026201,0.33733624
23000,6494,8742,7764,0.28234783,0.38008696,0.33756522
23100,6515,8785,7800,0.28203463,0.38030303,0.33766234
23200,6536,8828,7836,0.28172414,0.38051724,0.33775862
23300,6562,8865,7873,0.28163090,0.38047210,0.33789700
23400,6594,8896,7910,0.28179487,0.38017094,0.33803419
23500,6628,8930,7942,0.28204255,0.38000000,0.33795745
23600,6660,8962,7978,0.28220339,0.37974576,0.33805085
23700,6688,9001,8011,0.28219409,0.37978903,0.33801688
23800,6722,9035,8043,0.28243697,0.37962185,0.33794118
23900,6749,9072,8079,0.28238494,0.37958159,0.33803347
24000,6773,9115,8112,0.28220833,0.37979167,0.33800000
24100,6800,9153,8147,0.28215768,0.37979253,0.33804979
24200,6832,9190,8178,0.28231405,0.37975207,0.33793388
24300,6861,9228,8211,0.28234568,0.37975309,0.33790123
24400,6884,9265,8251,0.28213115,0.37971311,0.33815574
24500,6911,9296,8293,0.28208163,0.37942857,0.33848980
24600,6949,9331,8320,0.28247967,0.37930894,0.33821138
24700,6979,9369,8352,0.28255061,0.37931174,0.33813765
24800,7007,9412,8381,0.28254032,0.37951613,0.33794355
24900,7035,9448,8417,0.28253012,0.37943775,0.33803213
25000,7055,9493,8452,0.28220000,0.37972000,0.33808000
25100,7081,9531,8488,0.28211155,0.37972112,0.33816733
25200,7112,9559,8529,0.28222222,0.37932540,0.33845238
25300,7141,9593,8566,0.28225296,0.37916996,0.33857708
25400,7174,9636,8590,0.28244094,0.37937008,0.33818898
25500,7199,9679,8622,0.28231373,0.37956863,0.33811765
25600,7233,9716,8651,0.28253906,0.37953125,0.33792969
25700,7269,9748,8683,0.28284047,0.37929961,0.33785992
25800,7306,9786,8708,0.28317829,0.37930233,0.33751938
25900,7337,9822,8741,0.28328185,0.37922780,0.33749035
26000,7365,9855,8780,0.28326923,0.37903846,0.33769231
26100,7397,9890,8813,0.28340996,0.37892720,0.33766284
26200,7419,9938,8843,0.28316794,0.37931298,0.33751908
26300,7442,9973,8885,0.28296578,0.37920152,0.33783270
26400,7469,10014,8917,0.28291667,0.37931818,0.33776515
26500,7501,10045,8954,0.28305660,0.37905660,0.33788679
26600,7531,10081,8988,0.28312030,0.37898496,0.33789474
26700,7568,10115,9017,0.28344569,0.37883895,0.33771536
26800,7588,10160,9052,0.28313433,0.37910448,0.33776119
26900,7623,10193,9084,0.28338290,0.37892193,0.33769517
27000,7652,10233,9115,0.28340741,0.37900000,0.33759259
27100,7672,10276,9152,0.28309963,0.37918819,0.33771218
27200,7698,10313,9189,0.28301471,0.37915441,0.33783088
27300,7724,10345,9231,0.28293040,0.37893773,0.33813187
27400,7751,10386,9263,0.28288321,0.37905109,0.33806569
27500,7779,10435,9286,0.28287273,0.37945455,0.33767273
27600,7808,10477,9315,0.28289855,0.37960145,0.33750000
27700,7839,10513,9348,0.28299639,0.37953069,0.33747292
27800,7866,10555,9379,0.28294964,0.37967626,0.33737410
27900,7885,10604,9411,0.28261649,0.38007168,0.33731183
28000,7907,10650,9443,0.28239286,0.38035714,0.33725000
28100,7931,10690,9479,0.28224199,0.38042705,0.33733096
28200,7954,10733,9513,0.28205674,0.38060284,0.33734043
28300,7976,10779,9545,0.28183746,0.38088339,0.33727915
28400,8008,10812,9580,0.28197183,0.38070423,0.33732394
28500,8039,10845,9616,0.28207018,0.38052632,0.33740351
28600,8057,10895,9648,0.28171329,0.38094406,0.33734266
28700,8083,10938,9679,0.28163763,0.38111498,0.33724739
28800,8106,10982,9712,0.28145833,0.38131944,0.33722222
28900,8127,11019,9754,0.28121107,0.38128028,0.33750865
29000,8153,11053,9794,0.28113793,0.38113793,0.33772414
29100,8181,11089,9830,0.28113402,0.38106529,0.33780069
29200,8206,11126,9868,0.28102740,0.38102740,0.33794521
29300,8241,11160,9899,0.28126280,0.38088737,0.33784983
29400,8268,11194,9938,0.28122449,0.38074830,0.33802721
29500,8292,11243,9965,0.28108475,0.38111864,0.33779661
29600,8312,11301,9987,0.28081081,0.38179054,0.33739865
29700,8336,11347,10017,0.28067340,0.38205387,0.33727273
29800,8365,11391,10044,0.28070470,0.38224832,0.33704698
29900,8383,11427,10090,0.28036789,0.38217391,0.33745819
30000,8409,11461,10130,0.28030000,0.38203333,0.33766667
30100,8441,11504,10155,0.28043189,0.38219269,0.33737542
30200,8466,11545,10189,0.28033113,0.38228477,0.33738411
30300,8495,11581,10224,0.28036304,0.38221122,0.33742574
30400,8519,11615,10266,0.28023026,0.38207237,0.33769737
30500,8550,11647,10303,0.28032787,0.38186885,0.33780328
30600,8573,11682,10345,0.28016340,0.38176471,0.33807190
30700,8602,11716,10382,0.28019544,0.38162866,0.33817590
30800,8633,11753,10414,0.28029221,0.38159091,0.33811688
30900,8667,11788,10445,0.28048544,0.38148867,0.33802589
31000,8693,11825,10482,0.28041935,0.38145161,0.33812903
31100,8724,11868,10508,0.28051447,0.38160772,0.33787781
31200,8748,11914,10538,0.28038462,0.38185897,0.33775641
31300,8783,11948,10569,0.28060703,0.38172524,0.33766773
31400,8812,11981,10607,0.28063694,0.38156051,0.33780255
31500,8849,12008,10643,0.28092063,0.38120635,0.33787302
31600,8878,12044,10678,0.28094937,0.38113924,0.33791139
31700,8908,12079,10713,0.28100946,0.38104101,0.33794953
31800,8938,12119,10743,0.28106918,0.38110063,0.33783019
31900,8971,12154,10775,0.28122257,0.38100313,0.33777429
32000,8999,12188,10813,0.28121875,0.38087500,0.33790625
32100,9025,12223,10852,0.28115265,0.38077882,0.33806854
32200,9053,12268,10879,0.28114907,0.38099379,0.33785714
32300,9081,12305,10914,0.28114551,0.38095975,0.33789474
32400,9110,12341,10949,0.28117284,0.38089506,0.33793210
32500,9139,12374,10987,0.28120000,0.38073846,0.33806154
32600,9164,12411,11025,0.28110429,0.38070552,0.33819018
32700,9198,12446,11056,0.28128440,0.38061162,0.33810398
32800,9232,12474,11094,0.28146341,0.38030488,0.33823171
32900,9260,12509,11131,0.28145897,0.38021277,0.33832827
33000,9283,12556,11161,0.28130303,0.38048485,0.33821212
33100,9314,12595,11191,0.28138973,0.38051360,0.33809668
33200,9346,12631,11223,0.28150602,0.38045181,0.33804217
33300,9368,12678,11254,0.28132132,0.38072072,0.33795796
33400,9398,12721,11281,0.28137725,0.38086826,0.33775449
33500,9429,12752,11319,0.28146269,0.38065672,0.33788060
33600,9449,12791,11360,0.28122024,0.38068452,0.33809524
33700,9476,12827,11397,0.28118694,0.38062315,0.33818991
33800,9514,12857,11429,0.28147929,0.38038462,0.33813609
33900,9547,12895,11458,0.28162242,0.38038348,0.33799410
34000,9577,12936,11487,0.28167647,0.38047059,0.33785294
34100,9600,12985,11515,0.28152493,0.38079179,0.33768328
34200,9624,13020,11556,0.28140351,0.38070175,0.33789474
34300,9649,13062,11589,0.28131195,0.38081633,0.33787172
34400,9679,13091,11630,0.28136628,0.38055233,0.33808140
34500,9711,13121,11668,0.28147826,0.38031884,0.33820290
34600,9739,13161,11700,0.28147399,0.38037572,0.33815029
34700,9764,13201,11735,0.28138329,0.38043228,0.33818444
34800,9798,13239,11763,0.28155172,0.38043103,0.33801724
34900,9822,13282,11796,0.28143266,0.38057307,0.33799427
35000,9849,13314,11837,0.28140000,0.38040000,0.33820000
35100,9888,13346,11866,0.28170940,0.38022792,0.33806268
35200,9914,13389,11897,0.28164773,0.38036932,0.33798295
35300,9944,13426,11930,0.28169972,0.38033994,0.33796034
35400,9963,13475,11962,0.28144068,0.38064972,0.33790960
35500,9995,13510,11995,0.28154930,0.38056338,0.33788732
35600,10019,13548,12033,0.28143258,0.38056180,0.33800562
35700,10051,13590,12059,0.28154062,0.38067227,0.33778711
35800,10079,13628,12093,0.28153631,0.38067039,0.33779330
35900,10102,13670,12128,0.28139276,0.38077994,0.33782730
36000,10130,13711,12159,0.28138889,0.38086111,0.33775000
36100,10153,13761,12186,0.28124654,0.38119114,0.33756233
36200,10178,13801,12221,0.28116022,0.38124309,0.33759669
36300,10203,13848,12249,0.28107438,0.38148760,0.33743802
36400,10230,13897,12273,0.28104396,0.38178571,0.33717033
36500,10249,13928,12323,0.28079452,0.38158904,0.33761644
36600,10281,13965,12354,0.28090164,0.38155738,0.33754098
36700,10310,13997,12393,0.28092643,0.38138965,0.33768392
36800,10348,14033,12419,0.28119565,0.38133152,0.33747283
36900,10373,14064,12463,0.28111111,0.38113821,0.33775068
37000,10401,14108,12491,0.28110811,0.38129730,0.33759459
37100,10432,14143,12525,0.28118598,0.38121294,0.33760108
37200,10466,14173,12561,0.28134409,0.38099462,0.33766129
37300,10485,14222,12593,0.28109920,0.38128686,0.33761394
37400,10512,14259,12629,0.28106952,0.38125668,0.33767380
37500,10546,14292,12662,0.28122667,0.38112000,0.33765333
37600,10571,14324,12705,0.28114362,0.38095745,0.33789894
37700,10598,14366,12736,0.28111406,0.38106101,0.33782493
37800,10619,14399,12782,0.28092593,0.38092593,0.33814815
37900,10644,14435,12821,0.28084433,0.38087071,0.33828496
38000,10672,14469,12859,0.28084211,0.38076316,0.33839474
38100,10694,14511,12895,0.28068241,0.38086614,0.33845144
38200,10719,14550,12931,0.28060209,0.38089005,0.33850785
38300,10745,14587,12968,0.28054830,0.38086162,0.33859008
38400,10765,14632,13003,0.28033854,0.38104167,0.33861979
38500,10796,14668,13036,0.28041558,0.38098701,0.33859740
38600,10825,14712,13063,0.28044041,0.38113990,0.33841969
38700,10855,14740,13105,0.28049096,0.38087855,0.33863049
38800,10879,14782,13139,0.28038660,0.38097938,0.33863402
38900,10909,14818,13173,0.28043702,0.38092545,0.33863753
39000,10938,14856,13206,0.28046154,0.38092308,0.33861538
39100,10972,14900,13228,0.28061381,0.38107417,0.33831202
39200,11004,14941,13255,0.28071429,0.38114796,0.33813776
39300,11035,14975,13290,0.28078880,0.38104326,0.33816794
39400,11062,15020,13318,0.28076142,0.38121827,0.33802030
39500,11084,15062,13354,0.28060759,0.38131646,0.33807595
39600,11115,15102,13383,0.28068182,0.38136364,0.33795455
39700,11148,15144,13408,0.28080605,0.38146096,0.33773300
39800,11182,15181,13437,0.28095477,0.38143216,0.33761307
39900,11210,15218,13472,0.28095238,0.38140351,0.33764411
40000,11238,15256,13506,0.28095000,0.38140000,0.33765000
40100,11262,15301,13537,0.28084788,0.38157107,0.33758105
40200,11299,15337,13564,0.28106965,0.38151741,0.33741294
40300,11328,15375,13597,0.28109181,0.38151365,0.33739454
40400,11360,15407,13633,0.28118812,0.38136139,0.33745050
40500,11385,15455,13660,0.28111111,0.38160494,0.33728395
40600,11406,15504,13690,0.28093596,0.38187192,0.33719212
40700,11439,15534,13727,0.28105651,0.38167076,0.33727273
40800,11475,15576,13749,0.28125000,0.38176471,0.33698529
40900,11508,15611,13781,0.28136919,0.38168704,0.33694377
41000,11542,15642,13816,0.28151220,0.38151220,0.33697561
41100,11570,15690,13840,0.28150852,0.38175182,0.33673966
41200,11596,15738,13866,0.28145631,0.38199029,0.33655340
41300,11616,15785,13899,0.28125908,0.38220339,0.33653753
41400,11641,15823,13936,0.28118357,0.38219807,0.33661836
41500,11664,15864,13972,0.28106024,0.38226506,0.33667470
41600,11698,15899,14003,0.28120192,0.38218750,0.33661058
41700,11720,15937,14043,0.28105516,0.38218225,0.33676259
41800,11750,15970,14080,0.28110048,0.38205742,0.33684211
41900,11776,16019,14105,0.28105012,0.38231504,0.33663484
42000,11804,16055,14141,0.28104762,0.38226190,0.33669048
42100,11829,16097,14174,0.28097387,0.38235154,0.33667458
42200,11859,16144,14197,0.28101896,0.38255924,0.33642180
42300,11887,16173,14240,0.28101655,0.38234043,0.33664303
42400,11917,16212,14271,0.28106132,0.38235849,0.33658019
42500,11950,16250,14300,0.28117647,0.38235294,0.33647059
42600,11980,16284,14336,0.28122066,0.38225352,0.33652582
42700,12004,16321,14375,0.28112412,0.38222482,0.33665105
42800,12034,16357,14409,0.28116822,0.38217290,0.33665888
42900,12062,16400,14438,0.28116550,0.38228438,0.33655012
43000,12083,16449,14468,0.28100000,0.38253488,0.33646512
43100,12111,16483,14506,0.28099768,0.38243619,0.33656613
43200,12139,16520,14541,0.28099537,0.38240741,0.33659722
43300,12173,16558,14569,0.28113164,0.38240185,0.33646651
43400,12198,16595,14607,0.28105991,0.38237327,0.33656682
43500,12234,16631,14635,0.28124138,0.38232184,0.33643678
43600,12261,16671,14668,0.28121560,0.38236239,0.33642202
43700,12286,16712,14702,0.28114416,0.38242563,0.33643021
43800,12311,16754,14735,0.28107306,0.38251142,0.33641553
43900,12338,16788,14774,0.28104784,0.38241458,0.33653759
44000,12364,16833,14803,0.28100000,0.38256818,0.33643182
44100,12391,16868,14841,0.28097506,0.38249433,0.33653061
44200,12421,16897,14882,0.28101810,0.38228507,0.33669683
44300,12447,16940,14913,0.28097065,0.38239278,0.33663657
44400,12480,16977,14943,0.28108108,0.38236486,0.33655405
44500,12509,17012,14979,0.28110112,0.38229213,0.33660674
44600,12526,17070,15004,0.28085202,0.38273543,0.33641256
44700,12558,17111,15031,0.28093960,0.38279642,0.33626398
44800,12592,17143,15065,0.28107143,0.38265625,0.33627232
44900,12619,17183,15098,0.28104677,0.38269488,0.33625835
45000,12652,17212,15136,0.28115556,0.38248889,0.33635556
45100,12683,17244,15173,0.28121951,0.38235033,0.33643016
45200,12715,17286,15199,0.28130531,0.38243363,0.33626106
45300,12754,17321,15225,0.28154525,0.38236203,0.33609272
45400,12776,17352,15272,0.28140969,0.38220264,0.33638767
45500,12813,17389,15298,0.28160440,0.38217582,0.33621978
45600,12838,17434,15328,0.28153509,0.38232456,0.33614035
45700,12860,17479,15361,0.28140044,0.38247265,0.33612691
45800,12893,17515,15392,0.28150655,0.38242358,0.33606987
45900,12921,17556,15423,0.28150327,0.38248366,0.33601307
46000,12949,17594,15457,0.28150000,0.38247826,0.33602174
46100,12982,17630,15488,0.28160521,0.38242950,0.33596529
46200,13006,17669,15525,0.28151515,0.38244589,0.33603896
46300,13033,17706,15561,0.28149028,0.38241901,0.33609071
46400,13068,17738,15594,0.28163793,0.38228448,0.33607759
46500,13099,17770,15631,0.28169892,0.38215054,0.33615054
46600,13133,17811,15656,0.28182403,0.38221030,0.33596567
46700,13161,17850,15689,0.28182013,0.38222698,0.33595289
46800,13187,17892,15721,0.28177350,0.38230769,0.33591880
