k,r,b,t,r_frac,b_frac,t_frac
8700,2481,3629,2590,0.28517241,0.41712644,0.29770115
8800,2510,3678,2612,0.28522727,0.41795455,0.29681818
8900,2543,3717,2640,0.28573034,0.41764045,0.29662921
9000,2575,3754,2671,0.28611111,0.41711111,0.29677778
9100,2608,3795,2697,0.28659341,0.41703297,0.29637363
9200,2640,3836,2724,0.28695652,0.41695652,0.29608696
9300,2665,3879,2756,0.28655914,0.41709677,0.29634409
9400,2692,3918,2790,0.28638298,0.41680851,0.29680851
9500,2717,3961,2822,0.28600000,0.41694737,0.29705263
9600,2744,4008,2848,0.28583333,0.41750000,0.29666667
9700,2775,4050,2875,0.28608247,0.41752577,0.29639175
9800,2806,4097,2897,0.28632653,0.41806122,0.29561224
9900,2835,4137,2928,0.28636364,0.41787879,0.29575758
10000,2855,4181,2964,0.28550000,0.41810000,0.29640000
10100,2884,4221,2995,0.28554455,0.41792079,0.29653465
10200,2914,4261,3025,0.28568627,0.41774510,0.29656863
10300,2944,4307,3049,0.28582524,0.41815534,0.29601942
10400,2974,4342,3084,0.28596154,0.41750000,0.29653846
10500,3007,4386,3107,0.28638095,0.41771429,0.29590476
10600,3033,4423,3144,0.28613208,0.41726415,0.29660377
10700,3071,4459,3170,0.28700935,0.41672897,0.29626168
10800,3102,4493,3205,0.28722222,0.41601852,0.29675926
10900,3134,4533,3233,0.28752294,0.41587156,0.29660550
11000,3167,4569,3264,0.28790909,0.41536364,0.29672727
11100,3198,4614,3288,0.28810811,0.41567568,0.29621622
11200,3227,4662,3311,0.28812500,0.41625000,0.29562500
11300,3256,4707,3337,0.28814159,0.41654867,0.29530973
11400,3278,4758,3364,0.28754386,0.41736842,0.29508772
11500,3310,4799,3391,0.28782609,0.41730435,0.29486957
11600,3341,4840,3419,0.28801724,0.41724138,0.29474138
11700,3373,4883,3444,0.28829060,0.41735043,0.29435897
11800,3412,4923,3465,0.28915254,0.41720339,0.29364407
11900,3447,4958,3495,0.28966387,0.41663866,0.29369748
12000,3476,5001,3523,0.28966667,0.41675000,0.29358333
12100,3510,5037,3553,0.29008264,0.41628099,0.29363636
12200,3543,5080,3577,0.29040984,0.41639344,0.29319672
12300,3575,5126,3599,0.29065041,0.41674797,0.29260163
12400,3608,5162,3630,0.29096774,0.41629032,0.29274194
12500,3647,5196,3657,0.29176000,0.41568000,0.29256000
12600,3679,5243,3678,0.29198413,0.41611111,0.29190476
12700,3710,5291,3699,0.29212598,0.41661417,0.29125984
12800,3739,5342,3719,0.29210938,0.41734375,0.29054687
12900,3771,5381,3748,0.29232558,0.41713178,0.29054264
13000,3799,5423,3778,0.29223077,0.41715385,0.29061538
13100,3830,5462,3808,0.29236641,0.41694656,0.29068702
13200,3862,5500,3838,0.29257576,0.41666667,0.29075758
13300,3889,5545,3866,0.29240602,0.41691729,0.29067669
13400,3919,5585,3896,0.29246269,0.41679104,0.29074627
13500,3948,5625,3927,0.29244444,0.41666667,0.29088889
13600,3980,5661,3959,0.29264706,0.41625000,0.29110294
13700,4012,5708,3980,0.29284672,0.41664234,0.29051095
13800,4035,5755,4010,0.29239130,0.41702899,0.29057971
13900,4064,5790,4046,0.29237410,0.41654676,0.29107914
14000,4096,5831,4073,0.29257143,0.41650000,0.29092857
14100,4118,5859,4123,0.29205674,0.41553191,0.29241135
14200,4152,5907,4141,0.29239437,0.41598592,0.29161972
14300,4175,5946,4179,0.29195804,0.41580420,0.29223776
14400,4200,5990,4210,0.29166667,0.41597222,0.29236111
14500,4230,6034,4236,0.29172414,0.41613793,0.29213793
14600,4257,6075,4268,0.29157534,0.41609589,0.29232877
14700,4282,6123,4295,0.29129252,0.41653061,0.29217687
14800,4311,6170,4319,0.29128378,0.41689189,0.29182432
14900,4342,6212,4346,0.29140940,0.41691275,0.29167785
15000,4374,6247,4379,0.29160000,0.41646667,0.29193333
15100,4406,6288,4406,0.29178808,0.41642384,0.29178808
15200,4429,6331,4440,0.29138158,0.41651316,0.29210526
15300,4455,6373,4472,0.29117647,0.41653595,0.29228758
15400,4483,6415,4502,0.29110390,0.41655844,0.29233766
15500,4517,6457,4526,0.29141935,0.41658065,0.29200000
15600,4549,6501,4550,0.29160256,0.41673077,0.29166667
15700,4593,6536,4571,0.29254777,0.41630573,0.29114650
15800,4623,6571,4606,0.29259494,0.41588608,0.29151899
15900,4645,6621,4634,0.29213836,0.41641509,0.29144654
16000,4675,6666,4659,0.29218750,0.41662500,0.29118750
16100,4702,6702,4696,0.29204969,0.41627329,0.29167702
16200,4734,6744,4722,0.29222222,0.41629630,0.29148148
16300,4763,6782,4755,0.29220859,0.41607362,0.29171779
16400,4790,6822,4788,0.29207317,0.41597561,0.29195122
16500,4807,6878,4815,0.29133333,0.41684848,0.29181818
16600,4841,6918,4841,0.29162651,0.41674699,0.29162651
16700,4877,6955,4868,0.29203593,0.41646707,0.29149701
16800,4905,6994,4901,0.29196429,0.41630952,0.29172619
16900,4937,7035,4928,0.29213018,0.41627219,0.29159763
17000,4970,7073,4957,0.29235294,0.41605882,0.29158824
17100,4997,7121,4982,0.29222222,0.41643275,0.29134503
17200,5023,7168,5009,0.29203488,0.41674419,0.29122093
17300,5044,7220,5036,0.29156069,0.41734104,0.29109827
17400,5065,7260,5075,0.29109195,0.41724138,0.29166667
17500,5088,7301,5111,0.29074286,0.41720000,0.29205714
17600,5121,7343,5136,0.29096591,0.41721591,0.29181818
17700,5154,7382,5164,0.29118644,0.41706215,0.29175141
17800,5185,7424,5191,0.29129213,0.41707865,0.29162921
17900,5213,7463,5224,0.29122905,0.41692737,0.29184358
18000,5246,7504,5250,0.29144444,0.41688889,0.29166667
18100,5274,7547,5279,0.29138122,0.41696133,0.29165746
18200,5305,7587,5308,0.29148352,0.41686813,0.29164835
18300,5332,7619,5349,0.29136612,0.41633880,0.29229508
18400,5361,7671,5368,0.29135870,0.41690217,0.29173913
18500,5391,7708,5401,0.29140541,0.41664865,0.29194595
18600,5418,7753,5429,0.29129032,0.41682796,0.29188172
18700,5449,7803,5448,0.29139037,0.41727273,0.29133690
18800,5485,7847,5468,0.29175532,0.41739362,0.29085106
18900,5514,7890,5496,0.29174603,0.41746032,0.29079365
19000,5543,7929,5528,0.29173684,0.41731579,0.29094737
19100,5574,7969,5557,0.29183246,0.41722513,0.29094241
19200,5594,8014,5592,0.29135417,0.41739583,0.29125000
19300,5618,8061,5621,0.29108808,0.41766839,0.29124352
19400,5642,8101,5657,0.29082474,0.41757732,0.29159794
19500,5676,8135,5689,0.29107692,0.41717949,0.29174359
19600,5712,8169,5719,0.29142857,0.41678571,0.29178571
19700,5740,8209,5751,0.29137056,0.41670051,0.29192893
19800,5770,8249,5781,0.29141414,0.41661616,0.29196970
19900,5794,8287,5819,0.29115578,0.41643216,0.29241206
20000,5826,8331,5843,0.29130000,0.41655000,0.29215000
20100,5851,8373,5876,0.29109453,0.41656716,0.29233831
20200,5879,8414,5907,0.29103960,0.41653465,0.29242574
20300,5916,8449,5935,0.29142857,0.41620690,0.29236453
20400,5933,8499,5968,0.29083333,0.41661765,0.29254902
20500,5961,8539,6000,0.29078049,0.41653659,0.29268293
20600,5989,8583,6028,0.29072816,0.41665049,0.29262136
20700,6019,8621,6060,0.29077295,0.41647343,0.29275362
20800,6051,8663,6086,0.29091346,0.41649038,0.29259615
20900,6085,8705,6110,0.29114833,0.41650718,0.29234450
21000,6118,8749,6133,0.29133333,0.41661905,0.29204762
21100,6149,8790,6161,0.29142180,0.41658768,0.29199052
21200,6183,8828,6189,0.29165094,0.41641509,0.29193396
21300,6205,8868,6227,0.29131455,0.41633803,0.29234742
21400,6230,8914,6256,0.29112150,0.41654206,0.29233645
21500,6256,8957,6287,0.29097674,0.41660465,0.29241860
21600,6284,8992,6324,0.29092593,0.41629630,0.29277778
21700,6315,9029,6356,0.29101382,0.41608295,0.29290323
21800,6345,9072,6383,0.29105505,0.41614679,0.29279817
21900,6376,9107,6417,0.29114155,0.41584475,0.29301370
22000,6410,9144,6446,0.29136364,0.41563636,0.29300000
22100,6435,9189,6476,0.29117647,0.41579186,0.29303167
22200,6462,9231,6507,0.29108108,0.41581081,0.29310811
22300,6491,9274,6535,0.29107623,0.41587444,0.29304933
22400,6530,9309,6561,0.29151786,0.41558036,0.29290179
22500,6561,9345,6594,0.29160000,0.41533333,0.29306667
22600,6585,9385,6630,0.29137168,0.41526549,0.29336283
22700,6612,9422,6666,0.29127753,0.41506608,0.29365639
22800,6651,9459,6690,0.29171053,0.41486842,0.29342105
22900,6681,9497,6722,0.29174672,0.41471616,0.29353712
23000,6710,9541,6749,0.29173913,0.41482609,0.29343478
23100,6737,9582,6781,0.29164502,0.41480519,0.29354978
23200,6760,9629,6811,0.29137931,0.41504310,0.29357759
23300,6789,9666,6845,0.29137339,0.41484979,0.29377682
23400,6823,9698,6879,0.29158120,0.41444444,0.29397436
23500,6851,9745,6904,0.29153191,0.41468085,0.29378723
23600,6879,9793,6928,0.29148305,0.41495763,0.29355932
23700,6910,9829,6961,0.29156118,0.41472574,0.29371308
23800,6946,9867,6987,0.29184874,0.41457983,0.29357143
23900,6981,9910,7009,0.29209205,0.41464435,0.29326360
24000,7014,9950,7036,0.29225000,0.41458333,0.29316667
24100,7042,9986,7072,0.29219917,0.41435685,0.29344398
24200,7075,10025,7100,0.29235537,0.41425620,0.29338843
24300,7101,10074,7125,0.29222222,0.41456790,0.29320988
24400,7130,10119,7151,0.29221311,0.41471311,0.29307377
24500,7157,10158,7185,0.29212245,0.41461224,0.29326531
24600,7187,10194,7219,0.29215447,0.41439024,0.29345528
24700,7227,10232,7241,0.29259109,0.41425101,0.29315789
24800,7249,10278,7273,0.29229839,0.41443548,0.29326613
24900,7281,10317,7302,0.29240964,0.41433735,0.29325301
25000,7309,10360,7331,0.29236000,0.41440000,0.29324000
25100,7335,10404,7361,0.29223108,0.41450199,0.29326693
25200,7360,10451,7389,0.29206349,0.41472222,0.29321429
25300,7387,10489,7424,0.29197628,0.41458498,0.29343874
25400,7412,10538,7450,0.29181102,0.41488189,0.29330709
25500,7443,10590,7467,0.29188235,0.41529412,0.29282353
25600,7470,10638,7492,0.29179688,0.41554687,0.29265625
25700,7502,10675,7523,0.29190661,0.41536965,0.29272374
25800,7533,10717,7550,0.29197674,0.41538760,0.29263566
25900,7553,10767,7580,0.29162162,0.41571429,0.29266409
26000,7579,10813,7608,0.29150000,0.41588462,0.29261538
26100,7598,10863,7639,0.29111111,0.41620690,0.29268199
26200,7621,10907,7672,0.29087786,0.41629771,0.29282443
26300,7651,10952,7697,0.29091255,0.41642586,0.29266160
26400,7683,10992,7725,0.29102273,0.41636364,0.29261364
26500,7705,11042,7753,0.29075472,0.41667925,0.29256604
26600,7730,11089,7781,0.29060150,0.41687970,0.29251880
26700,7750,11135,7815,0.29026217,0.41704120,0.29269663
26800,7774,11179,7847,0.29007463,0.41712687,0.29279851
26900,7798,11223,7879,0.28988848,0.41721190,0.29289963
27000,7826,11270,7904,0.28985185,0.41740741,0.29274074
27100,7854,11311,7935,0.28981550,0.41738007,0.29280443
27200,7888,11346,7966,0.29000000,0.41713235,0.29286765
27300,7911,11403,7986,0.28978022,0.41769231,0.29252747
27400,7938,11460,8002,0.28970803,0.41824818,0.29204380
27500,7960,11510,8030,0.28945455,0.41854545,0.29200000
27600,7988,11555,8057,0.28942029,0.41865942,0.29192029
27700,8011,11597,8092,0.28920578,0.41866426,0.29212996
27800,8038,11633,8129,0.28913669,0.41845324,0.29241007
27900,8068,11681,8151,0.28917563,0.41867384,0.29215054
28000,8095,11719,8186,0.28910714,0.41853571,0.29235714
28100,8119,11763,8218,0.28893238,0.41861210,0.29245552
28200,8146,11807,8247,0.28886525,0.41868794,0.29244681
28300,8175,11849,8276,0.28886926,0.41869258,0.29243816
28400,8207,11880,8313,0.28897887,0.41830986,0.29271127
28500,8230,11924,8346,0.28877193,0.41838596,0.29284211
28600,8264,11967,8369,0.28895105,0.41842657,0.29262238
28700,8289,12009,8402,0.28881533,0.41843206,0.29275261
28800,8319,12051,8430,0.28885417,0.41843750,0.29270833
28900,8347,12100,8453,0.28882353,0.41868512,0.29249135
29000,8375,12142,8483,0.28879310,0.41868966,0.29251724
29100,8405,12183,8512,0.28883162,0.41865979,0.29250859
29200,8439,12217,8544,0.28900685,0.41839041,0.29260274
29300,8468,12258,8574,0.28901024,0.41836177,0.29262799
29400,8501,12299,8600,0.28914966,0.41833333,0.29251701
29500,8529,12343,8628,0.28911864,0.41840678,0.29247458
29600,8567,12377,8656,0.28942568,0.41814189,0.29243243
29700,8591,12417,8692,0.28925926,0.41808081,0.29265993
29800,8622,12460,8718,0.28932886,0.41812081,0.29255034
29900,8652,12503,8745,0.28936455,0.41816054,0.29247492
30000,8682,12544,8774,0.28940000,0.41813333,0.29246667
30100,8705,12592,8803,0.28920266,0.41833887,0.29245847
30200,8739,12629,8832,0.28937086,0.41817881,0.29245033
30300,8771,12666,8863,0.28947195,0.41801980,0.29250825
30400,8803,12699,8898,0.28957237,0.41773026,0.29269737
30500,8833,12747,8920,0.28960656,0.41793443,0.29245902
30600,8865,12791,8944,0.28970588,0.41800654,0.29228758
30700,8895,12831,8974,0.28973941,0.41794788,0.29231270
30800,8923,12874,9003,0.28970779,0.41798701,0.29230519
30900,8953,12920,9027,0.28974110,0.41812298,0.29213592
31000,8985,12963,9052,0.28983871,0.41816129,0.29200000
31100,9011,12998,9091,0.28974277,0.41794212,0.29231511
31200,9036,13041,9123,0.28961538,0.41798077,0.29240385
31300,9072,13078,9150,0.28984026,0.41782748,0.29233227
31400,9110,13115,9175,0.29012739,0.41767516,0.29219745
31500,9138,13157,9205,0.29009524,0.41768254,0.29222222
31600,9162,13211,9227,0.28993671,0.41806962,0.29199367
31700,9189,13250,9261,0.28987382,0.41798107,0.29214511
31800,9218,13294,9288,0.28987421,0.41805031,0.29207547
31900,9252,13324,9324,0.29003135,0.41768025,0.29228840
32000,9283,13362,9355,0.29009375,0.41756250,0.29234375
32100,9308,13410,9382,0.28996885,0.41775701,0.29227414
32200,9337,13449,9414,0.28996894,0.41767081,0.29236025
32300,9369,13494,9437,0.29006192,0.41777090,0.29216718
32400,9401,13531,9468,0.29015432,0.41762346,0.29222222
32500,9433,13569,9498,0.29024615,0.41750769,0.29224615
32600,9454,13618,9528,0.29000000,0.41773006,0.29226994
32700,9487,13658,9555,0.29012232,0.41767584,0.29220183
32800,9504,13711,9585,0.28975610,0.41801829,0.29222561
32900,9537,13747,9616,0.28987842,0.41784195,0.29227964
33000,9564,13785,9651,0.28981818,0.41772727,0.29245455
33100,9598,13826,9676,0.28996979,0.41770393,0.29232628
33200,9624,13871,9705,0.28987952,0.41780120,0.29231928
33300,9647,13913,9740,0.28969970,0.41780781,0.29249249
33400,9668,13962,9770,0.28946108,0.41802395,0.29251497
33500,9689,14017,9794,0.28922388,0.41841791,0.29235821
33600,9710,14062,9828,0.28898810,0.41851190,0.29250000
33700,9737,14113,9850,0.28893175,0.41878338,0.29228487
33800,9760,14155,9885,0.28875740,0.41878698,0.29245562
33900,9790,14191,9919,0.28879056,0.41861357,0.29259587
34000,9817,14231,9952,0.28873529,0.41855882,0.29270588
34100,9853,14272,9975,0.28894428,0.41853372,0.29252199
34200,9886,14312,10002,0.28906433,0.41847953,0.29245614
34300,9911,14355,10034,0.28895044,0.41851312,0.29253644
34400,9944,14397,10059,0.28906977,0.41851744,0.29241279
34500,9973,14439,10088,0.28907246,0.41852174,0.29240580
34600,9997,14480,10123,0.28893064,0.41849711,0.29257225
34700,10029,14515,10156,0.28902017,0.41829971,0.29268012
34800,10062,14549,10189,0.28913793,0.41807471,0.29278736
34900,10092,14595,10213,0.28916905,0.41819484,0.29263610
35000,10117,14635,10248,0.28905714,0.41814286,0.29280000
35100,10143,14677,10280,0.28897436,0.41814815,0.29287749
35200,10170,14720,10310,0.28892045,0.41818182,0.29289773
35300,10192,14763,10345,0.28872521,0.41821530,0.29305949
35400,10216,14802,10382,0.28858757,0.41813559,0.29327684
35500,10242,14844,10414,0.28850704,0.41814085,0.29335211
35600,10263,14892,10445,0.28828652,0.41831461,0.29339888
35700,10296,14931,10473,0.28840336,0.41823529,0.29336134
35800,10324,14977,10499,0.28837989,0.41835196,0.29326816
35900,10357,15008,10535,0.28849582,0.41805014,0.29345404
36000,10384,15056,10560,0.28844444,0.41822222,0.29333333
36100,10415,15093,10592,0.28850416,0.41808864,0.29340720
36200,10450,15132,10618,0.28867403,0.41801105,0.29331492
36300,10486,15174,10640,0.28887052,0.41801653,0.29311295
36400,10515,15217,10668,0.28887363,0.41804945,0.29307692
36500,10544,15258,10698,0.28887671,0.41802740,0.29309589
36600,10565,15306,10729,0.28866120,0.41819672,0.29314208
36700,10598,15347,10755,0.28877384,0.41817439,0.29305177
36800,10631,15387,10782,0.28888587,0.41812500,0.29298913
36900,10663,15429,10808,0.28897019,0.41813008,0.29289973
37000,10689,15472,10839,0.28889189,0.41816216,0.29294595
37100,10713,15519,10868,0.28876011,0.41830189,0.29293801
37200,10745,15558,10897,0.28884409,0.41822581,0.29293011
37300,10781,15597,10922,0.28903485,0.41815013,0.29281501
37400,10815,15634,10951,0.28917112,0.41802139,0.29280749
37500,10848,15676,10976,0.28928000,0.41802667,0.29269333
37600,10871,15725,11004,0.28912234,0.41821809,0.29265957
37700,10895,15771,11034,0.28899204,0.41832891,0.29267905
37800,10935,15811,11054,0.28928571,0.41828042,0.29243386
37900,10967,15849,11084,0.28936675,0.41817942,0.29245383
38000,10999,15885,11116,0.28944737,0.41802632,0.29252632
38100,11029,15930,11141,0.28947507,0.41811024,0.29241470
38200,11055,15978,11167,0.28939791,0.41827225,0.29232984
38300,11076,16029,11195,0.28919060,0.41851175,0.29229765
38400,11098,16075,11227,0.28901042,0.41861979,0.29236979
38500,11124,16119,11257,0.28893506,0.41867532,0.29238961
38600,11150,16160,11290,0.28886010,0.41865285,0.29248705
38700,11179,16195,11326,0.28886305,0.41847545,0.29266150
38800,11206,16240,11354,0.28881443,0.41855670,0.29262887
38900,11231,16286,11383,0.28871465,0.41866324,0.29262211
39000,11256,16336,11408,0.28861538,0.41887179,0.29251282
39100,11289,16378,11433,0.28872123,0.41887468,0.29240409
39200,11323,16415,11462,0.28885204,0.41875000,0.29239796
39300,11350,16457,11493,0.28880407,0.41875318,0.29244275
39400,11383,16502,11515,0.28890863,0.41883249,0.29225888
39500,11414,16540,11546,0.28896203,0.41873418,0.29230380
39600,11438,16587,11575,0.28883838,0.41886364,0.29229798
39700,11471,16623,11606,0.28894207,0.41871537,0.29234257
39800,11495,16669,11636,0.28881910,0.41881910,0.29236181
39900,11515,16724,11661,0.28859649,0.41914787,0.29225564
40000,11545,16761,11694,0.28862500,0.41902500,0.29235000
40100,11577,16806,11717,0.28870324,0.41910224,0.29219451
40200,11603,16847,11750,0.28863184,0.41907960,0.29228856
40300,11641,16885,11774,0.28885856,0.41898263,0.29215881
40400,11668,16924,11808,0.28881188,0.41891089,0.29227723
40500,11694,16969,11837,0.28874074,0.41898765,0.29227160
40600,11721,17017,11862,0.28869458,0.41913793,0.29216749
40700,11748,17058,11894,0.28864865,0.41911548,0.29223587
40800,11775,17104,11921,0.28860294,0.41921569,0.29218137
40900,11806,17143,11951,0.28865526,0.41914425,0.29220049
41000,11837,17184,11979,0.28870732,0.41912195,0.29217073
41100,11865,17231,12004,0.28868613,0.41924574,0.29206813
41200,11898,17268,12034,0.28878641,0.41912621,0.29208738
41300,11918,17318,12064,0.28857143,0.41932203,0.29210654
41400,11945,17367,12088,0.28852657,0.41949275,0.29198068
41500,11981,17401,12118,0.28869880,0.41930120,0.29200000
41600,12008,17440,12152,0.28865385,0.41923077,0.29211538
41700,12039,17481,12180,0.28870504,0.41920863,0.29208633
41800,12068,17520,12212,0.28870813,0.41913876,0.29215311
41900,12102,17566,12232,0.28883055,0.41923628,0.29193317
42000,12143,17602,12255,0.28911905,0.41909524,0.29178571
42100,12166,17637,12297,0.28897862,0.41893112,0.29209026
42200,12202,17677,12321,0.28914692,0.41888626,0.29196682
42300,12225,17724,12351,0.28900709,0.41900709,0.29198582
42400,12254,17771,12375,0.28900943,0.41912736,0.29186321
42500,12282,17815,12403,0.28898824,0.41917647,0.29183529
42600,12313,17852,12435,0.28903756,0.41906103,0.29190141
42700,12347,17888,12465,0.28915691,0.41892272,0.29192037
42800,12380,17933,12487,0.28925234,0.41899533,0.29175234
42900,12405,17976,12519,0.28916084,0.41902098,0.29181818
43000,12438,18012,12550,0.28925581,0.41888372,0.29186047
43100,12466,18052,12582,0.28923434,0.41883991,0.29192575
43200,12501,18095,12604,0.28937500,0.41886574,0.29175926
43300,12528,18138,12634,0.28933025,0.41889145,0.29177829
43400,12557,18180,12663,0.28933180,0.41889401,0.29177419
43500,12583,18234,12683,0.28926437,0.41917241,0.29156322
43600,12612,18270,12718,0.28926606,0.41903670,0.29169725
43700,12642,18309,12749,0.28929062,0.41897025,0.29173913
43800,12675,18354,12771,0.28938356,0.41904110,0.29157534
43900,12702,18403,12795,0.28933941,0.41920273,0.29145786
44000,12734,18450,12816,0.28940909,0.41931818,0.29127273
44100,12767,18487,12846,0.28950113,0.41920635,0.29129252
44200,12794,18531,12875,0.28945701,0.41925339,0.29128959
44300,12833,18562,12905,0.28968397,0.41900677,0.29130926
44400,12850,18610,12940,0.28941441,0.41914414,0.29144144
44500,12880,18656,12964,0.28943820,0.41923596,0.29132584
44600,12920,18696,12984,0.28968610,0.41919283,0.29112108
44700,12947,18737,13016,0.28964206,0.41917226,0.29118568
44800,12975,18779,13046,0.28962054,0.41917411,0.29120536
44900,13005,18831,13064,0.28964365,0.41939866,0.29095768
45000,13035,18875,13090,0.28966667,0.41944444,0.29088889
45100,13066,18913,13121,0.28971175,0.41935698,0.29093126
45200,13097,18956,13147,0.28975664,0.41938053,0.29086283
45300,13123,19001,13176,0.28969095,0.41944812,0.29086093
45400,13153,19039,13208,0.28971366,0.41936123,0.29092511
45500,13185,19075,13240,0.28978022,0.41923077,0.29098901
45600,13212,19119,13269,0.28973684,0.41927632,0.29098684
45700,13245,19155,13300,0.28982495,0.41914661,0.29102845
45800,13268,19202,13330,0.28969432,0.41925764,0.29104803
45900,13298,19244,13358,0.28971678,0.41925926,0.29102397
46000,13319,19284,13397,0.28954348,0.41921739,0.29123913
46100,13354,19321,13425,0.28967462,0.41911063,0.29121475
46200,13389,19368,13443,0.28980519,0.41922078,0.29097403
46300,13413,19401,13486,0.28969762,0.41902808,0.29127430
46400,13447,19441,13512,0.28980603,0.41898707,0.29120690
46500,13477,19483,13540,0.28982796,0.41898925,0.29118280
46600,13514,19516,13570,0.29000000,0.41879828,0.29120172
46700,13538,19562,13600,0.28989293,0.41888651,0.29122056
46800,13570,19600,13630,0.28995726,0.41880342,0.29123932
