k,r,b,t,r_frac,b_frac,t_frac
15200,4512,6869,3819,0.29684211,0.45190789,0.25125000
15300,4544,6911,3845,0.29699346,0.45169935,0.25130719
15400,4567,6963,3870,0.29655844,0.45214286,0.25129870
15500,4591,7017,3892,0.29619355,0.45270968,0.25109677
15600,4625,7058,3917,0.29647436,0.45243590,0.25108974
15700,4655,7097,3948,0.29649682,0.45203822,0.25146497
15800,4683,7142,3975,0.29639241,0.45202532,0.25158228
15900,4717,7181,4002,0.29666667,0.45163522,0.25169811
16000,4748,7231,4021,0.29675000,0.45193750,0.25131250
16100,4777,7281,4042,0.29670807,0.45223602,0.25105590
16200,4802,7335,4063,0.29641975,0.45277778,0.25080247
16300,4826,7378,4096,0.29607362,0.45263804,0.25128834
16400,4848,7420,4132,0.29560976,0.45243902,0.25195122
16500,4882,7464,4154,0.29587879,0.45236364,0.25175758
16600,4915,7507,4178,0.29608434,0.45222892,0.25168675
16700,4948,7548,4204,0.29628743,0.45197605,0.25173653
16800,4977,7589,4234,0.29625000,0.45172619,0.25202381
16900,5005,7635,4260,0.29615385,0.45177515,0.25207101
17000,5039,7672,4289,0.29641176,0.45129412,0.25229412
17100,5072,7713,4315,0.29660819,0.45105263,0.25233918
17200,5095,7761,4344,0.29622093,0.45122093,0.25255814
17300,5127,7810,4363,0.29635838,0.45144509,0.25219653
17400,5154,7857,4389,0.29620690,0.45155172,0.25224138
17500,5181,7912,4407,0.29605714,0.45211429,0.25182857
17600,5220,7952,4428,0.29659091,0.45181818,0.25159091
17700,5253,7999,4448,0.29677966,0.45192090,0.25129944
17800,5278,8046,4476,0.29651685,0.45202247,0.25146067
17900,5313,8083,4504,0.29681564,0.45156425,0.25162011
18000,5336,8130,4534,0.29644444,0.45166667,0.25188889
18100,5360,8183,4557,0.29613260,0.45209945,0.25176796
18200,5386,8225,4589,0.29593407,0.45192308,0.25214286
18300,5415,8274,4611,0.29590164,0.45213115,0.25196721
18400,5450,8314,4636,0.29619565,0.45184783,0.25195652
18500,5485,8355,4660,0.29648649,0.45162162,0.25189189
18600,5510,8406,4684,0.29623656,0.45193548,0.25182796
18700,5540,8448,4712,0.29625668,0.45176471,0.25197861
18800,5571,8494,4735,0.29632979,0.45180851,0.25186170
18900,5599,8537,4764,0.29624339,0.45169312,0.25206349
19000,5628,8582,4790,0.29621053,0.45168421,0.25210526
19100,5655,8626,4819,0.29607330,0.45162304,0.25230366
19200,5682,8674,4844,0.29593750,0.45177083,0.25229167
19300,5714,8722,4864,0.29606218,0.45191710,0.25202073
19400,5745,8760,4895,0.29613402,0.45154639,0.25231959
19500,5782,8803,4915,0.29651282,0.45143590,0.25205128
19600,5818,8848,4934,0.29683673,0.45142857,0.25173469
19700,5849,8894,4957,0.29690355,0.45147208,0.25162437
19800,5882,8936,4982,0.29707071,0.45131313,0.25161616
19900,5914,8978,5008,0.29718593,0.45115578,0.25165829
20000,5937,9020,5043,0.29685000,0.45100000,0.25215000
20100,5962,9071,5067,0.29661692,0.45129353,0.25208955
20200,5986,9118,5096,0.29633663,0.45138614,0.25227723
20300,6014,9157,5129,0.29625616,0.45108374,0.25266010
20400,6049,9194,5157,0.29651961,0.45068627,0.25279412
20500,6079,9234,5187,0.29653659,0.45043902,0.25302439
20600,6109,9279,5212,0.29655340,0.45043689,0.25300971
20700,6140,9322,5238,0.29661836,0.45033816,0.25304348
20800,6170,9365,5265,0.29663462,0.45024038,0.25312500
20900,6200,9406,5294,0.29665072,0.45004785,0.25330144
21000,6241,9446,5313,0.29719048,0.44980952,0.25300000
21100,6272,9489,5339,0.29725118,0.44971564,0.25303318
21200,6298,9531,5371,0.29707547,0.44957547,0.25334906
21300,6329,9571,5400,0.29713615,0.44934272,0.25352113
21400,6367,9611,5422,0.29752336,0.44911215,0.25336449
21500,6395,9654,5451,0.29744186,0.44902326,0.25353488
21600,6427,9700,5473,0.29754630,0.44907407,0.25337963
21700,6453,9744,5503,0.29737327,0.44903226,0.25359447
21800,6476,9791,5533,0.29706422,0.44912844,0.25380734
21900,6511,9826,5563,0.29730594,0.44867580,0.25401826
22000,6539,9875,5586,0.29722727,0.44886364,0.25390909
22100,6572,9918,5610,0.29737557,0.44877828,0.25384615
22200,6601,9967,5632,0.29734234,0.44896396,0.25369369
22300,6634,10006,5660,0.29748879,0.44869955,0.25381166
22400,6667,10053,5680,0.29763393,0.44879464,0.25357143
22500,6708,10096,5696,0.29813333,0.44871111,0.25315556
22600,6735,10139,5726,0.29800885,0.44862832,0.25336283
22700,6771,10183,5746,0.29828194,0.44859031,0.25312775
22800,6798,10235,5767,0.29815789,0.44890351,0.25293860
22900,6825,10284,5791,0.29803493,0.44908297,0.25288210
23000,6854,10324,5822,0.29800000,0.44886957,0.25313043
23100,6881,10363,5856,0.29787879,0.44861472,0.25350649
23200,6918,10405,5877,0.29818966,0.44849138,0.25331897
23300,6945,10459,5896,0.29806867,0.44888412,0.25304721
23400,6979,10496,5925,0.29824786,0.44854701,0.25320513
23500,7013,10541,5946,0.29842553,0.44855319,0.25302128
23600,7037,10585,5978,0.29817797,0.44851695,0.25330508
23700,7062,10637,6001,0.29797468,0.44881857,0.25320675
23800,7090,10684,6026,0.29789916,0.44890756,0.25319328
23900,7116,10738,6046,0.29774059,0.44928870,0.25297071
24000,7150,10784,6066,0.29791667,0.44933333,0.25275000
24100,7181,10828,6091,0.29796680,0.44929461,0.25273859
24200,7208,10877,6115,0.29785124,0.44946281,0.25268595
24300,7231,10930,6139,0.29757202,0.44979424,0.25263374
24400,7256,10984,6160,0.29737705,0.45016393,0.25245902
24500,7280,11031,6189,0.29714286,0.45024490,0.25261224
24600,7308,11075,6217,0.29707317,0.45020325,0.25272358
24700,7340,11120,6240,0.29716599,0.45020243,0.25263158
24800,7371,11161,6268,0.29721774,0.45004032,0.25274194
24900,7392,11213,6295,0.29686747,0.45032129,0.25281124
25000,7421,11262,6317,0.29684000,0.45048000,0.25268000
25100,7446,11308,6346,0.29665339,0.45051793,0.25282869
25200,7470,11353,6377,0.29642857,0.45051587,0.25305556
25300,7498,11401,6401,0.29636364,0.45063241,0.25300395
25400,7529,11447,6424,0.29641732,0.45066929,0.25291339
25500,7561,11490,6449,0.29650980,0.45058824,0.25290196
25600,7594,11533,6473,0.29664062,0.45050781,0.25285156
25700,7618,11590,6492,0.29642023,0.45097276,0.25260700
25800,7642,11651,6507,0.29620155,0.45158915,0.25220930
25900,7669,11702,6529,0.29610039,0.45181467,0.25208494
26000,7696,11748,6556,0.29600000,0.45184615,0.25215385
26100,7721,11789,6590,0.29582375,0.45168582,0.25249042
26200,7748,11842,6610,0.29572519,0.45198473,0.25229008
26300,7774,11885,6641,0.29558935,0.45190114,0.25250951
26400,7803,11928,6669,0.29556818,0.45181818,0.25261364
26500,7830,11975,6695,0.29547170,0.45188679,0.25264151
26600,7857,12018,6725,0.29537594,0.45180451,0.25281955
26700,7891,12057,6752,0.29554307,0.45157303,0.25288390
26800,7922,12100,6778,0.29559701,0.45149254,0.25291045
26900,7957,12149,6794,0.29579926,0.45163569,0.25256506
27000,7985,12191,6824,0.29574074,0.45151852,0.25274074
27100,8011,12244,6845,0.29560886,0.45180812,0.25258303
27200,8036,12291,6873,0.29544118,0.45187500,0.25268382
27300,8069,12337,6894,0.29556777,0.45190476,0.25252747
27400,8105,12371,6924,0.29580292,0.45149635,0.25270073
27500,8140,12408,6952,0.29600000,0.45120000,0.25280000
27600,8171,12453,6976,0.29605072,0.45119565,0.25275362
27700,8199,12504,6997,0.29599278,0.45140794,0.25259928
27800,8235,12546,7019,0.29622302,0.45129496,0.25248201
27900,8259,12584,7057,0.29602151,0.45103943,0.25293907
28000,8285,12636,7079,0.29589286,0.45128571,0.25282143
28100,8320,12680,7100,0.29608541,0.45124555,0.25266904
28200,8347,12725,7128,0.29599291,0.45124113,0.25276596
28300,8376,12773,7151,0.29597173,0.45134276,0.25268551
28400,8404,12814,7182,0.29591549,0.45119718,0.25288732
28500,8437,12850,7213,0.29603509,0.45087719,0.25308772
28600,8469,12890,7241,0.29611888,0.45069930,0.25318182
28700,8495,12943,7262,0.29599303,0.45097561,0.25303136
28800,8528,12990,7282,0.29611111,0.45104167,0.25284722
28900,8559,13029,7312,0.29615917,0.45083045,0.25301038
29000,8587,13083,7330,0.29610345,0.45113793,0.25275862
29100,8621,13127,7352,0.29625430,0.45109966,0.25264605
29200,8650,13163,7387,0.29623288,0.45078767,0.25297945
29300,8677,13202,7421,0.29614334,0.45058020,0.25327645
29400,8714,13239,7447,0.29639456,0.45030612,0.25329932
29500,8749,13277,7474,0.29657627,0.45006780,0.25335593
29600,8778,13331,7491,0.29655405,0.45037162,0.25307432
29700,8807,13382,7511,0.29653199,0.45057239,0.25289562
29800,8833,13430,7537,0.29640940,0.45067114,0.25291946
29900,8864,13473,7563,0.29645485,0.45060201,0.25294314
30000,8898,13505,7597,0.29660000,0.45016667,0.25323333
30100,8929,13551,7620,0.29664452,0.45019934,0.25315615
30200,8955,13599,7646,0.29652318,0.45029801,0.25317881
30300,8992,13639,7669,0.29676568,0.45013201,0.25310231
30400,9018,13684,7698,0.29664474,0.45013158,0.25322368
30500,9051,13724,7725,0.29675410,0.44996721,0.25327869
30600,9082,13773,7745,0.29679739,0.45009804,0.25310458
30700,9107,13823,7770,0.29664495,0.45026059,0.25309446
30800,9128,13879,7793,0.29636364,0.45061688,0.25301948
30900,9160,13916,7824,0.29644013,0.45035599,0.25320388
31000,9189,13957,7854,0.29641935,0.45022581,0.25335484
31100,9220,14003,7877,0.29646302,0.45025723,0.25327974
31200,9245,14053,7902,0.29631410,0.45041667,0.25326923
31300,9271,14102,7927,0.29619808,0.45054313,0.25325879
31400,9293,14155,7952,0.29595541,0.45079618,0.25324841
31500,9318,14205,7977,0.29580952,0.45095238,0.25323810
31600,9338,14261,8001,0.29550633,0.45129747,0.25319620
31700,9365,14312,8023,0.29542587,0.45148265,0.25309148
31800,9390,14357,8053,0.29528302,0.45147799,0.25323899
31900,9418,14397,8085,0.29523511,0.45131661,0.25344828
32000,9459,14435,8106,0.29559375,0.45109375,0.25331250
32100,9489,14476,8135,0.29560748,0.45096573,0.25342679
32200,9518,14524,8158,0.29559006,0.45105590,0.25335404
32300,9548,14564,8188,0.29560372,0.45089783,0.25349845
32400,9575,14609,8216,0.29552469,0.45089506,0.25358025
32500,9601,14654,8245,0.29541538,0.45089231,0.25369231
32600,9635,14690,8275,0.29555215,0.45061350,0.25383436
32700,9672,14725,8303,0.29577982,0.45030581,0.25391437
32800,9697,14776,8327,0.29564024,0.45048780,0.25387195
32900,9723,14823,8354,0.29553191,0.45054711,0.25392097
33000,9751,14867,8382,0.29548485,0.45051515,0.25400000
33100,9775,14915,8410,0.29531722,0.45060423,0.25407855
33200,9798,14963,8439,0.29512048,0.45069277,0.25418675
33300,9825,15009,8466,0.29504505,0.45072072,0.25423423
33400,9851,15056,8493,0.29494012,0.45077844,0.25428144
33500,9881,15099,8520,0.29495522,0.45071642,0.25432836
33600,9912,15145,8543,0.29500000,0.45074405,0.25425595
33700,9942,15181,8577,0.29501484,0.45047478,0.25451039
33800,9970,15226,8604,0.29497041,0.45047337,0.25455621
33900,10003,15271,8626,0.29507375,0.45047198,0.25445428
34000,10037,15312,8651,0.29520588,0.45035294,0.25444118
34100,10076,15357,8667,0.29548387,0.45035191,0.25416422
34200,10102,15401,8697,0.29538012,0.45032164,0.25429825
34300,10132,15447,8721,0.29539359,0.45034985,0.25425656
34400,10156,15493,8751,0.29523256,0.45037791,0.25438953
34500,10190,15538,8772,0.29536232,0.45037681,0.25426087
34600,10222,15585,8793,0.29543353,0.45043353,0.25413295
34700,10252,15631,8817,0.29544669,0.45046110,0.25409222
34800,10279,15678,8843,0.29537356,0.45051724,0.25410920
34900,10307,15721,8872,0.29532951,0.45045845,0.25421203
35000,10345,15763,8892,0.29557143,0.45037143,0.25405714
35100,10378,15806,8916,0.29566952,0.45031339,0.25401709
35200,10414,15847,8939,0.29585227,0.45019886,0.25394886
35300,10444,15896,8960,0.29586402,0.45031161,0.25382436
35400,10467,15949,8984,0.29567797,0.45053672,0.25378531
35500,10504,15987,9009,0.29588732,0.45033803,0.25377465
35600,10534,16030,9036,0.29589888,0.45028090,0.25382022
35700,10566,16073,9061,0.29596639,0.45022409,0.25380952
35800,10596,16122,9082,0.29597765,0.45033520,0.25368715
35900,10620,16176,9104,0.29582173,0.45058496,0.25359331
36000,10642,16228,9130,0.29561111,0.45077778,0.25361111
36100,10661,16278,9161,0.29531856,0.45091413,0.25376731
36200,10692,16320,9188,0.29535912,0.45082873,0.25381215
36300,10713,16366,9221,0.29512397,0.45085399,0.25402204
36400,10747,16402,9251,0.29524725,0.45060440,0.25414835
36500,10771,16457,9272,0.29509589,0.45087671,0.25402740
36600,10798,16501,9301,0.29502732,0.45084699,0.25412568
36700,10830,16546,9324,0.29509537,0.45084469,0.25405995
36800,10868,16590,9342,0.29532609,0.45081522,0.25385870
36900,10893,16634,9373,0.29520325,0.45078591,0.25401084
37000,10928,16682,9390,0.29535135,0.45086486,0.25378378
37100,10963,16721,9416,0.29549865,0.45070081,0.25380054
37200,10990,16773,9437,0.29543011,0.45088710,0.25368280
37300,11021,16821,9458,0.29546917,0.45096515,0.25356568
37400,11046,16871,9483,0.29534759,0.45109626,0.25355615
37500,11065,16931,9504,0.29506667,0.45149333,0.25344000
37600,11096,16977,9527,0.29510638,0.45151596,0.25337766
37700,11125,17026,9549,0.29509284,0.45161804,0.25328912
37800,11152,17070,9578,0.29502646,0.45158730,0.25338624
37900,11186,17114,9600,0.29514512,0.45155673,0.25329815
38000,11211,17160,9629,0.29502632,0.45157895,0.25339474
38100,11239,17204,9657,0.29498688,0.45154856,0.25346457
38200,11267,17251,9682,0.29494764,0.45159686,0.25345550
38300,11294,17302,9704,0.29488251,0.45174935,0.25336815
38400,11326,17347,9727,0.29494792,0.45174479,0.25330729
38500,11357,17383,9760,0.29498701,0.45150649,0.25350649
38600,11387,17433,9780,0.29500000,0.45163212,0.25336788
38700,11420,17473,9807,0.29509044,0.45149871,0.25341085
38800,11439,17528,9833,0.29481959,0.45175258,0.25342784
38900,11466,17583,9851,0.29475578,0.45200514,0.25323907
39000,11504,17620,9876,0.29497436,0.45179487,0.25323077
39100,11528,17668,9904,0.29483376,0.45186701,0.25329923
39200,11561,17711,9928,0.29492347,0.45181122,0.25326531
39300,11596,17750,9954,0.29506361,0.45165394,0.25328244
39400,11630,17799,9971,0.29517766,0.45175127,0.25307107
39500,11655,17841,10004,0.29506329,0.45167089,0.25326582
39600,11695,17881,10024,0.29532828,0.45154040,0.25313131
39700,11720,17929,10051,0.29521411,0.45161209,0.25317380
39800,11751,17979,10070,0.29525126,0.45173367,0.25301508
39900,11777,18031,10092,0.29516291,0.45190476,0.25293233
40000,11807,18073,10120,0.29517500,0.45182500,0.25300000
40100,11842,18111,10147,0.29531172,0.45164589,0.25304239
40200,11872,18164,10164,0.29532338,0.45184080,0.25283582
40300,11896,18213,10191,0.29518610,0.45193548,0.25287841
40400,11928,18256,10216,0.29524752,0.45188119,0.25287129
40500,11960,18293,10247,0.29530864,0.45167901,0.25301235
40600,11993,18340,10267,0.29539409,0.45172414,0.25288177
40700,12019,18382,10299,0.29530713,0.45164619,0.25304668
40800,12048,18436,10316,0.29529412,0.45186275,0.25284314
40900,12077,18488,10335,0.29528117,0.45202934,0.25268949
41000,12110,18530,10360,0.29536585,0.45195122,0.25268293
41100,12145,18575,10380,0.29549878,0.45194647,0.25255474
41200,12170,18631,10399,0.29538835,0.45220874,0.25240291
41300,12206,18676,10418,0.29554479,0.45220339,0.25225182
41400,12237,18716,10447,0.29557971,0.45207729,0.25234300
41500,12269,18764,10467,0.29563855,0.45214458,0.25221687
41600,12302,18803,10495,0.29572115,0.45199519,0.25228365
41700,12318,18858,10524,0.29539568,0.45223022,0.25237410
41800,12355,18903,10542,0.29557416,0.45222488,0.25220096
41900,12390,18946,10564,0.29570406,0.45217184,0.25212411
42000,12418,18990,10592,0.29566667,0.45214286,0.25219048
42100,12445,19036,10619,0.29560570,0.45216152,0.25223278
42200,12472,19093,10635,0.29554502,0.45244076,0.25201422
42300,12507,19133,10660,0.29567376,0.45231678,0.25200946
42400,12546,19174,10680,0.29589623,0.45221698,0.25188679
42500,12574,19223,10703,0.29585882,0.45230588,0.25183529
42600,12602,19260,10738,0.29582160,0.45211268,0.25206573
42700,12635,19303,10762,0.29590164,0.45206089,0.25203747
42800,12663,19346,10791,0.29586449,0.45200935,0.25212617
42900,12695,19388,10817,0.29592075,0.45193473,0.25214452
43000,12719,19439,10842,0.29579070,0.45206977,0.25213953
43100,12750,19478,10872,0.29582367,0.45192575,0.25225058
43200,12773,19522,10905,0.29567130,0.45189815,0.25243056
43300,12807,19566,10927,0.29577367,0.45187067,0.25235566
43400,12842,19612,10946,0.29589862,0.45188940,0.25221198
43500,12868,19656,10976,0.29581609,0.45186207,0.25232184
43600,12900,19699,11001,0.29587156,0.45181193,0.25231651
43700,12929,19746,11025,0.29585812,0.45185355,0.25228833
43800,12964,19786,11050,0.29598174,0.45173516,0.25228311
43900,13000,19829,11071,0.29612756,0.45168565,0.25218679
44000,13033,19875,11092,0.29620455,0.45170455,0.25209091
44100,13067,19911,11122,0.29630385,0.45149660,0.25219955
44200,13095,19955,11150,0.29626697,0.45147059,0.25226244
44300,13124,20007,11169,0.29625282,0.45162528,0.25212190
44400,13155,20048,11197,0.29628378,0.45153153,0.25218468
44500,13190,20090,11220,0.29640449,0.45146067,0.25213483
44600,13222,20133,11245,0.29645740,0.45141256,0.25213004
44700,13256,20171,11273,0.29655481,0.45125280,0.25219239
44800,13288,20214,11298,0.29660714,0.45120536,0.25218750
44900,13322,20253,11325,0.29670379,0.45106904,0.25222717
45000,13359,20291,11350,0.29686667,0.45091111,0.25222222
45100,13393,20327,11380,0.29696231,0.45070953,0.25232816
45200,13415,20371,11414,0.29679204,0.45068584,0.25252212
45300,13440,20417,11443,0.29668874,0.45070640,0.25260486
45400,13470,20461,11469,0.29669604,0.45068282,0.25262115
45500,13497,20514,11489,0.29663736,0.45085714,0.25250549
45600,13529,20559,11512,0.29668860,0.45085526,0.25245614
45700,13560,20603,11537,0.29671772,0.45083151,0.25245077
45800,13589,20647,11564,0.29670306,0.45080786,0.25248908
45900,13611,20697,11592,0.29653595,0.45091503,0.25254902
46000,13640,20735,11625,0.29652174,0.45076087,0.25271739
46100,13672,20781,11647,0.29657267,0.45078091,0.25264642
46200,13706,20821,11673,0.29666667,0.45067100,0.25266234
46300,13727,20875,11698,0.29647948,0.45086393,0.25265659
46400,13752,20927,11721,0.29637931,0.45101293,0.25260776
46500,13784,20980,11736,0.29643011,0.45118280,0.25238710
46600,13817,21023,11760,0.29650215,0.45113734,0.25236052
46700,13848,21072,11780,0.29653105,0.45122056,0.25224839
46800,13874,21127,11799,0.29645299,0.45143162,0.25211538
