k,r,b,t,r_frac,b_frac,t_frac
4900,717,542,3641,0.14632653,0.11061224,0.74306122
5000,736,550,3714,0.14720000,0.11000000,0.74280000
5100,751,562,3787,0.14725490,0.11019608,0.74254902
5200,762,571,3867,0.14653846,0.10980769,0.74365385
5300,775,580,3945,0.14622642,0.10943396,0.74433962
5400,788,594,4018,0.14592593,0.11000000,0.74407407
5500,803,604,4093,0.14600000,0.10981818,0.74418182
5600,819,609,4172,0.14625000,0.10875000,0.74500000
5700,834,618,4248,0.14631579,0.10842105,0.74526316
5800,846,623,4331,0.14586207,0.10741379,0.74672414
5900,858,637,4405,0.14542373,0.10796610,0.74661017
6000,871,648,4481,0.14516667,0.10800000,0.74683333
6100,885,655,4560,0.14508197,0.10737705,0.74754098
6200,897,667,4636,0.14467742,0.10758065,0.74774194
6300,913,675,4712,0.14492063,0.10714286,0.74793651
6400,923,687,4790,0.14421875,0.10734375,0.74843750
6500,936,698,4866,0.14400000,0.10738462,0.74861538
6600,949,714,4937,0.14378788,0.10818182,0.74803030
6700,965,733,5002,0.14402985,0.10940299,0.74656716
6800,978,746,5076,0.14382353,0.10970588,0.74647059
6900,990,759,5151,0.14347826,0.11000000,0.74652174
7000,1003,767,5230,0.14328571,0.10957143,0.74714286
7100,1019,779,5302,0.14352113,0.10971831,0.74676056
7200,1038,793,5369,0.14416667,0.11013889,0.74569444
7300,1052,804,5444,0.14410959,0.11013699,0.74575342
7400,1066,818,5516,0.14405405,0.11054054,0.74540541
7500,1077,828,5595,0.14360000,0.11040000,0.74600000
7600,1091,842,5667,0.14355263,0.11078947,0.74565789
7700,1107,854,5739,0.14376623,0.11090909,0.74532468
7800,1116,862,5822,0.14307692,0.11051282,0.74641026
7900,1127,870,5903,0.14265823,0.11012658,0.74721519
8000,1138,882,5980,0.14225000,0.11025000,0.74750000
8100,1154,899,6047,0.14246914,0.11098765,0.74654321
8200,1168,908,6124,0.14243902,0.11073171,0.74682927
8300,1183,920,6197,0.14253012,0.11084337,0.74662651
8400,1195,930,6275,0.14226190,0.11071429,0.74702381
8500,1207,941,6352,0.14200000,0.11070588,0.74729412
8600,1219,952,6429,0.14174419,0.11069767,0.74755814
8700,1237,964,6499,0.14218391,0.11080460,0.74701149
8800,1252,982,6566,0.14227273,0.11159091,0.74613636
8900,1267,991,6642,0.14235955,0.11134831,0.74629213
9000,1279,1003,6718,0.14211111,0.11144444,0.74644444
9100,1292,1012,6796,0.14197802,0.11120879,0.74681319
9200,1296,1026,6878,0.14086957,0.11152174,0.74760870
9300,1310,1036,6954,0.14086022,0.11139785,0.74774194
9400,1323,1046,7031,0.14074468,0.11127660,0.74797872
9500,1336,1061,7103,0.14063158,0.11168421,0.74768421
9600,1356,1068,7176,0.14125000,0.11125000,0.74750000
9700,1365,1084,7251,0.14072165,0.11175258,0.74752577
9800,1382,1092,7326,0.14102041,0.11142857,0.74755102
9900,1397,1102,7401,0.14111111,0.11131313,0.74757576
10000,1412,1112,7476,0.14120000,0.11120000,0.74760000
10100,1423,1130,7547,0.14089109,0.11188119,0.74722772
10200,1438,1141,7621,0.14098039,0.11186275,0.74715686
10300,1451,1151,7698,0.14087379,0.11174757,0.74737864
10400,1467,1164,7769,0.14105769,0.11192308,0.74701923
10500,1482,1180,7838,0.14114286,0.11238095,0.74647619
10600,1493,1190,7917,0.14084906,0.11226415,0.74688679
10700,1510,1200,7990,0.14112150,0.11214953,0.74672897
10800,1522,1206,8072,0.14092593,0.11166667,0.74740741
10900,1539,1213,8148,0.14119266,0.11128440,0.74752294
11000,1553,1222,8225,0.14118182,0.11109091,0.74772727
11100,1570,1233,8297,0.14144144,0.11108108,0.74747748
11200,1592,1248,8360,0.14214286,0.11142857,0.74642857
11300,1604,1261,8435,0.14194690,0.11159292,0.74646018
11400,1617,1276,8507,0.14184211,0.11192982,0.74622807
11500,1636,1287,8577,0.14226087,0.11191304,0.74582609
11600,1653,1298,8649,0.14250000,0.11189655,0.74560345
11700,1675,1307,8718,0.14316239,0.11170940,0.74512821
11800,1689,1317,8794,0.14313559,0.11161017,0.74525424
11900,1707,1323,8870,0.14344538,0.11117647,0.74537815
12000,1715,1335,8950,0.14291667,0.11125000,0.74583333
12100,1724,1349,9027,0.14247934,0.11148760,0.74603306
12200,1739,1355,9106,0.14254098,0.11106557,0.74639344
12300,1752,1366,9182,0.14243902,0.11105691,0.74650407
12400,1762,1371,9267,0.14209677,0.11056452,0.74733871
12500,1773,1381,9346,0.14184000,0.11048000,0.74768000
12600,1785,1389,9426,0.14166667,0.11023810,0.74809524
12700,1792,1400,9508,0.14110236,0.11023622,0.74866142
12800,1808,1410,9582,0.14125000,0.11015625,0.74859375
12900,1826,1418,9656,0.14155039,0.10992248,0.74852713
13000,1840,1429,9731,0.14153846,0.10992308,0.74853846
13100,1854,1439,9807,0.14152672,0.10984733,0.74862595
13200,1873,1451,9876,0.14189394,0.10992424,0.74818182
13300,1888,1461,9951,0.14195489,0.10984962,0.74819549
13400,1896,1474,10030,0.14149254,0.11000000,0.74850746
13500,1907,1481,10112,0.14125926,0.10970370,0.74903704
13600,1925,1493,10182,0.14154412,0.10977941,0.74867647
13700,1940,1504,10256,0.14160584,0.10978102,0.74861314
13800,1955,1513,10332,0.14166667,0.10963768,0.74869565
13900,1978,1521,10401,0.14230216,0.10942446,0.74827338
14000,1990,1532,10478,0.14214286,0.10942857,0.74842857
14100,2007,1541,10552,0.14234043,0.10929078,0.74836879
14200,2023,1552,10625,0.14246479,0.10929577,0.74823944
14300,2030,1567,10703,0.14195804,0.10958042,0.74846154
14400,2044,1583,10773,0.14194444,0.10993056,0.74812500
14500,2058,1594,10848,0.14193103,0.10993103,0.74813793
14600,2070,1604,10926,0.14178082,0.10986301,0.74835616
14700,2087,1610,11003,0.14197279,0.10952381,0.74850340
14800,2103,1618,11079,0.14209459,0.10932432,0.74858108
14900,2115,1628,11157,0.14194631,0.10926174,0.74879195
15000,2128,1648,11224,0.14186667,0.10986667,0.74826667
15100,2143,1658,11299,0.14192053,0.10980132,0.74827815
15200,2158,1668,11374,0.14197368,0.10973684,0.74828947
15300,2174,1676,11450,0.14209150,0.10954248,0.74836601
15400,2185,1687,11528,0.14188312,0.10954545,0.74857143
15500,2195,1695,11610,0.14161290,0.10935484,0.74903226
15600,2210,1710,11680,0.14166667,0.10961538,0.74871795
15700,2220,1726,11754,0.14140127,0.10993631,0.74866242
15800,2236,1738,11826,0.14151899,0.11000000,0.74848101
15900,2259,1750,11891,0.14207547,0.11006289,0.74786164
16000,2278,1762,11960,0.14237500,0.11012500,0.74750000
16100,2291,1771,12038,0.14229814,0.11000000,0.74770186
16200,2304,1777,12119,0.14222222,0.10969136,0.74808642
16300,2318,1789,12193,0.14220859,0.10975460,0.74803681
16400,2334,1800,12266,0.14231707,0.10975610,0.74792683
16500,2345,1805,12350,0.14212121,0.10939394,0.74848485
16600,2358,1818,12424,0.14204819,0.10951807,0.74843373
16700,2375,1831,12494,0.14221557,0.10964072,0.74814371
16800,2391,1842,12567,0.14232143,0.10964286,0.74803571
16900,2409,1854,12637,0.14254438,0.10970414,0.74775148
17000,2426,1864,12710,0.14270588,0.10964706,0.74764706
17100,2438,1876,12786,0.14257310,0.10970760,0.74771930
17200,2453,1885,12862,0.14261628,0.10959302,0.74779070
17300,2467,1895,12938,0.14260116,0.10953757,0.74786127
17400,2478,1909,13013,0.14241379,0.10971264,0.74787356
17500,2491,1919,13090,0.14234286,0.10965714,0.74800000
17600,2508,1929,13163,0.14250000,0.10960227,0.74789773
17700,2520,1944,13236,0.14237288,0.10983051,0.74779661
17800,2532,1957,13311,0.14224719,0.10994382,0.74780899
17900,2545,1965,13390,0.14217877,0.10977654,0.74804469
18000,2563,1977,13460,0.14238889,0.10983333,0.74777778
18100,2577,1987,13536,0.14237569,0.10977901,0.74784530
18200,2596,1996,13608,0.14263736,0.10967033,0.74769231
18300,2610,2013,13677,0.14262295,0.11000000,0.74737705
18400,2628,2024,13748,0.14282609,0.11000000,0.74717391
18500,2646,2038,13816,0.14302703,0.11016216,0.74681081
18600,2661,2052,13887,0.14306452,0.11032258,0.74661290
18700,2677,2065,13958,0.14315508,0.11042781,0.74641711
18800,2688,2079,14033,0.14297872,0.11058511,0.74643617
18900,2706,2090,14104,0.14317460,0.11058201,0.74624339
19000,2717,2097,14186,0.14300000,0.11036842,0.74663158
19100,2731,2106,14263,0.14298429,0.11026178,0.74675393
19200,2749,2119,14332,0.14317708,0.11036458,0.74645833
19300,2763,2130,14407,0.14316062,0.11036269,0.74647668
19400,2774,2143,14483,0.14298969,0.11046392,0.74654639
19500,2789,2157,14554,0.14302564,0.11061538,0.74635897
19600,2800,2169,14631,0.14285714,0.11066327,0.74647959
19700,2815,2179,14706,0.14289340,0.11060914,0.74649746
19800,2835,2188,14777,0.14318182,0.11050505,0.74631313
19900,2855,2196,14849,0.14346734,0.11035176,0.74618090
20000,2863,2210,14927,0.14315000,0.11050000,0.74635000
20100,2881,2219,15000,0.14333333,0.11039801,0.74626866
20200,2901,2228,15071,0.14361386,0.11029703,0.74608911
20300,2911,2246,15143,0.14339901,0.11064039,0.74596059
20400,2921,2256,15223,0.14318627,0.11058824,0.74622549
20500,2941,2264,15295,0.14346341,0.11043902,0.74609756
20600,2956,2274,15370,0.14349515,0.11038835,0.74611650
20700,2973,2284,15443,0.14362319,0.11033816,0.74603865
20800,2982,2295,15523,0.14336538,0.11033654,0.74629808
20900,2995,2303,15602,0.14330144,0.11019139,0.74650718
21000,3014,2314,15672,0.14352381,0.11019048,0.74628571
21100,3035,2325,15740,0.14383886,0.11018957,0.74597156
21200,3049,2338,15813,0.14382075,0.11028302,0.74589623
21300,3061,2354,15885,0.14370892,0.11051643,0.74577465
21400,3073,2372,15955,0.14359813,0.11084112,0.74556075
21500,3095,2383,16022,0.14395349,0.11083721,0.74520930
21600,3104,2392,16104,0.14370370,0.11074074,0.74555556
21700,3118,2409,16173,0.14368664,0.11101382,0.74529954
21800,3130,2425,16245,0.14357798,0.11123853,0.74518349
21900,3149,2436,16315,0.14378995,0.11123288,0.74497717
22000,3161,2448,16391,0.14368182,0.11127273,0.74504545
22100,3171,2456,16473,0.14348416,0.11113122,0.74538462
22200,3181,2463,16556,0.14328829,0.11094595,0.74576577
22300,3203,2470,16627,0.14363229,0.11076233,0.74560538
22400,3216,2478,16706,0.14357143,0.11062500,0.74580357
22500,3236,2483,16781,0.14382222,0.11035556,0.74582222
22600,3257,2496,16847,0.14411504,0.11044248,0.74544248
22700,3269,2511,16920,0.14400881,0.11061674,0.74537445
22800,3286,2520,16994,0.14412281,0.11052632,0.74535088
22900,3297,2538,17065,0.14397380,0.11082969,0.74519651
23000,3317,2545,17138,0.14421739,0.11065217,0.74513043
23100,3324,2559,17217,0.14389610,0.11077922,0.74532468
23200,3342,2568,17290,0.14405172,0.11068966,0.74525862
23300,3356,2578,17366,0.14403433,0.11064378,0.74532189
23400,3369,2587,17444,0.14397436,0.11055556,0.74547009
23500,3382,2594,17524,0.14391489,0.11038298,0.74570213
23600,3399,2603,17598,0.14402542,0.11029661,0.74567797
23700,3415,2617,17668,0.14409283,0.11042194,0.74548523
23800,3436,2629,17735,0.14436975,0.11046218,0.74516807
23900,3452,2637,17811,0.14443515,0.11033473,0.74523013
24000,3458,2650,17892,0.14408333,0.11041667,0.74550000
24100,3471,2657,17972,0.14402490,0.11024896,0.74572614
24200,3484,2674,18042,0.14396694,0.11049587,0.74553719
24300,3504,2684,18112,0.14419753,0.11045267,0.74534979
24400,3517,2695,18188,0.14413934,0.11045082,0.74540984
24500,3532,2710,18258,0.14416327,0.11061224,0.74522449
24600,3544,2720,18336,0.14406504,0.11056911,0.74536585
24700,3558,2729,18413,0.14404858,0.11048583,0.74546559
24800,3573,2736,18491,0.14407258,0.11032258,0.74560484
24900,3587,2748,18565,0.14405622,0.11036145,0.74558233
25000,3598,2761,18641,0.14392000,0.11044000,0.74564000
25100,3613,2770,18717,0.14394422,0.11035857,0.74569721
25200,3625,2783,18792,0.14384921,0.11043651,0.74571429
25300,3638,2798,18864,0.14379447,0.11059289,0.74561265
25400,3658,2809,18933,0.14401575,0.11059055,0.74539370
25500,3672,2826,19002,0.14400000,0.11082353,0.74517647
25600,3688,2841,19071,0.14406250,0.11097656,0.74496094
25700,3708,2854,19138,0.14428016,0.11105058,0.74466926
25800,3720,2862,19218,0.14418605,0.11093023,0.74488372
25900,3729,2874,19297,0.14397683,0.11096525,0.74505792
26000,3740,2881,19379,0.14384615,0.11080769,0.74534615
26100,3750,2890,19460,0.14367816,0.11072797,0.74559387
26200,3759,2900,19541,0.14347328,0.11068702,0.74583969
26300,3768,2913,19619,0.14326996,0.11076046,0.74596958
26400,3784,2926,19690,0.14333333,0.11083333,0.74583333
26500,3792,2940,19768,0.14309434,0.11094340,0.74596226
26600,3808,2953,19839,0.14315789,0.11101504,0.74582707
26700,3821,2967,19912,0.14310861,0.11112360,0.74576779
26800,3837,2977,19986,0.14317164,0.11108209,0.74574627
26900,3848,2991,20061,0.14304833,0.11118959,0.74576208
27000,3860,3001,20139,0.14296296,0.11114815,0.74588889
27100,3874,3016,20210,0.14295203,0.11129151,0.74575646
27200,3887,3026,20287,0.14290441,0.11125000,0.74584559
27300,3903,3041,20356,0.14296703,0.11139194,0.74564103
27400,3913,3047,20440,0.14281022,0.11120438,0.74598540
27500,3938,3052,20510,0.14320000,0.11098182,0.74581818
27600,3950,3063,20587,0.14311594,0.11097826,0.74590580
27700,3970,3075,20655,0.14332130,0.11101083,0.74566787
27800,3985,3084,20731,0.14334532,0.11093525,0.74571942
27900,4000,3094,20806,0.14336918,0.11089606,0.74573477
28000,4023,3099,20878,0.14367857,0.11067857,0.74564286
28100,4035,3109,20956,0.14359431,0.11064057,0.74576512
28200,4045,3124,21031,0.14343972,0.11078014,0.74578014
28300,4061,3136,21103,0.14349823,0.11081272,0.74568905
28400,4077,3148,21175,0.14355634,0.11084507,0.74559859
28500,4099,3157,21244,0.14382456,0.11077193,0.74540351
28600,4114,3164,21322,0.14384615,0.11062937,0.74552448
28700,4127,3176,21397,0.14379791,0.11066202,0.74554007
28800,4144,3190,21466,0.14388889,0.11076389,0.74534722
28900,4162,3201,21537,0.14401384,0.11076125,0.74522491
29000,4178,3217,21605,0.14406897,0.11093103,0.74500000
29100,4189,3232,21679,0.14395189,0.11106529,0.74498282
29200,4201,3246,21753,0.14386986,0.11116438,0.74496575
29300,4215,3261,21824,0.14385666,0.11129693,0.74484642
29400,4228,3272,21900,0.14380952,0.11129252,0.74489796
29500,4240,3283,21977,0.14372881,0.11128814,0.74498305
29600,4252,3298,22050,0.14364865,0.11141892,0.74493243
29700,4264,3313,22123,0.14356902,0.11154882,0.74488215
29800,4277,3325,22198,0.14352349,0.11157718,0.74489933
29900,4298,3330,22272,0.14374582,0.11137124,0.74488294
30000,4312,3343,22345,0.14373333,0.11143333,0.74483333
30100,4329,3352,22419,0.14382060,0.11136213,0.74481728
30200,4343,3365,22492,0.14380795,0.11142384,0.74476821
30300,4358,3375,22567,0.14382838,0.11138614,0.74478548
30400,4371,3387,22642,0.14378289,0.11141447,0.74480263
30500,4381,3397,22722,0.14363934,0.11137705,0.74498361
30600,4404,3409,22787,0.14392157,0.11140523,0.74467320
30700,4418,3423,22859,0.14390879,0.11149837,0.74459283
30800,4439,3432,22929,0.14412338,0.11142857,0.74444805
30900,4460,3439,23001,0.14433657,0.11129450,0.74436893
31000,4476,3443,23081,0.14438710,0.11106452,0.74454839
31100,4485,3453,23162,0.14421222,0.11102894,0.74475884
31200,4501,3462,23237,0.14426282,0.11096154,0.74477564
31300,4517,3469,23314,0.14431310,0.11083067,0.74485623
31400,4532,3482,23386,0.14433121,0.11089172,0.74477707
31500,4553,3492,23455,0.14453968,0.11085714,0.74460317
31600,4563,3501,23536,0.14439873,0.11079114,0.74481013
31700,4580,3516,23604,0.14447950,0.11091483,0.74460568
31800,4599,3527,23674,0.14462264,0.11091195,0.74446541
31900,4613,3539,23748,0.14460815,0.11094044,0.74445141
32000,4631,3552,23817,0.14471875,0.11100000,0.74428125
32100,4649,3560,23891,0.14482866,0.11090343,0.74426791
32200,4662,3572,23966,0.14478261,0.11093168,0.74428571
32300,4687,3579,24034,0.14510836,0.11080495,0.74408669
32400,4703,3585,24112,0.14515432,0.11064815,0.74419753
32500,4718,3609,24173,0.14516923,0.11104615,0.74378462
32600,4735,3621,24244,0.14524540,0.11107362,0.74368098
32700,4749,3632,24319,0.14522936,0.11107034,0.74370031
32800,4765,3641,24394,0.14527439,0.11100610,0.74371951
32900,4782,3653,24465,0.14534954,0.11103343,0.74361702
33000,4798,3663,24539,0.14539394,0.11100000,0.74360606
33100,4815,3670,24615,0.14546828,0.11087613,0.74365559
33200,4829,3684,24687,0.14545181,0.11096386,0.74358434
33300,4846,3693,24761,0.14552553,0.11090090,0.74357357
33400,4854,3708,24838,0.14532934,0.11101796,0.74365269
33500,4871,3717,24912,0.14540299,0.11095522,0.74364179
33600,4892,3729,24979,0.14559524,0.11098214,0.74342262
33700,4907,3735,25058,0.14560831,0.11083086,0.74356083
33800,4917,3743,25140,0.14547337,0.11073964,0.74378698
33900,4934,3753,25213,0.14554572,0.11070796,0.74374631
34000,4948,3763,25289,0.14552941,0.11067647,0.74379412
34100,4962,3769,25369,0.14551320,0.11052786,0.74395894
34200,4977,3779,25444,0.14552632,0.11049708,0.74397661
34300,4995,3792,25513,0.14562682,0.11055394,0.74381924
34400,5011,3803,25586,0.14566860,0.11055233,0.74377907
34500,5026,3819,25655,0.14568116,0.11069565,0.74362319
34600,5035,3832,25733,0.14552023,0.11075145,0.74372832
34700,5052,3846,25802,0.14559078,0.11083573,0.74357349
34800,5056,3856,25888,0.14528736,0.11080460,0.74390805
34900,5070,3868,25962,0.14527221,0.11083095,0.74389685
35000,5078,3875,26047,0.14508571,0.11071429,0.74420000
35100,5095,3886,26119,0.14515670,0.11071225,0.74413105
35200,5112,3895,26193,0.14522727,0.11065341,0.74411932
35300,5129,3904,26267,0.14529745,0.11059490,0.74410765
35400,5147,3913,26340,0.14539548,0.11053672,0.74406780
35500,5160,3925,26415,0.14535211,0.11056338,0.74408451
35600,5178,3934,26488,0.14544944,0.11050562,0.74404494
35700,5188,3948,26564,0.14532213,0.11058824,0.74408964
35800,5199,3954,26647,0.14522346,0.11044693,0.74432961
35900,5214,3962,26724,0.14523677,0.11036212,0.74440111
36000,5226,3975,26799,0.14516667,0.11041667,0.74441667
36100,5238,3985,26877,0.14509695,0.11038781,0.74451524
36200,5248,3998,26954,0.14497238,0.11044199,0.74458564
36300,5267,4008,27025,0.14509642,0.11041322,0.74449036
36400,5280,4022,27098,0.14505495,0.11049451,0.74445055
36500,5296,4031,27173,0.14509589,0.11043836,0.74446575
36600,5311,4043,27246,0.14510929,0.11046448,0.74442623
36700,5322,4055,27323,0.14501362,0.11049046,0.74449591
36800,5340,4064,27396,0.14510870,0.11043478,0.74445652
36900,5355,4083,27462,0.14512195,0.11065041,0.74422764
37000,5369,4095,27536,0.14510811,0.11067568,0.74421622
37100,5386,4104,27610,0.14517520,0.11061995,0.74420485
37200,5396,4111,27693,0.14505376,0.11051075,0.74443548
37300,5406,4123,27771,0.14493298,0.11053619,0.74453083
37400,5422,4134,27844,0.14497326,0.11053476,0.74449198
37500,5433,4144,27923,0.14488000,0.11050667,0.74461333
37600,5445,4156,27999,0.14481383,0.11053191,0.74465426
37700,5455,4169,28076,0.14469496,0.11058355,0.74472149
37800,5471,4184,28145,0.14473545,0.11068783,0.74457672
37900,5483,4193,28224,0.14467018,0.11063325,0.74469657
38000,5492,4206,28302,0.14452632,0.11068421,0.74478947
38100,5500,4216,28384,0.14435696,0.11065617,0.74498688
38200,5520,4225,28455,0.14450262,0.11060209,0.74489529
38300,5532,4237,28531,0.14443864,0.11062663,0.74493473
38400,5552,4244,28604,0.14458333,0.11052083,0.74489583
38500,5564,4258,28678,0.14451948,0.11059740,0.74488312
38600,5583,4270,28747,0.14463731,0.11062176,0.74474093
38700,5597,4281,28822,0.14462532,0.11062016,0.74475452
38800,5610,4292,28898,0.14458763,0.11061856,0.74479381
38900,5629,4303,28968,0.14470437,0.11061697,0.74467866
39000,5641,4313,29046,0.14464103,0.11058974,0.74476923
39100,5662,4322,29116,0.14480818,0.11053708,0.74465473
39200,5674,4339,29187,0.14474490,0.11068878,0.74456633
39300,5690,4352,29258,0.14478372,0.11073791,0.74447837
39400,5707,4362,29331,0.14484772,0.11071066,0.74444162
39500,5719,4377,29404,0.14478481,0.11081013,0.74440506
39600,5734,4395,29471,0.14479798,0.11098485,0.74421717
39700,5747,4402,29551,0.14476071,0.11088161,0.74435768
39800,5762,4414,29624,0.14477387,0.11090452,0.74432161
39900,5778,4426,29696,0.14481203,0.11092732,0.74426065
40000,5797,4434,29769,0.14492500,0.11085000,0.74422500
40100,5803,4441,29856,0.14471322,0.11074813,0.74453865
40200,5818,4449,29933,0.14472637,0.11067164,0.74460199
40300,5830,4461,30009,0.14466501,0.11069479,0.74464020
40400,5842,4470,30088,0.14460396,0.11064356,0.74475248
40500,5855,4479,30166,0.14456790,0.11059259,0.74483951
40600,5880,4490,30230,0.14482759,0.11059113,0.74458128
40700,5892,4506,30302,0.14476658,0.11071253,0.74452088
40800,5904,4511,30385,0.14470588,0.11056373,0.74473039
40900,5923,4524,30453,0.14481663,0.11061125,0.74457213
41000,5943,4534,30523,0.14495122,0.11058537,0.74446341
41100,5961,4546,30593,0.14503650,0.11060827,0.74435523
41200,5976,4554,30670,0.14504854,0.11053398,0.74441748
41300,5988,4568,30744,0.14498789,0.11060533,0.74440678
41400,6001,4587,30812,0.14495169,0.11079710,0.74425121
41500,6009,4597,30894,0.14479518,0.11077108,0.74443373
41600,6023,4609,30968,0.14478365,0.11079327,0.74442308
41700,6035,4622,31043,0.14472422,0.11083933,0.74443645
41800,6053,4637,31110,0.14480861,0.11093301,0.74425837
41900,6068,4643,31189,0.14482100,0.11081146,0.74436754
42000,6086,4652,31262,0.14490476,0.11076190,0.74433333
42100,6097,4662,31341,0.14482185,0.11073634,0.74444181
42200,6113,4675,31412,0.14485782,0.11078199,0.74436019
42300,6134,4690,31476,0.14501182,0.11087470,0.74411348
42400,6151,4698,31551,0.14507075,0.11080189,0.74412736
42500,6168,4710,31622,0.14512941,0.11082353,0.74404706
42600,6183,4724,31693,0.14514085,0.11089202,0.74396714
42700,6193,4737,31770,0.14503513,0.11093677,0.74402810
42800,6208,4748,31844,0.14504673,0.11093458,0.74401869
42900,6218,4758,31924,0.14494172,0.11090909,0.74414918
43000,6232,4768,32000,0.14493023,0.11088372,0.74418605
43100,6248,4780,32072,0.14496520,0.11090487,0.74412993
43200,6258,4791,32151,0.14486111,0.11090278,0.74423611
43300,6273,4799,32228,0.14487298,0.11083141,0.74429561
43400,6288,4808,32304,0.14488479,0.11078341,0.74433180
43500,6305,4816,32379,0.14494253,0.11071264,0.74434483
43600,6321,4829,32450,0.14497706,0.11075688,0.74426606
43700,6340,4836,32524,0.14508009,0.11066362,0.74425629
43800,6351,4846,32603,0.14500000,0.11063927,0.74436073
43900,6367,4858,32675,0.14503417,0.11066059,0.74430524
44000,6383,4871,32746,0.14506818,0.11070455,0.74422727
44100,6403,4882,32815,0.14519274,0.11070295,0.74410431
44200,6421,4889,32890,0.14527149,0.11061086,0.74411765
44300,6435,4904,32961,0.14525959,0.11069977,0.74404063
44400,6456,4915,33029,0.14540541,0.11069820,0.74389640
44500,6470,4926,33104,0.14539326,0.11069663,0.74391011
44600,6490,4932,33178,0.14551570,0.11058296,0.74390135
44700,6509,4943,33248,0.14561521,0.11058166,0.74380313
44800,6526,4954,33320,0.14566964,0.11058036,0.74375000
44900,6538,4959,33403,0.14561247,0.11044543,0.74394209
45000,6555,4968,33477,0.14566667,0.11040000,0.74393333
45100,6564,4984,33552,0.14554324,0.11050998,0.74394678
45200,6575,4995,33630,0.14546460,0.11050885,0.74402655
45300,6593,5009,33698,0.14554084,0.11057395,0.74388521
45400,6602,5018,33780,0.14541850,0.11052863,0.74405286
45500,6612,5035,33853,0.14531868,0.11065934,0.74402198
45600,6622,5050,33928,0.14521930,0.11074561,0.74403509
45700,6632,5060,34008,0.14512035,0.11072210,0.74415755
45800,6643,5075,34082,0.14504367,0.11080786,0.74414847
45900,6655,5085,34160,0.14498911,0.11078431,0.74422658
46000,6669,5102,34229,0.14497826,0.11091304,0.74410870
46100,6685,5115,34300,0.14501085,0.11095445,0.74403471
46200,6702,5124,34374,0.14506494,0.11090909,0.74402597
46300,6713,5135,34452,0.14498920,0.11090713,0.74410367
46400,6726,5147,34527,0.14495690,0.11092672,0.74411638
46500,6740,5160,34600,0.14494624,0.11096774,0.74408602
46600,6754,5168,34678,0.14493562,0.11090129,0.74416309
46700,6773,5179,34748,0.14503212,0.11089936,0.74406852
46800,6792,5186,34822,0.14512821,0.11081197,0.74405983
46900,6808,5198,34894,0.14515991,0.11083156,0.74400853
47000,6820,5207,34973,0.14510638,0.11078723,0.74410638
47100,6840,5214,35046,0.14522293,0.11070064,0.74407643
