k,r,b,t,r_frac,b_frac,t_frac
11600,3068,3962,4570,0.26448276,0.34155172,0.39396552
11700,3100,3991,4609,0.26495726,0.34111111,0.39393162
11800,3120,4029,4651,0.26440678,0.34144068,0.39415254
11900,3146,4059,4695,0.26436975,0.34109244,0.39453782
12000,3171,4096,4733,0.26425000,0.34133333,0.39441667
12100,3197,4132,4771,0.26421488,0.34148760,0.39429752
12200,3227,4161,4812,0.26450820,0.34106557,0.39442623
12300,3253,4191,4856,0.26447154,0.34073171,0.39479675
12400,3283,4232,4885,0.26475806,0.34129032,0.39395161
12500,3311,4260,4929,0.26488000,0.34080000,0.39432000
12600,3342,4289,4969,0.26523810,0.34039683,0.39436508
12700,3376,4315,5009,0.26582677,0.33976378,0.39440945
12800,3403,4346,5051,0.26585938,0.33953125,0.39460937
12900,3432,4380,5088,0.26604651,0.33953488,0.39441860
13000,3465,4408,5127,0.26653846,0.33907692,0.39438462
13100,3490,4443,5167,0.26641221,0.33916031,0.39442748
13200,3523,4475,5202,0.26689394,0.33901515,0.39409091
13300,3544,4518,5238,0.26646617,0.33969925,0.39383459
13400,3570,4558,5272,0.26641791,0.34014925,0.39343284
13500,3588,4604,5308,0.26577778,0.34103704,0.39318519
13600,3617,4646,5337,0.26595588,0.34161765,0.39242647
13700,3646,4680,5374,0.26613139,0.34160584,0.39226277
13800,3684,4716,5400,0.26695652,0.34173913,0.39130435
13900,3715,4750,5435,0.26726619,0.34172662,0.39100719
14000,3751,4789,5460,0.26792857,0.34207143,0.39000000
14100,3787,4812,5501,0.26858156,0.34127660,0.39014184
14200,3810,4846,5544,0.26830986,0.34126761,0.39042254
14300,3843,4875,5582,0.26874126,0.34090909,0.39034965
14400,3871,4912,5617,0.26881944,0.34111111,0.39006944
14500,3897,4958,5645,0.26875862,0.34193103,0.38931034
14600,3924,4990,5686,0.26876712,0.34178082,0.38945205
14700,3952,5026,5722,0.26884354,0.34190476,0.38925170
14800,3983,5054,5763,0.26912162,0.34148649,0.38939189
14900,4009,5088,5803,0.26906040,0.34147651,0.38946309
15000,4047,5121,5832,0.26980000,0.34140000,0.38880000
15100,4067,5163,5870,0.26933775,0.34192053,0.38874172
15200,4095,5202,5903,0.26940789,0.34223684,0.38835526
15300,4131,5234,5935,0.27000000,0.34209150,0.38790850
15400,4155,5260,5985,0.26980519,0.34155844,0.38863636
15500,4182,5296,6022,0.26980645,0.34167742,0.38851613
15600,4211,5330,6059,0.26993590,0.34166667,0.38839744
15700,4240,5363,6097,0.27006369,0.34159236,0.38834395
15800,4264,5396,6140,0.26987342,0.34151899,0.38860759
15900,4288,5434,6178,0.26968553,0.34176101,0.38855346
16000,4317,5459,6224,0.26981250,0.34118750,0.38900000
16100,4349,5487,6264,0.27012422,0.34080745,0.38906832
16200,4374,5525,6301,0.27000000,0.34104938,0.38895062
16300,4396,5563,6341,0.26969325,0.34128834,0.38901840
16400,4424,5599,6377,0.26975610,0.34140244,0.38884146
16500,4459,5626,6415,0.27024242,0.34096970,0.38878788
16600,4480,5656,6464,0.26987952,0.34072289,0.38939759
16700,4506,5677,6517,0.26982036,0.33994012,0.39023952
16800,4537,5712,6551,0.27005952,0.34000000,0.38994048
16900,4565,5745,6590,0.27011834,0.33994083,0.38994083
17000,4586,5777,6637,0.26976471,0.33982353,0.39041176
17100,4611,5808,6681,0.26964912,0.33964912,0.39070175
17200,4633,5844,6723,0.26936047,0.33976744,0.39087209
17300,4655,5883,6762,0.26907514,0.34005780,0.39086705
17400,4685,5920,6795,0.26925287,0.34022989,0.39051724
17500,4720,5956,6824,0.26971429,0.34034286,0.38994286
17600,4744,5988,6868,0.26954545,0.34022727,0.39022727
17700,4777,6025,6898,0.26988701,0.34039548,0.38971751
17800,4805,6062,6933,0.26994382,0.34056180,0.38949438
17900,4836,6097,6967,0.27016760,0.34061453,0.38921788
18000,4861,6129,7010,0.27005556,0.34050000,0.38944444
18100,4885,6168,7047,0.26988950,0.34077348,0.38933702
18200,4906,6202,7092,0.26956044,0.34076923,0.38967033
18300,4940,6236,7124,0.26994536,0.34076503,0.38928962
18400,4978,6263,7159,0.27054348,0.34038043,0.38907609
18500,5005,6295,7200,0.27054054,0.34027027,0.38918919
18600,5050,6316,7234,0.27150538,0.33956989,0.38892473
18700,5084,6341,7275,0.27187166,0.33909091,0.38903743
18800,5102,6390,7308,0.27138298,0.33989362,0.38872340
18900,5128,6426,7346,0.27132275,0.34000000,0.38867725
19000,5156,6459,7385,0.27136842,0.33994737,0.38868421
19100,5179,6499,7422,0.27115183,0.34026178,0.38858639
19200,5210,6535,7455,0.27135417,0.34036458,0.38828125
19300,5237,6573,7490,0.27134715,0.34056995,0.38808290
19400,5258,6602,7540,0.27103093,0.34030928,0.38865979
19500,5276,6637,7587,0.27056410,0.34035897,0.38907692
19600,5303,6671,7626,0.27056122,0.34035714,0.38908163
19700,5336,6700,7664,0.27086294,0.34010152,0.38903553
19800,5362,6732,7706,0.27080808,0.34000000,0.38919192
19900,5390,6766,7744,0.27085427,0.34000000,0.38914573
20000,5416,6801,7783,0.27080000,0.34005000,0.38915000
20100,5447,6833,7820,0.27099502,0.33995025,0.38905473
20200,5470,6874,7856,0.27079208,0.34029703,0.38891089
20300,5499,6911,7890,0.27088670,0.34044335,0.38866995
20400,5524,6942,7934,0.27078431,0.34029412,0.38892157
20500,5543,6987,7970,0.27039024,0.34082927,0.38878049
20600,5564,7021,8015,0.27009709,0.34082524,0.38907767
20700,5583,7059,8058,0.26971014,0.34101449,0.38927536
20800,5611,7091,8098,0.26975962,0.34091346,0.38932692
20900,5638,7126,8136,0.26976077,0.34095694,0.38928230
21000,5664,7160,8176,0.26971429,0.34095238,0.38933333
21100,5693,7200,8207,0.26981043,0.34123223,0.38895735
21200,5722,7235,8243,0.26990566,0.34127358,0.38882075
21300,5753,7272,8275,0.27009390,0.34140845,0.38849765
21400,5780,7305,8315,0.27009346,0.34135514,0.38855140
21500,5809,7338,8353,0.27018605,0.34130233,0.38851163
21600,5835,7367,8398,0.27013889,0.34106481,0.38879630
21700,5858,7403,8439,0.26995392,0.34115207,0.38889401
21800,5887,7438,8475,0.27004587,0.34119266,0.38876147
21900,5917,7468,8515,0.27018265,0.34100457,0.38881279
22000,5935,7505,8560,0.26977273,0.34113636,0.38909091
22100,5963,7542,8595,0.26981900,0.34126697,0.38891403
22200,5995,7578,8627,0.27004505,0.34135135,0.38860360
22300,6026,7614,8660,0.27022422,0.34143498,0.38834081
22400,6059,7645,8696,0.27049107,0.34129464,0.38821429
22500,6089,7674,8737,0.27062222,0.34106667,0.38831111
22600,6114,7711,8775,0.27053097,0.34119469,0.38827434
22700,6129,7749,8822,0.27000000,0.34136564,0.38863436
22800,6157,7781,8862,0.27004386,0.34127193,0.38868421
22900,6179,7811,8910,0.26982533,0.34109170,0.38908297
23000,6206,7846,8948,0.26982609,0.34113043,0.38904348
23100,6228,7883,8989,0.26961039,0.34125541,0.38913420
23200,6262,7912,9026,0.26991379,0.34103448,0.38905172
23300,6293,7941,9066,0.27008584,0.34081545,0.38909871
23400,6324,7971,9105,0.27025641,0.34064103,0.38910256
23500,6349,8001,9150,0.27017021,0.34046809,0.38936170
23600,6380,8035,9185,0.27033898,0.34046610,0.38919492
23700,6403,8066,9231,0.27016878,0.34033755,0.38949367
23800,6429,8098,9273,0.27012605,0.34025210,0.38962185
23900,6457,8126,9317,0.27016736,0.34000000,0.38983264
24000,6482,8157,9361,0.27008333,0.33987500,0.39004167
24100,6500,8196,9404,0.26970954,0.34008299,0.39020747
24200,6524,8224,9452,0.26958678,0.33983471,0.39057851
24300,6548,8261,9491,0.26946502,0.33995885,0.39057613
24400,6573,8291,9536,0.26938525,0.33979508,0.39081967
24500,6603,8328,9569,0.26951020,0.33991837,0.39057143
24600,6637,8359,9604,0.26979675,0.33979675,0.39040650
24700,6663,8395,9642,0.26975709,0.33987854,0.39036437
24800,6697,8425,9678,0.27004032,0.33971774,0.39024194
24900,6722,8464,9714,0.26995984,0.33991968,0.39012048
25000,6754,8495,9751,0.27016000,0.33980000,0.39004000
25100,6779,8531,9790,0.27007968,0.33988048,0.39003984
25200,6804,8564,9832,0.27000000,0.33984127,0.39015873
25300,6828,8601,9871,0.26988142,0.33996047,0.39015810
25400,6851,8640,9909,0.26972441,0.34015748,0.39011811
25500,6876,8673,9951,0.26964706,0.34011765,0.39023529
25600,6900,8707,9993,0.26953125,0.34011719,0.39035156
25700,6935,8735,10030,0.26984436,0.33988327,0.39027237
25800,6963,8769,10068,0.26988372,0.33988372,0.39023256
25900,6993,8801,10106,0.27000000,0.33980695,0.39019305
26000,7023,8829,10148,0.27011538,0.33957692,0.39030769
26100,7045,8866,10189,0.26992337,0.33969349,0.39038314
26200,7077,8897,10226,0.27011450,0.33958015,0.39030534
26300,7101,8931,10268,0.27000000,0.33958175,0.39041825
26400,7125,8971,10304,0.26988636,0.33981061,0.39030303
26500,7158,9004,10338,0.27011321,0.33977358,0.39011321
26600,7190,9034,10376,0.27030075,0.33962406,0.39007519
26700,7212,9065,10423,0.27011236,0.33951311,0.39037453
26800,7235,9099,10466,0.26996269,0.33951493,0.39052239
26900,7267,9130,10503,0.27014870,0.33940520,0.39044610
27000,7299,9165,10536,0.27033333,0.33944444,0.39022222
27100,7327,9201,10572,0.27036900,0.33952030,0.39011070
27200,7356,9239,10605,0.27044118,0.33966912,0.38988971
27300,7379,9279,10642,0.27029304,0.33989011,0.38981685
27400,7400,9319,10681,0.27007299,0.34010949,0.38981752
27500,7428,9349,10723,0.27010909,0.33996364,0.38992727
27600,7456,9374,10770,0.27014493,0.33963768,0.39021739
27700,7481,9402,10817,0.27007220,0.33942238,0.39050542
27800,7508,9449,10843,0.27007194,0.33989209,0.39003597
27900,7534,9490,10876,0.27003584,0.34014337,0.38982079
28000,7565,9523,10912,0.27017857,0.34010714,0.38971429
28100,7595,9552,10953,0.27028470,0.33992883,0.38978648
28200,7626,9584,10990,0.27042553,0.33985816,0.38971631
28300,7660,9621,11019,0.27067138,0.33996466,0.38936396
28400,7689,9647,11064,0.27073944,0.33968310,0.38957746
28500,7714,9681,11105,0.27066667,0.33968421,0.38964912
28600,7741,9716,11143,0.27066434,0.33972028,0.38961538
28700,7770,9747,11183,0.27073171,0.33961672,0.38965157
28800,7790,9785,11225,0.27048611,0.33975694,0.38975694
28900,7814,9818,11268,0.27038062,0.33972318,0.38989619
29000,7843,9846,11311,0.27044828,0.33951724,0.39003448
29100,7870,9873,11357,0.27044674,0.33927835,0.39027491
29200,7907,9904,11389,0.27078767,0.33917808,0.39003425
29300,7933,9943,11424,0.27075085,0.33935154,0.38989761
29400,7957,9977,11466,0.27064626,0.33935374,0.39000000
29500,7984,10011,11505,0.27064407,0.33935593,0.39000000
29600,8013,10049,11538,0.27070946,0.33949324,0.38979730
29700,8030,10089,11581,0.27037037,0.33969697,0.38993266
29800,8054,10127,11619,0.27026846,0.33983221,0.38989933
29900,8079,10153,11668,0.27020067,0.33956522,0.39023411
30000,8105,10193,11702,0.27016667,0.33976667,0.39006667
30100,8131,10236,11733,0.27013289,0.34006645,0.38980066
30200,8160,10275,11765,0.27019868,0.34023179,0.38956954
30300,8193,10304,11803,0.27039604,0.34006601,0.38953795
30400,8215,10340,11845,0.27023026,0.34013158,0.38963816
30500,8239,10381,11880,0.27013115,0.34036066,0.38950820
30600,8260,10425,11915,0.26993464,0.34068627,0.38937908
30700,8280,10465,11955,0.26970684,0.34087948,0.38941368
30800,8305,10501,11994,0.26964286,0.34094156,0.38941558
30900,8328,10537,12035,0.26951456,0.34100324,0.38948220
31000,8348,10575,12077,0.26929032,0.34112903,0.38958065
31100,8383,10605,12112,0.26954984,0.34099678,0.38945338
31200,8416,10630,12154,0.26974359,0.34070513,0.38955128
31300,8437,10672,12191,0.26955272,0.34095847,0.38948882
31400,8459,10711,12230,0.26939490,0.34111465,0.38949045
31500,8481,10752,12267,0.26923810,0.34133333,0.38942857
31600,8506,10782,12312,0.26917722,0.34120253,0.38962025
31700,8528,10815,12357,0.26902208,0.34116719,0.38981073
31800,8554,10843,12403,0.26899371,0.34097484,0.39003145
31900,8586,10871,12443,0.26915361,0.34078370,0.39006270
32000,8611,10910,12479,0.26909375,0.34093750,0.38996875
32100,8642,10938,12520,0.26922118,0.34074766,0.39003115
32200,8668,10969,12563,0.26919255,0.34065217,0.39015528
32300,8697,11010,12593,0.26925697,0.34086687,0.38987616
32400,8717,11060,12623,0.26904321,0.34135802,0.38959877
32500,8736,11103,12661,0.26880000,0.34163077,0.38956923
32600,8757,11140,12703,0.26861963,0.34171779,0.38966258
32700,8789,11170,12741,0.26877676,0.34159021,0.38963303
32800,8805,11199,12796,0.26844512,0.34143293,0.39012195
32900,8830,11233,12837,0.26838906,0.34142857,0.39018237
33000,8863,11269,12868,0.26857576,0.34148485,0.38993939
33100,8884,11312,12904,0.26839879,0.34175227,0.38984894
33200,8912,11343,12945,0.26843373,0.34165663,0.38990964
33300,8933,11380,12987,0.26825826,0.34174174,0.39000000
33400,8961,11411,13028,0.26829341,0.34164671,0.39005988
33500,8988,11443,13069,0.26829851,0.34158209,0.39011940
33600,9019,11469,13112,0.26842262,0.34133929,0.39023810
33700,9044,11497,13159,0.26836795,0.34115727,0.39047478
33800,9075,11536,13189,0.26849112,0.34130178,0.39020710
33900,9105,11568,13227,0.26858407,0.34123894,0.39017699
34000,9127,11607,13266,0.26844118,0.34138235,0.39017647
34100,9160,11643,13297,0.26862170,0.34143695,0.38994135
34200,9183,11685,13332,0.26850877,0.34166667,0.38982456
34300,9212,11722,13366,0.26857143,0.34174927,0.38967930
34400,9243,11755,13402,0.26869186,0.34171512,0.38959302
34500,9272,11779,13449,0.26875362,0.34142029,0.38982609
34600,9299,11802,13499,0.26875723,0.34109827,0.39014451
34700,9332,11833,13535,0.26893372,0.34100865,0.39005764
34800,9360,11864,13576,0.26896552,0.34091954,0.39011494
34900,9385,11904,13611,0.26891117,0.34108883,0.39000000
35000,9419,11933,13648,0.26911429,0.34094286,0.38994286
35100,9442,11971,13687,0.26900285,0.34105413,0.38994302
35200,9471,12000,13729,0.26906250,0.34090909,0.39002841
35300,9496,12037,13767,0.26900850,0.34099150,0.39000000
35400,9527,12072,13801,0.26912429,0.34101695,0.38985876
35500,9557,12100,13843,0.26921127,0.34084507,0.38994366
35600,9575,12143,13882,0.26896067,0.34109551,0.38994382
35700,9605,12175,13920,0.26904762,0.34103641,0.38991597
35800,9632,12202,13966,0.26905028,0.34083799,0.39011173
35900,9665,12236,13999,0.26922006,0.34083565,0.38994429
36000,9697,12266,14037,0.26936111,0.34072222,0.38991667
36100,9720,12305,14075,0.26925208,0.34085873,0.38988920
36200,9745,12337,14118,0.26919890,0.34080110,0.39000000
36300,9775,12375,14150,0.26928375,0.34090909,0.38980716
36400,9805,12403,14192,0.26936813,0.34074176,0.38989011
36500,9831,12445,14224,0.26934247,0.34095890,0.38969863
36600,9860,12480,14260,0.26939891,0.34098361,0.38961749
36700,9888,12517,14295,0.26942779,0.34106267,0.38950954
36800,9912,12553,14335,0.26934783,0.34111413,0.38953804
36900,9937,12587,14376,0.26929539,0.34111111,0.38959350
37000,9972,12616,14412,0.26951351,0.34097297,0.38951351
37100,10006,12642,14452,0.26970350,0.34075472,0.38954178
37200,10034,12678,14488,0.26973118,0.34080645,0.38946237
37300,10064,12725,14511,0.26981233,0.34115282,0.38903485
37400,10086,12764,14550,0.26967914,0.34128342,0.38903743
37500,10109,12794,14597,0.26957333,0.34117333,0.38925333
37600,10131,12831,14638,0.26944149,0.34125000,0.38930851
37700,10158,12860,14682,0.26944297,0.34111406,0.38944297
37800,10190,12883,14727,0.26957672,0.34082011,0.38960317
37900,10215,12918,14767,0.26952507,0.34084433,0.38963061
38000,10239,12954,14807,0.26944737,0.34089474,0.38965789
38100,10264,12989,14847,0.26939633,0.34091864,0.38968504
38200,10293,13030,14877,0.26945026,0.34109948,0.38945026
38300,10317,13066,14917,0.26937337,0.34114883,0.38947781
38400,10351,13093,14956,0.26955729,0.34096354,0.38947917
38500,10378,13118,15004,0.26955844,0.34072727,0.38971429
38600,10404,13158,15038,0.26953368,0.34088083,0.38958549
38700,10435,13192,15073,0.26963824,0.34087855,0.38948320
38800,10455,13231,15114,0.26945876,0.34100515,0.38953608
38900,10483,13262,15155,0.26948586,0.34092545,0.38958869
39000,10511,13297,15192,0.26951282,0.34094872,0.38953846
39100,10535,13328,15237,0.26943734,0.34086957,0.38969309
39200,10565,13361,15274,0.26951531,0.34084184,0.38964286
39300,10593,13392,15315,0.26954198,0.34076336,0.38969466
39400,10614,13436,15350,0.26939086,0.34101523,0.38959391
39500,10640,13473,15387,0.26936709,0.34108861,0.38954430
39600,10659,13515,15426,0.26916667,0.34128788,0.38954545
39700,10682,13559,15459,0.26906801,0.34153652,0.38939547
39800,10711,13596,15493,0.26912060,0.34160804,0.38927136
39900,10738,13631,15531,0.26912281,0.34162907,0.38924812
40000,10762,13665,15573,0.26905000,0.34162500,0.38932500
40100,10789,13698,15613,0.26905237,0.34159601,0.38935162
40200,10815,13728,15657,0.26902985,0.34149254,0.38947761
40300,10847,13760,15693,0.26915633,0.34143921,0.38940447
40400,10880,13792,15728,0.26930693,0.34138614,0.38930693
40500,10912,13827,15761,0.26943210,0.34140741,0.38916049
40600,10934,13862,15804,0.26931034,0.34142857,0.38926108
40700,10960,13904,15836,0.26928747,0.34162162,0.38909091
40800,10996,13933,15871,0.26950980,0.34149510,0.38899510
40900,11021,13968,15911,0.26946210,0.34151589,0.38902200
41000,11049,14000,15951,0.26948780,0.34146341,0.38904878
41100,11080,14030,15990,0.26958637,0.34136253,0.38905109
41200,11107,14060,16033,0.26958738,0.34126214,0.38915049
41300,11136,14094,16070,0.26963680,0.34125908,0.38910412
41400,11159,14130,16111,0.26954106,0.34130435,0.38915459
41500,11181,14161,16158,0.26942169,0.34122892,0.38934940
41600,11206,14193,16201,0.26937500,0.34117788,0.38944712
41700,11230,14228,16242,0.26930456,0.34119904,0.38949640
41800,11253,14266,16281,0.26921053,0.34129187,0.38949761
41900,11275,14300,16325,0.26909308,0.34128878,0.38961814
42000,11307,14331,16362,0.26921429,0.34121429,0.38957143
42100,11325,14372,16403,0.26900238,0.34137767,0.38961995
42200,11358,14404,16438,0.26914692,0.34132701,0.38952607
42300,11387,14439,16474,0.26919622,0.34134752,0.38945626
42400,11411,14471,16518,0.26912736,0.34129717,0.38957547
42500,11436,14502,16562,0.26908235,0.34122353,0.38969412
42600,11461,14541,16598,0.26903756,0.34133803,0.38962441
42700,11487,14575,16638,0.26901639,0.34133489,0.38964871
42800,11515,14610,16675,0.26904206,0.34135514,0.38960280
42900,11551,14642,16707,0.26925408,0.34130536,0.38944056
43000,11577,14680,16743,0.26923256,0.34139535,0.38937209
43100,11609,14712,16779,0.26935035,0.34134571,0.38930394
43200,11633,14756,16811,0.26928241,0.34157407,0.38914352
43300,11653,14796,16851,0.26912240,0.34170901,0.38916859
43400,11684,14828,16888,0.26921659,0.34165899,0.38912442
43500,11715,14860,16925,0.26931034,0.34160920,0.38908046
43600,11745,14893,16962,0.26938073,0.34158257,0.38903670
43700,11775,14924,17001,0.26945080,0.34151030,0.38903890
43800,11797,14964,17039,0.26933790,0.34164384,0.38901826
43900,11823,15002,17075,0.26931663,0.34173121,0.38895216
44000,11848,15036,17116,0.26927273,0.34172727,0.38900000
44100,11882,15070,17148,0.26943311,0.34172336,0.38884354
44200,11914,15106,17180,0.26954751,0.34176471,0.38868778
44300,11947,15133,17220,0.26968397,0.34160271,0.38871332
44400,11972,15174,17254,0.26963964,0.34175676,0.38860360
44500,11991,15214,17295,0.26946067,0.34188764,0.38865169
44600,12016,15245,17339,0.26941704,0.34181614,0.38876682
44700,12055,15277,17368,0.26968680,0.34176734,0.38854586
44800,12086,15313,17401,0.26977679,0.34180804,0.38841518
44900,12116,15347,17437,0.26984410,0.34180401,0.38835189
45000,12140,15389,17471,0.26977778,0.34197778,0.38824444
45100,12167,15431,17502,0.26977827,0.34215078,0.38807095
45200,12194,15471,17535,0.26977876,0.34227876,0.38794248
45300,12214,15512,17574,0.26962472,0.34242826,0.38794702
45400,12238,15544,17618,0.26955947,0.34237885,0.38806167
45500,12257,15581,17662,0.26938462,0.34243956,0.38817582
45600,12287,15615,17698,0.26945175,0.34243421,0.38811404
45700,12310,15649,17741,0.26936543,0.34242888,0.38820569
45800,12332,15676,17792,0.26925764,0.34227074,0.38847162
45900,12358,15714,17828,0.26923747,0.34235294,0.38840959
46000,12386,15754,17860,0.26926087,0.34247826,0.38826087
46100,12411,15793,17896,0.26921909,0.34258134,0.38819957
46200,12438,15829,17933,0.26922078,0.34261905,0.38816017
46300,12467,15874,17959,0.26926566,0.34285097,0.38788337
46400,12494,15904,18002,0.26926724,0.34275862,0.38797414
46500,12522,15941,18037,0.26929032,0.34281720,0.38789247
46600,12557,15979,18064,0.26946352,0.34289700,0.38763948
46700,12585,16008,18107,0.26948608,0.34278373,0.38773019
46800,12610,16038,18152,0.26944444,0.34269231,0.38786325
