k,r,b,t,r_frac,b_frac,t_frac
9200,1995,1985,5220,0.21684783,0.21576087,0.56739130
9300,2013,2008,5279,0.21645161,0.21591398,0.56763441
9400,2041,2028,5331,0.21712766,0.21574468,0.56712766
9500,2057,2045,5398,0.21652632,0.21526316,0.56821053
9600,2079,2069,5452,0.21656250,0.21552083,0.56791667
9700,2110,2090,5500,0.21752577,0.21546392,0.56701031
9800,2137,2110,5553,0.21806122,0.21530612,0.56663265
9900,2155,2134,5611,0.21767677,0.21555556,0.56676768
10000,2175,2160,5665,0.21750000,0.21600000,0.56650000
10100,2200,2184,5716,0.21782178,0.21623762,0.56594059
10200,2225,2202,5773,0.21813725,0.21588235,0.56598039
10300,2250,2219,5831,0.21844660,0.21543689,0.56611650
10400,2274,2233,5893,0.21865385,0.21471154,0.56663462
10500,2295,2258,5947,0.21857143,0.21504762,0.56638095
10600,2316,2282,6002,0.21849057,0.21528302,0.56622642
10700,2338,2308,6054,0.21850467,0.21570093,0.56579439
10800,2367,2328,6105,0.21916667,0.21555556,0.56527778
10900,2386,2353,6161,0.21889908,0.21587156,0.56522936
11000,2407,2372,6221,0.21881818,0.21563636,0.56554545
11100,2426,2399,6275,0.21855856,0.21612613,0.56531532
11200,2445,2422,6333,0.21830357,0.21625000,0.56544643
11300,2470,2448,6382,0.21858407,0.21663717,0.56477876
11400,2496,2467,6437,0.21894737,0.21640351,0.56464912
11500,2518,2489,6493,0.21895652,0.21643478,0.56460870
11600,2538,2510,6552,0.21879310,0.21637931,0.56482759
11700,2560,2533,6607,0.21880342,0.21649573,0.56470085
11800,2588,2551,6661,0.21932203,0.21618644,0.56449153
11900,2609,2571,6720,0.21924370,0.21605042,0.56470588
12000,2623,2594,6783,0.21858333,0.21616667,0.56525000
12100,2648,2612,6840,0.21884298,0.21586777,0.56528926
12200,2666,2633,6901,0.21852459,0.21581967,0.56565574
12300,2693,2656,6951,0.21894309,0.21593496,0.56512195
12400,2708,2674,7018,0.21838710,0.21564516,0.56596774
12500,2731,2697,7072,0.21848000,0.21576000,0.56576000
12600,2756,2716,7128,0.21873016,0.21555556,0.56571429
12700,2782,2737,7181,0.21905512,0.21551181,0.56543307
12800,2806,2765,7229,0.21921875,0.21601562,0.56476563
12900,2831,2784,7285,0.21945736,0.21581395,0.56472868
13000,2849,2808,7343,0.21915385,0.21600000,0.56484615
13100,2871,2824,7405,0.21916031,0.21557252,0.56526718
13200,2894,2840,7466,0.21924242,0.21515152,0.56560606
13300,2913,2865,7522,0.21902256,0.21541353,0.56556391
13400,2933,2884,7583,0.21888060,0.21522388,0.56589552
13500,2961,2903,7636,0.21933333,0.21503704,0.56562963
13600,2985,2923,7692,0.21948529,0.21492647,0.56558824
13700,3011,2948,7741,0.21978102,0.21518248,0.56503650
13800,3030,2965,7805,0.21956522,0.21485507,0.56557971
13900,3052,2996,7852,0.21956835,0.21553957,0.56489209
14000,3074,3014,7912,0.21957143,0.21528571,0.56514286
14100,3097,3033,7970,0.21964539,0.21510638,0.56524823
14200,3111,3056,8033,0.21908451,0.21521127,0.56570423
14300,3133,3079,8088,0.21909091,0.21531469,0.56559441
14400,3156,3098,8146,0.21916667,0.21513889,0.56569444
14500,3177,3126,8197,0.21910345,0.21558621,0.56531034
14600,3200,3150,8250,0.21917808,0.21575342,0.56506849
14700,3223,3167,8310,0.21925170,0.21544218,0.56530612
14800,3248,3189,8363,0.21945946,0.21547297,0.56506757
14900,3275,3206,8419,0.21979866,0.21516779,0.56503356
15000,3296,3226,8478,0.21973333,0.21506667,0.56520000
15100,3323,3245,8532,0.22006623,0.21490066,0.56503311
15200,3351,3272,8577,0.22046053,0.21526316,0.56427632
15300,3367,3299,8634,0.22006536,0.21562092,0.56431373
15400,3391,3322,8687,0.22019481,0.21571429,0.56409091
15500,3409,3342,8749,0.21993548,0.21561290,0.56445161
15600,3430,3369,8801,0.21987179,0.21596154,0.56416667
15700,3451,3395,8854,0.21980892,0.21624204,0.56394904
15800,3474,3413,8913,0.21987342,0.21601266,0.56411392
15900,3494,3442,8964,0.21974843,0.21647799,0.56377358
16000,3514,3461,9025,0.21962500,0.21631250,0.56406250
16100,3528,3485,9087,0.21913043,0.21645963,0.56440994
16200,3551,3512,9137,0.21919753,0.21679012,0.56401235
16300,3577,3538,9185,0.21944785,0.21705521,0.56349693
16400,3602,3560,9238,0.21963415,0.21707317,0.56329268
16500,3621,3578,9301,0.21945455,0.21684848,0.56369697
16600,3635,3595,9370,0.21897590,0.21656627,0.56445783
16700,3655,3619,9426,0.21886228,0.21670659,0.56443114
16800,3676,3641,9483,0.21880952,0.21672619,0.56446429
16900,3693,3665,9542,0.21852071,0.21686391,0.56461538
17000,3715,3688,9597,0.21852941,0.21694118,0.56452941
17100,3736,3710,9654,0.21847953,0.21695906,0.56456140
17200,3761,3731,9708,0.21866279,0.21691860,0.56441860
17300,3783,3760,9757,0.21867052,0.21734104,0.56398844
17400,3806,3783,9811,0.21873563,0.21741379,0.56385057
17500,3834,3796,9870,0.21908571,0.21691429,0.56400000
17600,3856,3810,9934,0.21909091,0.21647727,0.56443182
17700,3878,3831,9991,0.21909605,0.21644068,0.56446328
17800,3907,3843,10050,0.21949438,0.21589888,0.56460674
17900,3928,3867,10105,0.21944134,0.21603352,0.56452514
18000,3955,3891,10154,0.21972222,0.21616667,0.56411111
18100,3977,3909,10214,0.21972376,0.21596685,0.56430939
18200,4001,3925,10274,0.21983516,0.21565934,0.56450549
18300,4019,3941,10340,0.21961749,0.21535519,0.56502732
18400,4049,3966,10385,0.22005435,0.21554348,0.56440217
18500,4070,3993,10437,0.22000000,0.21583784,0.56416216
18600,4090,4018,10492,0.21989247,0.21602151,0.56408602
18700,4110,4041,10549,0.21978610,0.21609626,0.56411765
18800,4126,4066,10608,0.21946809,0.21627660,0.56425532
18900,4143,4098,10659,0.21920635,0.21682540,0.56396825
19000,4168,4119,10713,0.21936842,0.21678947,0.56384211
19100,4191,4140,10769,0.21942408,0.21675393,0.56382199
19200,4221,4163,10816,0.21984375,0.21682292,0.56333333
19300,4244,4183,10873,0.21989637,0.21673575,0.56336788
19400,4266,4207,10927,0.21989691,0.21685567,0.56324742
19500,4295,4235,10970,0.22025641,0.21717949,0.56256410
19600,4321,4258,11021,0.22045918,0.21724490,0.56229592
19700,4350,4266,11084,0.22081218,0.21654822,0.56263959
19800,4367,4293,11140,0.22055556,0.21681818,0.56262626
19900,4393,4313,11194,0.22075377,0.21673367,0.56251256
20000,4419,4331,11250,0.22095000,0.21655000,0.56250000
20100,4443,4348,11309,0.22104478,0.21631841,0.56263682
20200,4461,4378,11361,0.22084158,0.21673267,0.56242574
20300,4480,4410,11410,0.22068966,0.21724138,0.56206897
20400,4505,4430,11465,0.22083333,0.21715686,0.56200980
20500,4526,4459,11515,0.22078049,0.21751220,0.56170732
20600,4551,4475,11574,0.22092233,0.21723301,0.56184466
20700,4569,4504,11627,0.22072464,0.21758454,0.56169082
20800,4597,4523,11680,0.22100962,0.21745192,0.56153846
20900,4618,4548,11734,0.22095694,0.21760766,0.56143541
21000,4650,4572,11778,0.22142857,0.21771429,0.56085714
21100,4669,4596,11835,0.22127962,0.21781991,0.56090047
21200,4694,4622,11884,0.22141509,0.21801887,0.56056604
21300,4716,4643,11941,0.22140845,0.21798122,0.56061033
21400,4741,4664,11995,0.22154206,0.21794393,0.56051402
21500,4764,4681,12055,0.22158140,0.21772093,0.56069767
21600,4788,4707,12105,0.22166667,0.21791667,0.56041667
21700,4814,4724,12162,0.22184332,0.21769585,0.56046083
21800,4836,4749,12215,0.22183486,0.21784404,0.56032110
21900,4857,4770,12273,0.22178082,0.21780822,0.56041096
22000,4872,4797,12331,0.22145455,0.21804545,0.56050000
22100,4895,4820,12385,0.22149321,0.21809955,0.56040724
22200,4912,4847,12441,0.22126126,0.21833333,0.56040541
22300,4930,4871,12499,0.22107623,0.21843049,0.56049327
22400,4953,4893,12554,0.22111607,0.21843750,0.56044643
22500,4982,4914,12604,0.22142222,0.21840000,0.56017778
22600,5006,4938,12656,0.22150442,0.21849558,0.56000000
22700,5022,4963,12715,0.22123348,0.21863436,0.56013216
22800,5045,4988,12767,0.22127193,0.21877193,0.55995614
22900,5063,5000,12837,0.22109170,0.21834061,0.56056769
23000,5088,5021,12891,0.22121739,0.21830435,0.56047826
23100,5110,5044,12946,0.22121212,0.21835498,0.56043290
23200,5132,5066,13002,0.22120690,0.21836207,0.56043103
23300,5154,5086,13060,0.22120172,0.21828326,0.56051502
23400,5180,5102,13118,0.22136752,0.21803419,0.56059829
23500,5204,5122,13174,0.22144681,0.21795745,0.56059574
23600,5228,5141,13231,0.22152542,0.21783898,0.56063559
23700,5245,5165,13290,0.22130802,0.21793249,0.56075949
23800,5263,5187,13350,0.22113445,0.21794118,0.56092437
23900,5283,5208,13409,0.22104603,0.21790795,0.56104603
24000,5301,5224,13475,0.22087500,0.21766667,0.56145833
24100,5317,5250,13533,0.22062241,0.21784232,0.56153527
24200,5333,5279,13588,0.22037190,0.21814050,0.56148760
24300,5356,5302,13642,0.22041152,0.21818930,0.56139918
24400,5383,5328,13689,0.22061475,0.21836066,0.56102459
24500,5408,5353,13739,0.22073469,0.21848980,0.56077551
24600,5430,5370,13800,0.22073171,0.21829268,0.56097561
24700,5455,5393,13852,0.22085020,0.21834008,0.56080972
24800,5479,5408,13913,0.22092742,0.21806452,0.56100806
24900,5498,5436,13966,0.22080321,0.21831325,0.56088353
25000,5518,5465,14017,0.22072000,0.21860000,0.56068000
25100,5537,5491,14072,0.22059761,0.21876494,0.56063745
25200,5560,5506,14134,0.22063492,0.21849206,0.56087302
25300,5581,5525,14194,0.22059289,0.21837945,0.56102767
25400,5602,5546,14252,0.22055118,0.21834646,0.56110236
25500,5622,5567,14311,0.22047059,0.21831373,0.56121569
25600,5649,5589,14362,0.22066406,0.21832031,0.56101563
25700,5677,5608,14415,0.22089494,0.21821012,0.56089494
25800,5699,5630,14471,0.22089147,0.21821705,0.56089147
25900,5725,5652,14523,0.22104247,0.21822394,0.56073359
26000,5755,5676,14569,0.22134615,0.21830769,0.56034615
26100,5779,5697,14624,0.22141762,0.21827586,0.56030651
26200,5797,5725,14678,0.22125954,0.21851145,0.56022901
26300,5812,5752,14736,0.22098859,0.21870722,0.56030418
26400,5836,5774,14790,0.22106061,0.21871212,0.56022727
26500,5867,5795,14838,0.22139623,0.21867925,0.55992453
26600,5885,5815,14900,0.22124060,0.21860902,0.56015038
26700,5908,5837,14955,0.22127341,0.21861423,0.56011236
26800,5932,5862,15006,0.22134328,0.21873134,0.55992537
26900,5958,5881,15061,0.22148699,0.21862454,0.55988848
27000,5978,5905,15117,0.22140741,0.21870370,0.55988889
27100,6002,5928,15170,0.22147601,0.21874539,0.55977860
27200,6023,5953,15224,0.22143382,0.21886029,0.55970588
27300,6043,5976,15281,0.22135531,0.21890110,0.55974359
27400,6067,5994,15339,0.22142336,0.21875912,0.55981752
27500,6091,6016,15393,0.22149091,0.21876364,0.55974545
27600,6116,6038,15446,0.22159420,0.21876812,0.55963768
27700,6141,6058,15501,0.22169675,0.21870036,0.55960289
27800,6161,6080,15559,0.22161871,0.21870504,0.55967626
27900,6181,6101,15618,0.22154122,0.21867384,0.55978495
28000,6204,6115,15681,0.22157143,0.21839286,0.56003571
28100,6226,6138,15736,0.22156584,0.21843416,0.56000000
28200,6249,6159,15792,0.22159574,0.21840426,0.56000000
28300,6282,6178,15840,0.22197880,0.21830389,0.55971731
28400,6304,6203,15893,0.22197183,0.21841549,0.55961268
28500,6329,6227,15944,0.22207018,0.21849123,0.55943860
28600,6344,6257,15999,0.22181818,0.21877622,0.55940559
28700,6366,6283,16051,0.22181185,0.21891986,0.55926829
28800,6380,6309,16111,0.22152778,0.21906250,0.55940972
28900,6398,6338,16164,0.22138408,0.21930796,0.55930796
29000,6419,6363,16218,0.22134483,0.21941379,0.55924138
29100,6442,6386,16272,0.22137457,0.21945017,0.55917526
29200,6462,6415,16323,0.22130137,0.21969178,0.55900685
29300,6483,6436,16381,0.22126280,0.21965870,0.55907850
29400,6511,6462,16427,0.22146259,0.21979592,0.55874150
29500,6532,6485,16483,0.22142373,0.21983051,0.55874576
29600,6558,6506,16536,0.22155405,0.21979730,0.55864865
29700,6584,6527,16589,0.22168350,0.21976431,0.55855219
29800,6609,6548,16643,0.22177852,0.21973154,0.55848993
29900,6630,6569,16701,0.22173913,0.21969900,0.55856187
30000,6651,6590,16759,0.22170000,0.21966667,0.55863333
30100,6678,6611,16811,0.22186047,0.21963455,0.55850498
30200,6695,6631,16874,0.22168874,0.21956954,0.55874172
30300,6718,6652,16930,0.22171617,0.21953795,0.55874587
30400,6746,6675,16979,0.22190789,0.21957237,0.55851974
30500,6766,6697,17037,0.22183607,0.21957377,0.55859016
30600,6788,6719,17093,0.22183007,0.21957516,0.55859477
30700,6806,6739,17155,0.22169381,0.21951140,0.55879479
30800,6825,6767,17208,0.22159091,0.21970779,0.55870130
30900,6853,6793,17254,0.22177994,0.21983819,0.55838188
31000,6880,6810,17310,0.22193548,0.21967742,0.55838710
31100,6903,6837,17360,0.22196141,0.21983923,0.55819936
31200,6920,6857,17423,0.22179487,0.21977564,0.55842949
31300,6944,6873,17483,0.22185304,0.21958466,0.55856230
31400,6969,6890,17541,0.22194268,0.21942675,0.55863057
31500,6992,6905,17603,0.22196825,0.21920635,0.55882540
31600,7008,6927,17665,0.22177215,0.21920886,0.55901899
31700,7031,6949,17720,0.22179811,0.21921136,0.55899054
31800,7052,6973,17775,0.22176101,0.21927673,0.55896226
31900,7070,6996,17834,0.22163009,0.21931034,0.55905956
32000,7089,7013,17898,0.22153125,0.21915625,0.55931250
32100,7112,7035,17953,0.22155763,0.21915888,0.55928349
32200,7132,7046,18022,0.22149068,0.21881988,0.55968944
32300,7147,7074,18079,0.22126935,0.21900929,0.55972136
32400,7175,7090,18135,0.22145062,0.21882716,0.55972222
32500,7188,7115,18197,0.22116923,0.21892308,0.55990769
32600,7213,7130,18257,0.22125767,0.21871166,0.56003067
32700,7244,7153,18303,0.22152905,0.21874618,0.55972477
32800,7263,7168,18369,0.22143293,0.21853659,0.56003049
32900,7287,7186,18427,0.22148936,0.21841945,0.56009119
33000,7312,7206,18482,0.22157576,0.21836364,0.56006061
33100,7331,7232,18537,0.22148036,0.21848943,0.56003021
33200,7351,7259,18590,0.22141566,0.21864458,0.55993976
33300,7370,7283,18647,0.22132132,0.21870871,0.55996997
33400,7393,7298,18709,0.22134731,0.21850299,0.56014970
33500,7421,7324,18755,0.22152239,0.21862687,0.55985075
33600,7440,7345,18815,0.22142857,0.21860119,0.55997024
33700,7457,7369,18874,0.22127596,0.21866469,0.56005935
33800,7478,7387,18935,0.22124260,0.21855030,0.56020710
33900,7497,7405,18998,0.22115044,0.21843658,0.56041298
34000,7523,7428,19049,0.22126471,0.21847059,0.56026471
34100,7545,7452,19103,0.22126100,0.21853372,0.56020528
34200,7565,7472,19163,0.22119883,0.21847953,0.56032164
34300,7598,7495,19207,0.22151603,0.21851312,0.55997085
34400,7618,7513,19269,0.22145349,0.21840116,0.56014535
34500,7635,7542,19323,0.22130435,0.21860870,0.56008696
34600,7665,7563,19372,0.22153179,0.21858382,0.55988439
34700,7687,7580,19433,0.22152738,0.21844380,0.56002882
34800,7708,7600,19492,0.22149425,0.21839080,0.56011494
34900,7732,7617,19551,0.22154728,0.21825215,0.56020057
35000,7756,7639,19605,0.22160000,0.21825714,0.56014286
35100,7769,7662,19669,0.22133903,0.21829060,0.56037037
35200,7790,7688,19722,0.22130682,0.21840909,0.56028409
35300,7808,7711,19781,0.22118980,0.21844193,0.56036827
35400,7830,7737,19833,0.22118644,0.21855932,0.56025424
35500,7846,7761,19893,0.22101408,0.21861972,0.56036620
35600,7870,7784,19946,0.22106742,0.21865169,0.56028090
35700,7889,7805,20006,0.22098039,0.21862745,0.56039216
35800,7910,7825,20065,0.22094972,0.21857542,0.56047486
35900,7936,7843,20121,0.22105850,0.21846797,0.56047354
36000,7960,7865,20175,0.22111111,0.21847222,0.56041667
36100,7982,7887,20231,0.22110803,0.21847645,0.56041551
36200,8007,7913,20280,0.22118785,0.21859116,0.56022099
36300,8026,7932,20342,0.22110193,0.21851240,0.56038567
36400,8053,7951,20396,0.22123626,0.21843407,0.56032967
36500,8073,7968,20459,0.22117808,0.21830137,0.56052055
36600,8096,7985,20519,0.22120219,0.21816940,0.56062842
36700,8118,8006,20576,0.22119891,0.21814714,0.56065395
36800,8138,8030,20632,0.22114130,0.21820652,0.56065217
36900,8153,8046,20701,0.22094851,0.21804878,0.56100271
37000,8179,8073,20748,0.22105405,0.21818919,0.56075676
37100,8216,8090,20794,0.22145553,0.21805930,0.56048518
37200,8242,8112,20846,0.22155914,0.21806452,0.56037634
37300,8261,8134,20905,0.22147453,0.21806971,0.56045576
37400,8281,8159,20960,0.22141711,0.21815508,0.56042781
37500,8297,8177,21026,0.22125333,0.21805333,0.56069333
37600,8324,8200,21076,0.22138298,0.21808511,0.56053191
37700,8358,8221,21121,0.22169761,0.21806366,0.56023873
37800,8382,8248,21170,0.22174603,0.21820106,0.56005291
37900,8400,8266,21234,0.22163588,0.21810026,0.56026385
38000,8423,8297,21280,0.22165789,0.21834211,0.56000000
38100,8450,8318,21332,0.22178478,0.21832021,0.55989501
38200,8469,8334,21397,0.22170157,0.21816754,0.56013089
38300,8488,8360,21452,0.22161880,0.21827676,0.56010444
38400,8508,8381,21511,0.22156250,0.21825521,0.56018229
38500,8532,8397,21571,0.22161039,0.21810390,0.56028571
38600,8562,8416,21622,0.22181347,0.21803109,0.56015544
38700,8586,8439,21675,0.22186047,0.21806202,0.56007752
38800,8603,8457,21740,0.22172680,0.21796392,0.56030928
38900,8631,8487,21782,0.22187661,0.21817481,0.55994859
39000,8656,8509,21835,0.22194872,0.21817949,0.55987179
39100,8667,8544,21889,0.22166240,0.21851662,0.55982097
39200,8695,8567,21938,0.22181122,0.21854592,0.55964286
39300,8717,8589,21994,0.22180662,0.21854962,0.55964377
39400,8748,8603,22049,0.22203046,0.21835025,0.55961929
39500,8766,8623,22111,0.22192405,0.21830380,0.55977215
39600,8799,8649,22152,0.22219697,0.21840909,0.55939394
39700,8821,8671,22208,0.22219144,0.21841310,0.55939547
39800,8839,8686,22275,0.22208543,0.21824121,0.55967337
39900,8864,8709,22327,0.22215539,0.21827068,0.55957393
40000,8889,8729,22382,0.22222500,0.21822500,0.55955000
40100,8907,8749,22444,0.22211970,0.21817955,0.55970075
40200,8932,8768,22500,0.22218905,0.21810945,0.55970149
40300,8948,8795,22557,0.22203474,0.21823821,0.55972705
40400,8969,8829,22602,0.22200495,0.21853960,0.55945545
40500,8990,8844,22666,0.22197531,0.21837037,0.55965432
40600,9016,8865,22719,0.22206897,0.21834975,0.55958128
40700,9039,8879,22782,0.22208845,0.21815725,0.55975430
40800,9060,8897,22843,0.22205882,0.21806373,0.55987745
40900,9090,8916,22894,0.22224939,0.21799511,0.55975550
41000,9114,8941,22945,0.22229268,0.21807317,0.55963415
41100,9131,8968,23001,0.22216545,0.21819951,0.55963504
41200,9158,8987,23055,0.22228155,0.21813107,0.55958738
41300,9178,9008,23114,0.22222760,0.21811138,0.55966102
41400,9196,9030,23174,0.22212560,0.21811594,0.55975845
41500,9214,9055,23231,0.22202410,0.21819277,0.55978313
41600,9234,9077,23289,0.22197115,0.21819712,0.55983173
41700,9254,9101,23345,0.22191847,0.21824940,0.55983213
41800,9274,9127,23399,0.22186603,0.21834928,0.55978469
41900,9296,9138,23466,0.22186158,0.21809069,0.56004773
42000,9325,9151,23524,0.22202381,0.21788095,0.56009524
42100,9344,9172,23584,0.22194774,0.21786223,0.56019002
42200,9366,9199,23635,0.22194313,0.21798578,0.56007109
42300,9387,9225,23688,0.22191489,0.21808511,0.56000000
42400,9412,9253,23735,0.22198113,0.21823113,0.55978774
42500,9440,9271,23789,0.22211765,0.21814118,0.55974118
42600,9456,9298,23846,0.22197183,0.21826291,0.55976526
42700,9472,9328,23900,0.22182670,0.21845433,0.55971897
42800,9489,9352,23959,0.22170561,0.21850467,0.55978972
42900,9505,9379,24016,0.22156177,0.21862471,0.55981352
43000,9523,9400,24077,0.22146512,0.21860465,0.55993023
43100,9540,9424,24136,0.22134571,0.21865429,0.56000000
43200,9565,9446,24189,0.22141204,0.21865741,0.55993056
43300,9589,9461,24250,0.22145497,0.21849885,0.56004619
43400,9609,9489,24302,0.22140553,0.21864055,0.55995392
43500,9627,9510,24363,0.22131034,0.21862069,0.56006897
43600,9654,9530,24416,0.22142202,0.21857798,0.56000000
43700,9681,9552,24467,0.22153318,0.21858124,0.55988558
43800,9700,9577,24523,0.22146119,0.21865297,0.55988584
43900,9715,9602,24583,0.22129841,0.21872437,0.55997722
44000,9735,9628,24637,0.22125000,0.21881818,0.55993182
44100,9753,9658,24689,0.22115646,0.21900227,0.55984127
44200,9765,9692,24743,0.22092760,0.21927602,0.55979638
44300,9794,9709,24797,0.22108352,0.21916479,0.55975169
44400,9810,9732,24858,0.22094595,0.21918919,0.55986486
44500,9830,9754,24916,0.22089888,0.21919101,0.55991011
44600,9854,9780,24966,0.22094170,0.21928251,0.55977578
44700,9883,9796,25021,0.22109620,0.21914989,0.55975391
44800,9902,9823,25075,0.22102679,0.21926339,0.55970982
44900,9924,9842,25134,0.22102450,0.21919822,0.55977728
45000,9949,9865,25186,0.22108889,0.21922222,0.55968889
45100,9970,9887,25243,0.22106430,0.21922395,0.55971175
45200,9992,9914,25294,0.22106195,0.21933628,0.55960177
45300,10016,9940,25344,0.22110375,0.21942605,0.55947020
45400,10034,9968,25398,0.22101322,0.21955947,0.55942731
45500,10050,9995,25455,0.22087912,0.21967033,0.55945055
45600,10068,10017,25515,0.22078947,0.21967105,0.55953947
45700,10090,10043,25567,0.22078775,0.21975930,0.55945295
45800,10118,10063,25619,0.22091703,0.21971616,0.55936681
45900,10136,10083,25681,0.22082789,0.21967320,0.55949891
46000,10163,10097,25740,0.22093478,0.21950000,0.55956522
46100,10180,10118,25802,0.22082430,0.21947939,0.55969631
46200,10208,10144,25848,0.22095238,0.21956710,0.55948052
46300,10227,10172,25901,0.22088553,0.21969762,0.55941685
46400,10243,10202,25955,0.22075431,0.21987069,0.55937500
46500,10268,10226,26006,0.22081720,0.21991398,0.55926882
46600,10287,10242,26071,0.22075107,0.21978541,0.55946352
46700,10309,10266,26125,0.22074946,0.21982869,0.55942184
46800,10335,10284,26181,0.22083333,0.21974359,0.55942308
