k,r,b,t,r_frac,b_frac,t_frac
13200,3034,3188,6978,0.22984848,0.24151515,0.52863636
13300,3060,3209,7031,0.23007519,0.24127820,0.52864662
13400,3082,3235,7083,0.23000000,0.24141791,0.52858209
13500,3108,3259,7133,0.23022222,0.24140741,0.52837037
13600,3130,3281,7189,0.23014706,0.24125000,0.52860294
13700,3158,3304,7238,0.23051095,0.24116788,0.52832117
13800,3180,3330,7290,0.23043478,0.24130435,0.52826087
13900,3204,3358,7338,0.23050360,0.24158273,0.52791367
14000,3234,3376,7390,0.23100000,0.24114286,0.52785714
14100,3256,3405,7439,0.23092199,0.24148936,0.52758865
14200,3275,3434,7491,0.23063380,0.24183099,0.52753521
14300,3295,3459,7546,0.23041958,0.24188811,0.52769231
14400,3320,3486,7594,0.23055556,0.24208333,0.52736111
14500,3344,3511,7645,0.23062069,0.24213793,0.52724138
14600,3368,3533,7699,0.23068493,0.24198630,0.52732877
14700,3388,3562,7750,0.23047619,0.24231293,0.52721088
14800,3409,3589,7802,0.23033784,0.24250000,0.52716216
14900,3430,3612,7858,0.23020134,0.24241611,0.52738255
15000,3450,3637,7913,0.23000000,0.24246667,0.52753333
15100,3478,3664,7958,0.23033113,0.24264901,0.52701987
15200,3496,3688,8016,0.23000000,0.24263158,0.52736842
15300,3509,3717,8074,0.22934641,0.24294118,0.52771242
15400,3530,3732,8138,0.22922078,0.24233766,0.52844156
15500,3550,3761,8189,0.22903226,0.24264516,0.52832258
15600,3567,3787,8246,0.22865385,0.24275641,0.52858974
15700,3589,3818,8293,0.22859873,0.24318471,0.52821656
15800,3612,3839,8349,0.22860759,0.24297468,0.52841772
15900,3637,3861,8402,0.22874214,0.24283019,0.52842767
16000,3661,3889,8450,0.22881250,0.24306250,0.52812500
16100,3683,3911,8506,0.22875776,0.24291925,0.52832298
16200,3713,3925,8562,0.22919753,0.24228395,0.52851852
16300,3735,3947,8618,0.22914110,0.24214724,0.52871166
16400,3761,3968,8671,0.22932927,0.24195122,0.52871951
16500,3787,3982,8731,0.22951515,0.24133333,0.52915152
16600,3811,4005,8784,0.22957831,0.24126506,0.52915663
16700,3835,4030,8835,0.22964072,0.24131737,0.52904192
16800,3863,4049,8888,0.22994048,0.24101190,0.52904762
16900,3883,4073,8944,0.22976331,0.24100592,0.52923077
17000,3909,4098,8993,0.22994118,0.24105882,0.52900000
17100,3933,4126,9041,0.23000000,0.24128655,0.52871345
17200,3954,4158,9088,0.22988372,0.24174419,0.52837209
17300,3977,4181,9142,0.22988439,0.24167630,0.52843931
17400,3992,4213,9195,0.22942529,0.24212644,0.52844828
17500,4011,4246,9243,0.22920000,0.24262857,0.52817143
17600,4040,4272,9288,0.22954545,0.24272727,0.52772727
17700,4060,4299,9341,0.22937853,0.24288136,0.52774011
17800,4092,4329,9379,0.22988764,0.24320225,0.52691011
17900,4117,4353,9430,0.23000000,0.24318436,0.52681564
18000,4150,4380,9470,0.23055556,0.24333333,0.52611111
18100,4179,4406,9515,0.23088398,0.24342541,0.52569061
18200,4208,4425,9567,0.23120879,0.24313187,0.52565934
18300,4225,4451,9624,0.23087432,0.24322404,0.52590164
18400,4250,4476,9674,0.23097826,0.24326087,0.52576087
18500,4278,4497,9725,0.23124324,0.24308108,0.52567568
18600,4303,4516,9781,0.23134409,0.24279570,0.52586022
18700,4324,4554,9822,0.23122995,0.24352941,0.52524064
18800,4345,4583,9872,0.23111702,0.24377660,0.52510638
18900,4368,4604,9928,0.23111111,0.24359788,0.52529101
19000,4395,4628,9977,0.23131579,0.24357895,0.52510526
19100,4413,4654,10033,0.23104712,0.24366492,0.52528796
19200,4442,4678,10080,0.23135417,0.24364583,0.52500000
19300,4462,4698,10140,0.23119171,0.24341969,0.52538860
19400,4494,4726,10180,0.23164948,0.24360825,0.52474227
19500,4511,4753,10236,0.23133333,0.24374359,0.52492308
19600,4538,4776,10286,0.23153061,0.24367347,0.52479592
19700,4563,4800,10337,0.23162437,0.24365482,0.52472081
19800,4592,4818,10390,0.23191919,0.24333333,0.52474747
19900,4613,4838,10449,0.23180905,0.24311558,0.52507538
20000,4637,4861,10502,0.23185000,0.24305000,0.52510000
20100,4665,4881,10554,0.23208955,0.24283582,0.52507463
20200,4690,4905,10605,0.23217822,0.24282178,0.52500000
20300,4713,4930,10657,0.23216749,0.24285714,0.52497537
20400,4736,4952,10712,0.23215686,0.24274510,0.52509804
20500,4753,4974,10773,0.23185366,0.24263415,0.52551220
20600,4770,5002,10828,0.23155340,0.24281553,0.52563107
20700,4794,5023,10883,0.23159420,0.24265700,0.52574879
20800,4824,5045,10931,0.23192308,0.24254808,0.52552885
20900,4848,5078,10974,0.23196172,0.24296651,0.52507177
21000,4863,5104,11033,0.23157143,0.24304762,0.52538095
21100,4888,5130,11082,0.23165877,0.24312796,0.52521327
21200,4909,5146,11145,0.23155660,0.24273585,0.52570755
21300,4933,5171,11196,0.23159624,0.24276995,0.52563380
21400,4956,5193,11251,0.23158879,0.24266355,0.52574766
21500,4977,5217,11306,0.23148837,0.24265116,0.52586047
21600,5002,5234,11364,0.23157407,0.24231481,0.52611111
21700,5029,5256,11415,0.23175115,0.24221198,0.52603687
21800,5053,5279,11468,0.23178899,0.24215596,0.52605505
21900,5070,5306,11524,0.23150685,0.24228311,0.52621005
22000,5090,5328,11582,0.23136364,0.24218182,0.52645455
22100,5109,5351,11640,0.23117647,0.24212670,0.52669683
22200,5131,5370,11699,0.23112613,0.24189189,0.52698198
22300,5148,5398,11754,0.23085202,0.24206278,0.52708520
22400,5173,5421,11806,0.23093750,0.24200893,0.52705357
22500,5195,5453,11852,0.23088889,0.24235556,0.52675556
22600,5226,5482,11892,0.23123894,0.24256637,0.52619469
22700,5252,5503,11945,0.23136564,0.24242291,0.52621145
22800,5282,5526,11992,0.23166667,0.24236842,0.52596491
22900,5307,5546,12047,0.23174672,0.24218341,0.52606987
23000,5328,5575,12097,0.23165217,0.24239130,0.52595652
23100,5350,5605,12145,0.23160173,0.24264069,0.52575758
23200,5368,5631,12201,0.23137931,0.24271552,0.52590517
23300,5391,5645,12264,0.23137339,0.24227468,0.52635193
23400,5418,5666,12316,0.23153846,0.24213675,0.52632479
23500,5435,5693,12372,0.23127660,0.24225532,0.52646809
23600,5463,5720,12417,0.23148305,0.24237288,0.52614407
23700,5495,5747,12458,0.23185654,0.24248945,0.52565401
23800,5525,5770,12505,0.23214286,0.24243697,0.52542017
23900,5548,5796,12556,0.23213389,0.24251046,0.52535565
24000,5582,5812,12606,0.23258333,0.24216667,0.52525000
24100,5609,5841,12650,0.23273859,0.24236515,0.52489627
24200,5629,5867,12704,0.23260331,0.24243802,0.52495868
24300,5645,5896,12759,0.23230453,0.24263374,0.52506173
24400,5668,5917,12815,0.23229508,0.24250000,0.52520492
24500,5699,5942,12859,0.23261224,0.24253061,0.52485714
24600,5719,5967,12914,0.23247967,0.24256098,0.52495935
24700,5741,5989,12970,0.23242915,0.24246964,0.52510121
24800,5769,6017,13014,0.23262097,0.24262097,0.52475806
24900,5795,6040,13065,0.23273092,0.24257028,0.52469880
25000,5814,6068,13118,0.23256000,0.24272000,0.52472000
25100,5838,6093,13169,0.23258964,0.24274900,0.52466135
25200,5859,6114,13227,0.23250000,0.24261905,0.52488095
25300,5886,6142,13272,0.23264822,0.24276680,0.52458498
25400,5910,6167,13323,0.23267717,0.24279528,0.52452756
25500,5938,6188,13374,0.23286275,0.24266667,0.52447059
25600,5964,6216,13420,0.23296875,0.24281250,0.52421875
25700,5987,6240,13473,0.23295720,0.24280156,0.52424125
25800,6008,6262,13530,0.23286822,0.24271318,0.52441860
25900,6035,6278,13587,0.23301158,0.24239382,0.52459459
26000,6055,6309,13636,0.23288462,0.24265385,0.52446154
26100,6082,6333,13685,0.23302682,0.24264368,0.52432950
26200,6106,6358,13736,0.23305344,0.24267176,0.52427481
26300,6132,6382,13786,0.23315589,0.24266160,0.52418251
26400,6151,6415,13834,0.23299242,0.24299242,0.52401515
26500,6173,6438,13889,0.23294340,0.24294340,0.52411321
26600,6190,6467,13943,0.23270677,0.24312030,0.52417293
26700,6210,6500,13990,0.23258427,0.24344569,0.52397004
26800,6227,6523,14050,0.23235075,0.24339552,0.52425373
26900,6249,6552,14099,0.23230483,0.24356877,0.52412639
27000,6271,6581,14148,0.23225926,0.24374074,0.52400000
27100,6292,6607,14201,0.23217712,0.24380074,0.52402214
27200,6317,6636,14247,0.23224265,0.24397059,0.52378676
27300,6345,6660,14295,0.23241758,0.24395604,0.52362637
27400,6365,6691,14344,0.23229927,0.24419708,0.52350365
27500,6394,6712,14394,0.23250909,0.24407273,0.52341818
27600,6418,6738,14444,0.23253623,0.24413043,0.52333333
27700,6443,6762,14495,0.23259928,0.24411552,0.52328520
27800,6468,6784,14548,0.23266187,0.24402878,0.52330935
27900,6488,6810,14602,0.23254480,0.24408602,0.52336918
28000,6507,6835,14658,0.23239286,0.24410714,0.52350000
28100,6532,6861,14707,0.23245552,0.24416370,0.52338078
28200,6558,6886,14756,0.23255319,0.24418440,0.52326241
28300,6575,6907,14818,0.23233216,0.24406360,0.52360424
28400,6593,6929,14878,0.23214789,0.24397887,0.52387324
28500,6623,6956,14921,0.23238596,0.24407018,0.52354386
28600,6651,6975,14974,0.23255245,0.24388112,0.52356643
28700,6675,7005,15020,0.23257840,0.24407666,0.52334495
28800,6697,7024,15079,0.23253472,0.24388889,0.52357639
28900,6724,7044,15132,0.23266436,0.24373702,0.52359862
29000,6753,7064,15183,0.23286207,0.24358621,0.52355172
29100,6777,7091,15232,0.23288660,0.24367698,0.52343643
29200,6787,7119,15294,0.23243151,0.24380137,0.52376712
29300,6812,7141,15347,0.23249147,0.24372014,0.52378840
29400,6832,7171,15397,0.23238095,0.24391156,0.52370748
29500,6854,7192,15454,0.23233898,0.24379661,0.52386441
29600,6878,7209,15513,0.23236486,0.24354730,0.52408784
29700,6900,7228,15572,0.23232323,0.24336700,0.52430976
29800,6917,7257,15626,0.23211409,0.24352349,0.52436242
29900,6945,7277,15678,0.23227425,0.24337793,0.52434783
30000,6961,7302,15737,0.23203333,0.24340000,0.52456667
30100,6996,7320,15784,0.23242525,0.24318937,0.52438538
30200,7019,7342,15839,0.23241722,0.24311258,0.52447020
30300,7041,7363,15896,0.23237624,0.24300330,0.52462046
30400,7066,7388,15946,0.23243421,0.24302632,0.52453947
30500,7089,7413,15998,0.23242623,0.24304918,0.52452459
30600,7110,7439,16051,0.23235294,0.24310458,0.52454248
30700,7130,7464,16106,0.23224756,0.24312704,0.52462541
30800,7155,7483,16162,0.23230519,0.24295455,0.52474026
30900,7185,7511,16204,0.23252427,0.24307443,0.52440129
31000,7203,7536,16261,0.23235484,0.24309677,0.52454839
31100,7222,7560,16318,0.23221865,0.24308682,0.52469453
31200,7243,7573,16384,0.23214744,0.24272436,0.52512821
31300,7264,7603,16433,0.23207668,0.24290735,0.52501597
31400,7290,7628,16482,0.23216561,0.24292994,0.52490446
31500,7311,7651,16538,0.23209524,0.24288889,0.52501587
31600,7341,7678,16581,0.23231013,0.24297468,0.52471519
31700,7365,7702,16633,0.23233438,0.24296530,0.52470032
31800,7386,7736,16678,0.23226415,0.24327044,0.52446541
31900,7416,7763,16721,0.23247649,0.24335423,0.52416928
32000,7434,7785,16781,0.23231250,0.24328125,0.52440625
32100,7463,7806,16831,0.23249221,0.24317757,0.52433022
32200,7481,7831,16888,0.23232919,0.24319876,0.52447205
32300,7500,7855,16945,0.23219814,0.24318885,0.52461300
32400,7522,7882,16996,0.23216049,0.24327160,0.52456790
32500,7538,7905,17057,0.23193846,0.24323077,0.52483077
32600,7561,7934,17105,0.23193252,0.24337423,0.52469325
32700,7579,7959,17162,0.23177370,0.24339450,0.52483180
32800,7601,7986,17213,0.23173780,0.24347561,0.52478659
32900,7623,8008,17269,0.23170213,0.24340426,0.52489362
33000,7648,8029,17323,0.23175758,0.24330303,0.52493939
33100,7677,8050,17373,0.23193353,0.24320242,0.52486405
33200,7704,8073,17423,0.23204819,0.24316265,0.52478916
33300,7728,8095,17477,0.23207207,0.24309309,0.52483483
33400,7741,8122,17537,0.23176647,0.24317365,0.52505988
33500,7770,8142,17588,0.23194030,0.24304478,0.52501493
33600,7789,8163,17648,0.23181548,0.24294643,0.52523810
33700,7818,8181,17701,0.23198813,0.24275964,0.52525223
33800,7840,8208,17752,0.23195266,0.24284024,0.52520710
33900,7863,8231,17806,0.23194690,0.24280236,0.52525074
34000,7880,8260,17860,0.23176471,0.24294118,0.52529412
34100,7908,8280,17912,0.23190616,0.24281525,0.52527859
34200,7944,8304,17952,0.23228070,0.24280702,0.52491228
34300,7966,8334,18000,0.23224490,0.24297376,0.52478134
34400,7990,8359,18051,0.23226744,0.24299419,0.52473837
34500,8010,8379,18111,0.23217391,0.24286957,0.52495652
34600,8037,8400,18163,0.23228324,0.24277457,0.52494220
34700,8071,8425,18204,0.23259366,0.24279539,0.52461095
34800,8095,8454,18251,0.23261494,0.24293103,0.52445402
34900,8117,8481,18302,0.23257880,0.24300860,0.52441261
35000,8143,8509,18348,0.23265714,0.24311429,0.52422857
35100,8170,8532,18398,0.23276353,0.24307692,0.52415954
35200,8190,8560,18450,0.23267045,0.24318182,0.52414773
35300,8207,8591,18502,0.23249292,0.24337110,0.52413598
35400,8227,8608,18565,0.23240113,0.24316384,0.52443503
35500,8256,8623,18621,0.23256338,0.24290141,0.52453521
35600,8281,8646,18673,0.23261236,0.24286517,0.52452247
35700,8299,8665,18736,0.23246499,0.24271709,0.52481793
35800,8325,8695,18780,0.23254190,0.24287709,0.52458101
35900,8350,8723,18827,0.23259053,0.24298050,0.52442897
36000,8365,8756,18879,0.23236111,0.24322222,0.52441667
36100,8394,8778,18928,0.23252078,0.24315789,0.52432133
36200,8417,8801,18982,0.23251381,0.24312155,0.52436464
36300,8442,8823,19035,0.23256198,0.24305785,0.52438017
36400,8475,8844,19081,0.23282967,0.24296703,0.52420330
36500,8502,8874,19124,0.23293151,0.24312329,0.52394521
36600,8524,8893,19183,0.23289617,0.24297814,0.52412568
36700,8547,8916,19237,0.23288828,0.24294278,0.52416894
36800,8575,8936,19289,0.23301630,0.24282609,0.52415761
36900,8597,8960,19343,0.23298103,0.24281843,0.52420054
37000,8625,8984,19391,0.23310811,0.24281081,0.52408108
37100,8643,9011,19446,0.23296496,0.24288410,0.52415094
37200,8667,9044,19489,0.23298387,0.24311828,0.52389785
37300,8687,9063,19550,0.23289544,0.24297587,0.52412869
37400,8712,9082,19606,0.23294118,0.24283422,0.52422460
37500,8734,9102,19664,0.23290667,0.24272000,0.52437333
37600,8770,9126,19704,0.23324468,0.24271277,0.52404255
37700,8794,9155,19751,0.23326260,0.24283820,0.52389920
37800,8813,9187,19800,0.23314815,0.24304233,0.52380952
37900,8839,9209,19852,0.23321900,0.24298153,0.52379947
38000,8861,9234,19905,0.23318421,0.24300000,0.52381579
38100,8878,9257,19965,0.23301837,0.24296588,0.52401575
38200,8897,9289,20014,0.23290576,0.24316754,0.52392670
38300,8918,9316,20066,0.23284595,0.24323760,0.52391645
38400,8938,9339,20123,0.23276042,0.24320312,0.52403646
38500,8964,9359,20177,0.23283117,0.24309091,0.52407792
38600,8989,9375,20236,0.23287565,0.24287565,0.52424870
38700,9012,9399,20289,0.23286822,0.24286822,0.52426357
38800,9034,9426,20340,0.23283505,0.24293814,0.52422680
38900,9060,9455,20385,0.23290488,0.24305913,0.52403599
39000,9078,9485,20437,0.23276923,0.24320513,0.52402564
39100,9110,9507,20483,0.23299233,0.24314578,0.52386189
39200,9130,9535,20535,0.23290816,0.24323980,0.52385204
39300,9148,9569,20583,0.23277354,0.24348601,0.52374046
39400,9168,9596,20636,0.23269036,0.24355330,0.52375635
39500,9188,9622,20690,0.23260759,0.24359494,0.52379747
39600,9204,9648,20748,0.23242424,0.24363636,0.52393939
39700,9229,9670,20801,0.23246851,0.24357683,0.52395466
39800,9250,9696,20854,0.23241206,0.24361809,0.52396985
39900,9277,9720,20903,0.23250627,0.24360902,0.52388471
40000,9295,9746,20959,0.23237500,0.24365000,0.52397500
40100,9317,9771,21012,0.23234414,0.24366584,0.52399002
40200,9345,9793,21062,0.23246269,0.24360697,0.52393035
40300,9366,9819,21115,0.23240695,0.24364764,0.52394541
40400,9383,9850,21167,0.23225248,0.24381188,0.52393564
40500,9401,9879,21220,0.23212346,0.24392593,0.52395062
40600,9422,9911,21267,0.23206897,0.24411330,0.52381773
40700,9434,9944,21322,0.23179361,0.24432432,0.52388206
40800,9463,9961,21376,0.23193627,0.24414216,0.52392157
40900,9482,9988,21430,0.23183374,0.24420538,0.52396088
41000,9504,10012,21484,0.23180488,0.24419512,0.52400000
41100,9526,10035,21539,0.23177616,0.24416058,0.52406326
41200,9553,10054,21593,0.23186893,0.24402913,0.52410194
41300,9579,10084,21637,0.23193705,0.24416465,0.52389831
41400,9604,10107,21689,0.23198068,0.24413043,0.52388889
41500,9622,10130,21748,0.23185542,0.24409639,0.52404819
41600,9644,10156,21800,0.23182692,0.24413462,0.52403846
41700,9672,10187,21841,0.23194245,0.24429257,0.52376499
41800,9692,10219,21889,0.23186603,0.24447368,0.52366029
41900,9712,10251,21937,0.23178998,0.24465394,0.52355609
42000,9732,10270,21998,0.23171429,0.24452381,0.52376190
42100,9753,10304,22043,0.23166271,0.24475059,0.52358670
42200,9783,10332,22085,0.23182464,0.24483412,0.52334123
42300,9801,10354,22145,0.23170213,0.24477541,0.52352246
42400,9828,10372,22200,0.23179245,0.24462264,0.52358491
42500,9849,10401,22250,0.23174118,0.24472941,0.52352941
42600,9873,10428,22299,0.23176056,0.24478873,0.52345070
42700,9891,10460,22349,0.23163934,0.24496487,0.52339578
42800,9915,10487,22398,0.23165888,0.24502336,0.52331776
42900,9935,10505,22460,0.23158508,0.24487179,0.52354312
43000,9960,10526,22514,0.23162791,0.24479070,0.52358140
43100,9987,10552,22561,0.23171694,0.24482599,0.52345708
43200,10013,10571,22616,0.23178241,0.24469907,0.52351852
43300,10034,10592,22674,0.23173210,0.24461894,0.52364896
43400,10060,10611,22729,0.23179724,0.24449309,0.52370968
43500,10087,10625,22788,0.23188506,0.24425287,0.52386207
43600,10110,10658,22832,0.23188073,0.24444954,0.52366972
43700,10134,10684,22882,0.23189931,0.24448513,0.52361556
43800,10153,10713,22934,0.23180365,0.24458904,0.52360731
43900,10175,10737,22988,0.23177677,0.24457859,0.52364465
44000,10204,10759,23037,0.23190909,0.24452273,0.52356818
44100,10222,10797,23081,0.23179138,0.24482993,0.52337868
44200,10245,10828,23127,0.23178733,0.24497738,0.52323529
44300,10277,10854,23169,0.23198646,0.24501129,0.52300226
44400,10302,10883,23215,0.23202703,0.24511261,0.52286036
44500,10330,10898,23272,0.23213483,0.24489888,0.52296629
44600,10355,10915,23330,0.23217489,0.24473094,0.52309417
44700,10380,10946,23374,0.23221477,0.24487696,0.52290828
44800,10405,10966,23429,0.23225446,0.24477679,0.52296875
44900,10428,10988,23484,0.23224944,0.24472160,0.52302895
45000,10447,11020,23533,0.23215556,0.24488889,0.52295556
45100,10474,11034,23592,0.23223947,0.24465632,0.52310421
45200,10497,11060,23643,0.23223451,0.24469027,0.52307522
45300,10517,11082,23701,0.23216336,0.24463576,0.52320088
45400,10544,11100,23756,0.23224670,0.24449339,0.52325991
45500,10568,11126,23806,0.23226374,0.24452747,0.52320879
45600,10598,11150,23852,0.23241228,0.24451754,0.52307018
45700,10617,11183,23900,0.23231947,0.24470460,0.52297593
45800,10641,11211,23948,0.23233624,0.24478166,0.52288210
45900,10663,11238,23999,0.23230937,0.24483660,0.52285403
46000,10692,11257,24051,0.23243478,0.24471739,0.52284783
46100,10714,11288,24098,0.23240781,0.24485900,0.52273319
46200,10737,11308,24155,0.23240260,0.24476190,0.52283550
46300,10767,11332,24201,0.23254860,0.24475162,0.52269978
46400,10795,11355,24250,0.23265086,0.24471983,0.52262931
46500,10820,11377,24303,0.23268817,0.24466667,0.52264516
46600,10841,11401,24358,0.23263948,0.24465665,0.52270386
46700,10862,11429,24409,0.23259101,0.24473233,0.52267666
46800,10884,11454,24462,0.23256410,0.24474359,0.52269231
