k,r,b,t,r_frac,b_frac,t_frac
4600,1172,1487,1941,0.25478261,0.32326087,0.42195652
4700,1196,1531,1973,0.25446809,0.32574468,0.41978723
4800,1221,1563,2016,0.25437500,0.32562500,0.42000000
4900,1244,1598,2058,0.25387755,0.32612245,0.42000000
5000,1274,1632,2094,0.25480000,0.32640000,0.41880000
5100,1302,1660,2138,0.25529412,0.32549020,0.41921569
5200,1327,1694,2179,0.25519231,0.32576923,0.41903846
5300,1349,1733,2218,0.25452830,0.32698113,0.41849057
5400,1385,1762,2253,0.25648148,0.32629630,0.41722222
5500,1405,1800,2295,0.25545455,0.32727273,0.41727273
5600,1435,1831,2334,0.25625000,0.32696429,0.41678571
5700,1467,1850,2383,0.25736842,0.32456140,0.41807018
5800,1487,1890,2423,0.25637931,0.32586207,0.41775862
5900,1507,1922,2471,0.25542373,0.32576271,0.41881356
6000,1534,1948,2518,0.25566667,0.32466667,0.41966667
6100,1558,1971,2571,0.25540984,0.32311475,0.42147541
6200,1587,1997,2616,0.25596774,0.32209677,0.42193548
6300,1614,2024,2662,0.25619048,0.32126984,0.42253968
6400,1639,2058,2703,0.25609375,0.32156250,0.42234375
6500,1662,2092,2746,0.25569231,0.32184615,0.42246154
6600,1685,2121,2794,0.25530303,0.32136364,0.42333333
6700,1708,2148,2844,0.25492537,0.32059701,0.42447761
6800,1736,2172,2892,0.25529412,0.31941176,0.42529412
6900,1765,2195,2940,0.25579710,0.31811594,0.42608696
7000,1785,2228,2987,0.25500000,0.31828571,0.42671429
7100,1808,2260,3032,0.25464789,0.31830986,0.42704225
7200,1836,2285,3079,0.25500000,0.31736111,0.42763889
7300,1865,2321,3114,0.25547945,0.31794521,0.42657534
7400,1900,2348,3152,0.25675676,0.31729730,0.42594595
7500,1923,2382,3195,0.25640000,0.31760000,0.42600000
7600,1945,2412,3243,0.25592105,0.31736842,0.42671053
7700,1978,2444,3278,0.25688312,0.31740260,0.42571429
7800,2006,2467,3327,0.25717949,0.31628205,0.42653846
7900,2037,2493,3370,0.25784810,0.31556962,0.42658228
8000,2063,2524,3413,0.25787500,0.31550000,0.42662500
8100,2085,2563,3452,0.25740741,0.31641975,0.42617284
8200,2116,2594,3490,0.25804878,0.31634146,0.42560976
8300,2139,2628,3533,0.25771084,0.31662651,0.42566265
8400,2161,2664,3575,0.25726190,0.31714286,0.42559524
8500,2187,2696,3617,0.25729412,0.31717647,0.42552941
8600,2214,2727,3659,0.25744186,0.31709302,0.42546512
8700,2238,2762,3700,0.25724138,0.31747126,0.42528736
8800,2264,2793,3743,0.25727273,0.31738636,0.42534091
8900,2295,2826,3779,0.25786517,0.31752809,0.42460674
9000,2323,2859,3818,0.25811111,0.31766667,0.42422222
9100,2341,2891,3868,0.25725275,0.31769231,0.42505495
9200,2369,2912,3919,0.25750000,0.31652174,0.42597826
9300,2399,2944,3957,0.25795699,0.31655914,0.42548387
9400,2420,2971,4009,0.25744681,0.31606383,0.42648936
9500,2448,2999,4053,0.25768421,0.31568421,0.42663158
9600,2479,3030,4091,0.25822917,0.31562500,0.42614583
9700,2508,3063,4129,0.25855670,0.31577320,0.42567010
9800,2531,3093,4176,0.25826531,0.31561224,0.42612245
9900,2554,3124,4222,0.25797980,0.31555556,0.42646465
10000,2583,3152,4265,0.25830000,0.31520000,0.42650000
10100,2601,3183,4316,0.25752475,0.31514851,0.42732673
10200,2632,3211,4357,0.25803922,0.31480392,0.42715686
10300,2664,3243,4393,0.25864078,0.31485437,0.42650485
10400,2693,3279,4428,0.25894231,0.31528846,0.42576923
10500,2721,3307,4472,0.25914286,0.31495238,0.42590476
10600,2749,3343,4508,0.25933962,0.31537736,0.42528302
10700,2772,3382,4546,0.25906542,0.31607477,0.42485981
10800,2793,3409,4598,0.25861111,0.31564815,0.42574074
10900,2822,3440,4638,0.25889908,0.31559633,0.42550459
11000,2846,3474,4680,0.25872727,0.31581818,0.42545455
11100,2880,3507,4713,0.25945946,0.31594595,0.42459459
11200,2905,3540,4755,0.25937500,0.31607143,0.42455357
11300,2932,3568,4800,0.25946903,0.31575221,0.42477876
11400,2962,3604,4834,0.25982456,0.31614035,0.42403509
11500,2993,3633,4874,0.26026087,0.31591304,0.42382609
11600,3019,3668,4913,0.26025862,0.31620690,0.42353448
11700,3038,3702,4960,0.25965812,0.31641026,0.42393162
11800,3060,3747,4993,0.25932203,0.31754237,0.42313559
11900,3087,3777,5036,0.25941176,0.31739496,0.42319328
12000,3110,3813,5077,0.25916667,0.31775000,0.42308333
12100,3136,3846,5118,0.25917355,0.31785124,0.42297521
12200,3160,3876,5164,0.25901639,0.31770492,0.42327869
12300,3190,3907,5203,0.25934959,0.31764228,0.42300813
12400,3215,3941,5244,0.25927419,0.31782258,0.42290323
12500,3234,3976,5290,0.25872000,0.31808000,0.42320000
12600,3257,4004,5339,0.25849206,0.31777778,0.42373016
12700,3285,4037,5378,0.25866142,0.31787402,0.42346457
12800,3307,4073,5420,0.25835938,0.31820312,0.42343750
12900,3338,4105,5457,0.25875969,0.31821705,0.42302326
13000,3366,4126,5508,0.25892308,0.31738462,0.42369231
13100,3395,4164,5541,0.25916031,0.31786260,0.42297710
13200,3421,4191,5588,0.25916667,0.31750000,0.42333333
13300,3452,4220,5628,0.25954887,0.31729323,0.42315789
13400,3483,4244,5673,0.25992537,0.31671642,0.42335821
13500,3514,4272,5714,0.26029630,0.31644444,0.42325926
13600,3543,4306,5751,0.26051471,0.31661765,0.42286765
13700,3576,4329,5795,0.26102190,0.31598540,0.42299270
13800,3598,4362,5840,0.26072464,0.31608696,0.42318841
13900,3626,4394,5880,0.26086331,0.31611511,0.42302158
14000,3654,4429,5917,0.26100000,0.31635714,0.42264286
14100,3676,4471,5953,0.26070922,0.31709220,0.42219858
14200,3697,4502,6001,0.26035211,0.31704225,0.42260563
14300,3719,4547,6034,0.26006993,0.31797203,0.42195804
14400,3744,4582,6074,0.26000000,0.31819444,0.42180556
14500,3775,4616,6109,0.26034483,0.31834483,0.42131034
14600,3805,4651,6144,0.26061644,0.31856164,0.42082192
14700,3840,4685,6175,0.26122449,0.31870748,0.42006803
14800,3873,4723,6204,0.26168919,0.31912162,0.41918919
14900,3906,4748,6246,0.26214765,0.31865772,0.41919463
15000,3929,4777,6294,0.26193333,0.31846667,0.41960000
15100,3961,4805,6334,0.26231788,0.31821192,0.41947020
15200,3986,4837,6377,0.26223684,0.31822368,0.41953947
15300,4016,4883,6401,0.26248366,0.31915033,0.41836601
15400,4042,4915,6443,0.26246753,0.31915584,0.41837662
15500,4069,4947,6484,0.26251613,0.31916129,0.41832258
15600,4095,4974,6531,0.26250000,0.31884615,0.41865385
15700,4121,5004,6575,0.26248408,0.31872611,0.41878981
15800,4152,5035,6613,0.26278481,0.31867089,0.41854430
15900,4173,5075,6652,0.26245283,0.31918239,0.41836478
16000,4198,5110,6692,0.26237500,0.31937500,0.41825000
16100,4229,5138,6733,0.26267081,0.31913043,0.41819876
16200,4256,5166,6778,0.26271605,0.31888889,0.41839506
16300,4280,5196,6824,0.26257669,0.31877301,0.41865031
16400,4310,5226,6864,0.26280488,0.31865854,0.41853659
16500,4339,5254,6907,0.26296970,0.31842424,0.41860606
16600,4362,5292,6946,0.26277108,0.31879518,0.41843373
16700,4389,5319,6992,0.26281437,0.31850299,0.41868263
16800,4407,5351,7042,0.26232143,0.31851190,0.41916667
16900,4438,5378,7084,0.26260355,0.31822485,0.41917160
17000,4468,5407,7125,0.26282353,0.31805882,0.41911765
17100,4491,5443,7166,0.26263158,0.31830409,0.41906433
17200,4513,5477,7210,0.26238372,0.31843023,0.41918605
17300,4537,5512,7251,0.26225434,0.31861272,0.41913295
17400,4567,5540,7293,0.26247126,0.31839080,0.41913793
17500,4592,5569,7339,0.26240000,0.31822857,0.41937143
17600,4615,5591,7394,0.26221591,0.31767045,0.42011364
17700,4648,5623,7429,0.26259887,0.31768362,0.41971751
17800,4674,5655,7471,0.26258427,0.31769663,0.41971910
17900,4692,5689,7519,0.26212291,0.31782123,0.42005587
18000,4718,5715,7567,0.26211111,0.31750000,0.42038889
18100,4743,5750,7607,0.26204420,0.31767956,0.42027624
18200,4765,5783,7652,0.26181319,0.31774725,0.42043956
18300,4793,5814,7693,0.26191257,0.31770492,0.42038251
18400,4816,5853,7731,0.26173913,0.31809783,0.42016304
18500,4850,5886,7764,0.26216216,0.31816216,0.41967568
18600,4874,5911,7815,0.26204301,0.31779570,0.42016129
18700,4906,5943,7851,0.26235294,0.31780749,0.41983957
18800,4933,5976,7891,0.26239362,0.31787234,0.41973404
18900,4963,6006,7931,0.26259259,0.31777778,0.41962963
19000,4986,6039,7975,0.26242105,0.31784211,0.41973684
19100,5010,6068,8022,0.26230366,0.31769634,0.42000000
19200,5031,6102,8067,0.26203125,0.31781250,0.42015625
19300,5061,6136,8103,0.26222798,0.31792746,0.41984456
19400,5096,6161,8143,0.26268041,0.31757732,0.41974227
19500,5123,6196,8181,0.26271795,0.31774359,0.41953846
19600,5167,6213,8220,0.26362245,0.31698980,0.41938776
19700,5201,6238,8261,0.26401015,0.31664975,0.41934010
19800,5229,6273,8298,0.26409091,0.31681818,0.41909091
19900,5245,6312,8343,0.26356784,0.31718593,0.41924623
20000,5274,6345,8381,0.26370000,0.31725000,0.41905000
20100,5295,6379,8426,0.26343284,0.31736318,0.41920398
20200,5322,6418,8460,0.26346535,0.31772277,0.41881188
20300,5354,6450,8496,0.26374384,0.31773399,0.41852217
20400,5372,6490,8538,0.26333333,0.31813725,0.41852941
20500,5397,6513,8590,0.26326829,0.31770732,0.41902439
20600,5414,6543,8643,0.26281553,0.31762136,0.41956311
20700,5443,6577,8680,0.26294686,0.31772947,0.41932367
20800,5475,6606,8719,0.26322115,0.31759615,0.41918269
20900,5500,6637,8763,0.26315789,0.31755981,0.41928230
21000,5533,6663,8804,0.26347619,0.31728571,0.41923810
21100,5558,6698,8844,0.26341232,0.31744076,0.41914692
21200,5590,6720,8890,0.26367925,0.31698113,0.41933962
21300,5612,6758,8930,0.26347418,0.31727700,0.41924883
21400,5641,6792,8967,0.26359813,0.31738318,0.41901869
21500,5668,6818,9014,0.26362791,0.31711628,0.41925581
21600,5687,6861,9052,0.26328704,0.31763889,0.41907407
21700,5710,6895,9095,0.26313364,0.31774194,0.41912442
21800,5728,6939,9133,0.26275229,0.31830275,0.41894495
21900,5747,6967,9186,0.26242009,0.31812785,0.41945205
22000,5774,6996,9230,0.26245455,0.31800000,0.41954545
22100,5804,7028,9268,0.26262443,0.31800905,0.41936652
22200,5829,7061,9310,0.26256757,0.31806306,0.41936937
22300,5860,7094,9346,0.26278027,0.31811659,0.41910314
22400,5887,7130,9383,0.26281250,0.31830357,0.41888393
22500,5914,7166,9420,0.26284444,0.31848889,0.41866667
22600,5940,7197,9463,0.26283186,0.31845133,0.41871681
22700,5967,7226,9507,0.26286344,0.31832599,0.41881057
22800,5992,7256,9552,0.26280702,0.31824561,0.41894737
22900,6016,7289,9595,0.26270742,0.31829694,0.41899563
23000,6046,7320,9634,0.26286957,0.31826087,0.41886957
23100,6075,7349,9676,0.26298701,0.31813853,0.41887446
23200,6096,7381,9723,0.26275862,0.31814655,0.41909483
23300,6113,7422,9765,0.26236052,0.31854077,0.41909871
23400,6146,7453,9801,0.26264957,0.31850427,0.41884615
23500,6179,7485,9836,0.26293617,0.31851064,0.41855319
23600,6209,7515,9876,0.26309322,0.31843220,0.41847458
23700,6236,7546,9918,0.26312236,0.31839662,0.41848101
23800,6265,7574,9961,0.26323529,0.31823529,0.41852941
23900,6288,7604,10008,0.26309623,0.31815900,0.41874477
24000,6303,7642,10055,0.26262500,0.31841667,0.41895833
24100,6331,7671,10098,0.26269710,0.31829876,0.41900415
24200,6352,7693,10155,0.26247934,0.31789256,0.41962810
24300,6376,7729,10195,0.26238683,0.31806584,0.41954733
24400,6401,7764,10235,0.26233607,0.31819672,0.41946721
24500,6436,7790,10274,0.26269388,0.31795918,0.41934694
24600,6464,7822,10314,0.26276423,0.31796748,0.41926829
24700,6498,7853,10349,0.26307692,0.31793522,0.41898785
24800,6523,7879,10398,0.26302419,0.31770161,0.41927419
24900,6550,7911,10439,0.26305221,0.31771084,0.41923695
25000,6578,7940,10482,0.26312000,0.31760000,0.41928000
25100,6599,7974,10527,0.26290837,0.31768924,0.41940239
25200,6621,8003,10576,0.26273810,0.31757937,0.41968254
25300,6653,8029,10618,0.26296443,0.31735178,0.41968379
25400,6671,8064,10665,0.26263780,0.31748031,0.41988189
25500,6690,8097,10713,0.26235294,0.31752941,0.42011765
25600,6716,8128,10756,0.26234375,0.31750000,0.42015625
25700,6743,8162,10795,0.26237354,0.31758755,0.42003891
25800,6766,8190,10844,0.26224806,0.31744186,0.42031008
25900,6798,8224,10878,0.26247104,0.31752896,0.42000000
26000,6830,8257,10913,0.26269231,0.31757692,0.41973077
26100,6855,8292,10953,0.26264368,0.31770115,0.41965517
26200,6887,8320,10993,0.26286260,0.31755725,0.41958015
26300,6913,8356,11031,0.26285171,0.31771863,0.41942966
26400,6943,8385,11072,0.26299242,0.31761364,0.41939394
26500,6968,8419,11113,0.26294340,0.31769811,0.41935849
26600,6995,8452,11153,0.26296992,0.31774436,0.41928571
26700,7016,8488,11196,0.26277154,0.31790262,0.41932584
26800,7037,8525,11238,0.26257463,0.31809701,0.41932836
26900,7061,8556,11283,0.26249071,0.31806691,0.41944238
27000,7087,8586,11327,0.26248148,0.31800000,0.41951852
27100,7116,8615,11369,0.26258303,0.31789668,0.41952030
27200,7144,8648,11408,0.26264706,0.31794118,0.41941176
27300,7176,8674,11450,0.26285714,0.31772894,0.41941392
27400,7201,8707,11492,0.26281022,0.31777372,0.41941606
27500,7229,8737,11534,0.26287273,0.31770909,0.41941818
27600,7260,8766,11574,0.26304348,0.31760870,0.41934783
27700,7282,8796,11622,0.26288809,0.31754513,0.41956679
27800,7304,8835,11661,0.26273381,0.31780576,0.41946043
27900,7331,8868,11701,0.26275986,0.31784946,0.41939068
28000,7368,8897,11735,0.26314286,0.31775000,0.41910714
28100,7393,8931,11776,0.26309609,0.31782918,0.41907473
28200,7418,8958,11824,0.26304965,0.31765957,0.41929078
28300,7442,8984,11874,0.26296820,0.31745583,0.41957597
28400,7474,9016,11910,0.26316901,0.31746479,0.41936620
28500,7505,9049,11946,0.26333333,0.31750877,0.41915789
28600,7532,9083,11985,0.26335664,0.31758741,0.41905594
28700,7557,9118,12025,0.26331010,0.31770035,0.41898955
28800,7581,9150,12069,0.26322917,0.31770833,0.41906250
28900,7603,9188,12109,0.26307958,0.31792388,0.41899654
29000,7623,9217,12160,0.26286207,0.31782759,0.41931034
29100,7656,9235,12209,0.26309278,0.31735395,0.41955326
29200,7685,9262,12253,0.26318493,0.31719178,0.41962329
29300,7701,9296,12303,0.26283276,0.31726962,0.41989761
29400,7734,9328,12338,0.26306122,0.31727891,0.41965986
29500,7753,9368,12379,0.26281356,0.31755932,0.41962712
29600,7782,9398,12420,0.26290541,0.31750000,0.41959459
29700,7816,9427,12457,0.26316498,0.31740741,0.41942761
29800,7844,9459,12497,0.26322148,0.31741611,0.41936242
29900,7875,9497,12528,0.26337793,0.31762542,0.41899666
30000,7901,9521,12578,0.26336667,0.31736667,0.41926667
30100,7925,9555,12620,0.26328904,0.31744186,0.41926910
30200,7955,9586,12659,0.26341060,0.31741722,0.41917219
30300,7984,9616,12700,0.26349835,0.31735974,0.41914191
30400,8003,9654,12743,0.26325658,0.31756579,0.41917763
30500,8030,9687,12783,0.26327869,0.31760656,0.41911475
30600,8059,9714,12827,0.26336601,0.31745098,0.41918301
30700,8082,9743,12875,0.26325733,0.31736156,0.41938111
30800,8118,9772,12910,0.26357143,0.31727273,0.41915584
30900,8147,9804,12949,0.26365696,0.31728155,0.41906149
31000,8165,9843,12992,0.26338710,0.31751613,0.41909677
31100,8197,9869,13034,0.26356913,0.31733119,0.41909968
31200,8219,9906,13075,0.26342949,0.31750000,0.41907051
31300,8241,9944,13115,0.26329073,0.31769968,0.41900958
31400,8266,9978,13156,0.26324841,0.31777070,0.41898089
31500,8289,10012,13199,0.26314286,0.31784127,0.41901587
31600,8314,10034,13252,0.26310127,0.31753165,0.41936709
31700,8340,10070,13290,0.26309148,0.31766562,0.41924290
31800,8362,10115,13323,0.26295597,0.31808176,0.41896226
31900,8392,10153,13355,0.26307210,0.31827586,0.41865204
32000,8424,10182,13394,0.26325000,0.31818750,0.41856250
32100,8450,10211,13439,0.26323988,0.31809969,0.41866044
32200,8469,10251,13480,0.26301242,0.31835404,0.41863354
32300,8488,10286,13526,0.26278638,0.31845201,0.41876161
32400,8511,10319,13570,0.26268519,0.31848765,0.41882716
32500,8535,10354,13611,0.26261538,0.31858462,0.41880000
32600,8554,10390,13656,0.26239264,0.31871166,0.41889571
32700,8576,10425,13699,0.26226300,0.31880734,0.41892966
32800,8598,10458,13744,0.26213415,0.31884146,0.41902439
32900,8635,10485,13780,0.26246201,0.31869301,0.41884498
33000,8666,10510,13824,0.26260606,0.31848485,0.41890909
33100,8686,10549,13865,0.26241692,0.31870091,0.41888218
33200,8709,10588,13903,0.26231928,0.31891566,0.41876506
33300,8729,10626,13945,0.26213213,0.31909910,0.41876877
33400,8754,10653,13993,0.26209581,0.31895210,0.41895210
33500,8778,10684,14038,0.26202985,0.31892537,0.41904478
33600,8805,10711,14084,0.26205357,0.31877976,0.41916667
33700,8837,10737,14126,0.26222552,0.31860534,0.41916914
33800,8862,10772,14166,0.26218935,0.31869822,0.41911243
33900,8891,10799,14210,0.26227139,0.31855457,0.41917404
34000,8922,10821,14257,0.26241176,0.31826471,0.41932353
34100,8943,10856,14301,0.26225806,0.31835777,0.41938416
34200,8965,10900,14335,0.26213450,0.31871345,0.41915205
34300,8985,10941,14374,0.26195335,0.31897959,0.41906706
34400,9009,10978,14413,0.26188953,0.31912791,0.41898256
34500,9034,11013,14453,0.26185507,0.31921739,0.41892754
34600,9060,11042,14498,0.26184971,0.31913295,0.41901734
34700,9079,11073,14548,0.26164265,0.31910663,0.41925072
34800,9102,11104,14594,0.26155172,0.31908046,0.41936782
34900,9130,11140,14630,0.26160458,0.31919771,0.41919771
35000,9154,11180,14666,0.26154286,0.31942857,0.41902857
35100,9182,11209,14709,0.26159544,0.31934473,0.41905983
35200,9201,11244,14755,0.26139205,0.31943182,0.41917614
35300,9229,11275,14796,0.26144476,0.31940510,0.41915014
35400,9256,11303,14841,0.26146893,0.31929379,0.41923729
35500,9282,11328,14890,0.26146479,0.31909859,0.41943662
35600,9309,11355,14936,0.26148876,0.31896067,0.41955056
35700,9338,11390,14972,0.26156863,0.31904762,0.41938375
35800,9369,11422,15009,0.26170391,0.31905028,0.41924581
35900,9391,11459,15050,0.26158774,0.31919220,0.41922006
36000,9420,11483,15097,0.26166667,0.31897222,0.41936111
36100,9444,11524,15132,0.26160665,0.31922438,0.41916898
36200,9468,11561,15171,0.26154696,0.31936464,0.41908840
36300,9501,11593,15206,0.26173554,0.31936639,0.41889807
36400,9531,11622,15247,0.26184066,0.31928571,0.41887363
36500,9563,11642,15295,0.26200000,0.31895890,0.41904110
36600,9588,11670,15342,0.26196721,0.31885246,0.41918033
36700,9616,11704,15380,0.26201635,0.31891008,0.41907357
36800,9646,11733,15421,0.26211957,0.31883152,0.41904891
36900,9671,11773,15456,0.26208672,0.31905149,0.41886179
37000,9703,11803,15494,0.26224324,0.31900000,0.41875676
37100,9723,11837,15540,0.26207547,0.31905660,0.41886792
37200,9749,11864,15587,0.26206989,0.31892473,0.41900538
37300,9776,11899,15625,0.26209115,0.31900804,0.41890080
37400,9808,11934,15658,0.26224599,0.31909091,0.41866310
37500,9837,11966,15697,0.26232000,0.31909333,0.41858667
37600,9854,12008,15738,0.26207447,0.31936170,0.41856383
37700,9887,12035,15778,0.26225464,0.31923077,0.41851459
37800,9913,12066,15821,0.26224868,0.31920635,0.41854497
37900,9945,12097,15858,0.26240106,0.31918206,0.41841689
38000,9976,12121,15903,0.26252632,0.31897368,0.41850000
38100,10006,12152,15942,0.26262467,0.31895013,0.41842520
38200,10031,12185,15984,0.26259162,0.31897906,0.41842932
38300,10057,12218,16025,0.26258486,0.31900783,0.41840731
38400,10086,12249,16065,0.26265625,0.31898437,0.41835937
38500,10114,12282,16104,0.26270130,0.31901299,0.41828571
38600,10136,12327,16137,0.26259067,0.31935233,0.41805699
38700,10163,12362,16175,0.26260982,0.31943152,0.41795866
38800,10191,12391,16218,0.26265464,0.31935567,0.41798969
38900,10215,12422,16263,0.26259640,0.31933162,0.41807198
39000,10239,12457,16304,0.26253846,0.31941026,0.41805128
39100,10271,12487,16342,0.26268542,0.31936061,0.41795396
39200,10305,12510,16385,0.26288265,0.31913265,0.41798469
39300,10332,12540,16428,0.26290076,0.31908397,0.41801527
39400,10361,12581,16458,0.26296954,0.31931472,0.41771574
39500,10381,12618,16501,0.26281013,0.31944304,0.41774684
39600,10405,12645,16550,0.26275253,0.31931818,0.41792929
39700,10424,12680,16596,0.26256927,0.31939547,0.41803526
39800,10449,12711,16640,0.26253769,0.31937186,0.41809045
39900,10479,12733,16688,0.26263158,0.31912281,0.41824561
40000,10503,12763,16734,0.26257500,0.31907500,0.41835000
40100,10532,12795,16773,0.26264339,0.31907731,0.41827930
40200,10552,12825,16823,0.26248756,0.31902985,0.41848259
40300,10579,12859,16862,0.26250620,0.31908189,0.41841191
40400,10601,12900,16899,0.26240099,0.31930693,0.41829208
40500,10631,12927,16942,0.26249383,0.31918519,0.41832099
40600,10659,12953,16988,0.26253695,0.31903941,0.41842365
40700,10685,12982,17033,0.26253071,0.31896806,0.41850123
40800,10714,13021,17065,0.26259804,0.31914216,0.41825980
40900,10742,13053,17105,0.26264059,0.31914425,0.41821516
41000,10760,13085,17155,0.26243902,0.31914634,0.41841463
41100,10790,13112,17198,0.26253041,0.31902676,0.41844282
41200,10820,13148,17232,0.26262136,0.31912621,0.41825243
41300,10844,13177,17279,0.26256659,0.31905569,0.41837772
41400,10875,13210,17315,0.26268116,0.31908213,0.41823671
41500,10901,13243,17356,0.26267470,0.31910843,0.41821687
41600,10920,13285,17395,0.26250000,0.31935096,0.41814904
41700,10942,13325,17433,0.26239808,0.31954436,0.41805755
41800,10965,13366,17469,0.26232057,0.31976077,0.41791866
41900,10986,13407,17507,0.26219570,0.31997613,0.41782816
42000,11008,13437,17555,0.26209524,0.31992857,0.41797619
42100,11031,13474,17595,0.26201900,0.32004751,0.41793349
42200,11053,13508,17639,0.26191943,0.32009479,0.41798578
42300,11076,13538,17686,0.26184397,0.32004728,0.41810875
42400,11106,13567,17727,0.26193396,0.31997642,0.41808962
42500,11131,13589,17780,0.26190588,0.31974118,0.41835294
42600,11164,13618,17818,0.26206573,0.31967136,0.41826291
42700,11189,13654,17857,0.26203747,0.31976581,0.41819672
42800,11223,13687,17890,0.26221963,0.31978972,0.41799065
42900,11244,13715,17941,0.26209790,0.31969697,0.41820513
43000,11272,13750,17978,0.26213953,0.31976744,0.41809302
43100,11305,13777,18018,0.26229698,0.31965197,0.41805104
43200,11327,13811,18062,0.26219907,0.31969907,0.41810185
43300,11357,13843,18100,0.26228637,0.31969977,0.41801386
43400,11389,13872,18139,0.26241935,0.31963134,0.41794931
43500,11413,13900,18187,0.26236782,0.31954023,0.41809195
43600,11440,13933,18227,0.26238532,0.31956422,0.41805046
43700,11459,13966,18275,0.26221968,0.31958810,0.41819222
43800,11483,13996,18321,0.26216895,0.31954338,0.41828767
43900,11504,14025,18371,0.26205011,0.31947608,0.41847380
44000,11530,14058,18412,0.26204545,0.31950000,0.41845455
44100,11550,14094,18456,0.26190476,0.31959184,0.41850340
44200,11572,14126,18502,0.26180995,0.31959276,0.41859729
44300,11601,14152,18547,0.26187359,0.31945824,0.41866817
44400,11620,14184,18596,0.26171171,0.31945946,0.41882883
44500,11648,14212,18640,0.26175281,0.31937079,0.41887640
44600,11677,14243,18680,0.26181614,0.31934978,0.41883408
44700,11703,14278,18719,0.26181208,0.31941834,0.41876957
44800,11726,14306,18768,0.26174107,0.31933036,0.41892857
44900,11753,14335,18812,0.26175947,0.31926503,0.41897550
45000,11777,14369,18854,0.26171111,0.31931111,0.41897778
45100,11802,14407,18891,0.26168514,0.31944568,0.41886918
45200,11836,14444,18920,0.26185841,0.31955752,0.41858407
45300,11870,14479,18951,0.26203091,0.31962472,0.41834437
45400,11892,14507,19001,0.26193833,0.31953744,0.41852423
45500,11921,14547,19032,0.26200000,0.31971429,0.41828571
45600,11942,14586,19072,0.26188596,0.31986842,0.41824561
45700,11965,14621,19114,0.26181619,0.31993435,0.41824945
45800,11996,14651,19153,0.26192140,0.31989083,0.41818777
45900,12028,14686,19186,0.26204793,0.31995643,0.41799564
46000,12056,14717,19227,0.26208696,0.31993478,0.41797826
46100,12087,14746,19267,0.26219089,0.31986985,0.41793926
46200,12109,14786,19305,0.26209957,0.32004329,0.41785714
46300,12132,14821,19347,0.26203024,0.32010799,0.41786177
46400,12160,14854,19386,0.26206897,0.32012931,0.41780172
46500,12189,14886,19425,0.26212903,0.32012903,0.41774194
46600,12219,14922,19459,0.26221030,0.32021459,0.41757511
46700,12254,14946,19500,0.26239829,0.32004283,0.41755889
46800,12285,14977,19538,0.26250000,0.32002137,0.41747863
