k,r,b,t,r_frac,b_frac,t_frac
30200,5682,5009,19509,0.18814570,0.16586093,0.64599338
30300,5705,5028,19567,0.18828383,0.16594059,0.64577558
30400,5721,5043,19636,0.18819079,0.16588816,0.64592105
30500,5740,5068,19692,0.18819672,0.16616393,0.64563934
30600,5755,5080,19765,0.18807190,0.16601307,0.64591503
30700,5783,5095,19822,0.18837134,0.16596091,0.64566775
30800,5795,5108,19897,0.18814935,0.16584416,0.64600649
30900,5810,5127,19963,0.18802589,0.16592233,0.64605178
31000,5827,5144,20029,0.18796774,0.16593548,0.64609677
31100,5845,5161,20094,0.18794212,0.16594855,0.64610932
31200,5873,5178,20149,0.18823718,0.16596154,0.64580128
31300,5889,5196,20215,0.18814696,0.16600639,0.64584665
31400,5910,5209,20281,0.18821656,0.16589172,0.64589172
31500,5935,5226,20339,0.18841270,0.16590476,0.64568254
31600,5956,5241,20403,0.18848101,0.16585443,0.64566456
31700,5971,5258,20471,0.18835962,0.16586751,0.64577287
31800,5984,5281,20535,0.18817610,0.16606918,0.64575472
31900,5997,5306,20597,0.18799373,0.16633229,0.64567398
32000,6018,5320,20662,0.18806250,0.16625000,0.64568750
32100,6045,5339,20716,0.18831776,0.16632399,0.64535826
32200,6062,5346,20792,0.18826087,0.16602484,0.64571429
32300,6080,5364,20856,0.18823529,0.16606811,0.64569659
32400,6099,5382,20919,0.18824074,0.16611111,0.64564815
32500,6125,5407,20968,0.18846154,0.16636923,0.64516923
32600,6148,5420,21032,0.18858896,0.16625767,0.64515337
32700,6166,5443,21091,0.18856269,0.16645260,0.64498471
32800,6179,5462,21159,0.18838415,0.16652439,0.64509146
32900,6196,5478,21226,0.18832827,0.16650456,0.64516717
33000,6215,5495,21290,0.18833333,0.16651515,0.64515152
33100,6233,5514,21353,0.18830816,0.16658610,0.64510574
33200,6250,5527,21423,0.18825301,0.16647590,0.64527108
33300,6268,5545,21487,0.18822823,0.16651652,0.64525526
33400,6292,5559,21549,0.18838323,0.16643713,0.64517964
33500,6310,5574,21616,0.18835821,0.16638806,0.64525373
33600,6331,5583,21686,0.18842262,0.16616071,0.64541667
33700,6353,5602,21745,0.18851632,0.16623145,0.64525223
33800,6372,5622,21806,0.18852071,0.16633136,0.64514793
33900,6396,5631,21873,0.18867257,0.16610619,0.64522124
34000,6422,5642,21936,0.18888235,0.16594118,0.64517647
34100,6442,5660,21998,0.18891496,0.16598240,0.64510264
34200,6461,5678,22061,0.18891813,0.16602339,0.64505848
34300,6483,5693,22124,0.18900875,0.16597668,0.64501458
34400,6507,5712,22181,0.18915698,0.16604651,0.64479651
34500,6528,5727,22245,0.18921739,0.16600000,0.64478261
34600,6544,5748,22308,0.18913295,0.16612717,0.64473988
34700,6560,5773,22367,0.18904899,0.16636888,0.64458213
34800,6579,5794,22427,0.18905172,0.16649425,0.64445402
34900,6589,5814,22497,0.18879656,0.16659026,0.64461318
35000,6598,5836,22566,0.18851429,0.16674286,0.64474286
35100,6613,5850,22637,0.18840456,0.16666667,0.64492877
35200,6629,5870,22701,0.18832386,0.16676136,0.64491477
35300,6647,5888,22765,0.18830028,0.16679887,0.64490085
35400,6671,5908,22821,0.18844633,0.16689266,0.64466102
35500,6693,5923,22884,0.18853521,0.16684507,0.64461972
35600,6707,5940,22953,0.18839888,0.16685393,0.64474719
35700,6728,5960,23012,0.18845938,0.16694678,0.64459384
35800,6747,5977,23076,0.18846369,0.16695531,0.64458101
35900,6773,5993,23134,0.18866295,0.16693593,0.64440111
36000,6786,6012,23202,0.18850000,0.16700000,0.64450000
36100,6811,6025,23264,0.18867036,0.16689751,0.64443213
36200,6833,6045,23322,0.18875691,0.16698895,0.64425414
36300,6849,6060,23391,0.18867769,0.16694215,0.64438017
36400,6866,6077,23457,0.18862637,0.16695055,0.64442308
36500,6887,6091,23522,0.18868493,0.16687671,0.64443836
36600,6902,6103,23595,0.18857923,0.16674863,0.64467213
36700,6916,6119,23665,0.18844687,0.16673025,0.64482289
36800,6932,6141,23727,0.18836957,0.16687500,0.64475543
36900,6957,6157,23786,0.18853659,0.16685637,0.64460705
37000,6977,6176,23847,0.18856757,0.16691892,0.64451351
37100,6995,6189,23916,0.18854447,0.16681941,0.64463612
37200,7009,6206,23985,0.18841398,0.16682796,0.64475806
37300,7024,6227,24049,0.18831099,0.16694370,0.64474531
37400,7043,6249,24108,0.18831551,0.16708556,0.64459893
37500,7071,6266,24163,0.18856000,0.16709333,0.64434667
37600,7090,6281,24229,0.18856383,0.16704787,0.64438830
37700,7107,6306,24287,0.18851459,0.16726790,0.64421751
37800,7130,6322,24348,0.18862434,0.16724868,0.64412698
37900,7142,6336,24422,0.18844327,0.16717678,0.64437995
38000,7156,6354,24490,0.18831579,0.16721053,0.64447368
38100,7186,6361,24553,0.18860892,0.16695538,0.64443570
38200,7204,6376,24620,0.18858639,0.16691099,0.64450262
38300,7217,6390,24693,0.18843342,0.16684073,0.64472585
38400,7231,6413,24756,0.18830729,0.16700521,0.64468750
38500,7247,6431,24822,0.18823377,0.16703896,0.64472727
38600,7271,6446,24883,0.18836788,0.16699482,0.64463731
38700,7286,6464,24950,0.18826873,0.16702842,0.64470284
38800,7304,6476,25020,0.18824742,0.16690722,0.64484536
38900,7323,6494,25083,0.18825193,0.16694087,0.64480720
39000,7339,6507,25154,0.18817949,0.16684615,0.64497436
39100,7355,6526,25219,0.18810742,0.16690537,0.64498721
39200,7372,6541,25287,0.18806122,0.16686224,0.64507653
39300,7390,6557,25353,0.18804071,0.16684478,0.64511450
39400,7403,6576,25421,0.18789340,0.16690355,0.64520305
39500,7416,6591,25493,0.18774684,0.16686076,0.64539241
39600,7438,6611,25551,0.18782828,0.16694444,0.64522727
39700,7453,6622,25625,0.18773300,0.16680101,0.64546599
39800,7473,6634,25693,0.18776382,0.16668342,0.64555276
39900,7496,6649,25755,0.18786967,0.16664160,0.64548872
40000,7519,6666,25815,0.18797500,0.16665000,0.64537500
40100,7539,6686,25875,0.18800499,0.16673317,0.64526185
40200,7558,6709,25933,0.18800995,0.16689055,0.64509950
40300,7571,6728,26001,0.18786600,0.16694789,0.64518610
40400,7586,6749,26065,0.18777228,0.16705446,0.64517327
40500,7601,6758,26141,0.18767901,0.16686420,0.64545679
40600,7629,6777,26194,0.18790640,0.16692118,0.64517241
40700,7645,6798,26257,0.18783784,0.16702703,0.64513514
40800,7661,6816,26323,0.18776961,0.16705882,0.64517157
40900,7680,6833,26387,0.18777506,0.16706601,0.64515892
41000,7694,6849,26457,0.18765854,0.16704878,0.64529268
41100,7710,6858,26532,0.18759124,0.16686131,0.64554745
41200,7728,6879,26593,0.18757282,0.16696602,0.64546117
41300,7748,6897,26655,0.18760291,0.16699758,0.64539952
41400,7765,6911,26724,0.18756039,0.16693237,0.64550725
41500,7782,6930,26788,0.18751807,0.16698795,0.64549398
41600,7808,6948,26844,0.18769231,0.16701923,0.64528846
41700,7830,6969,26901,0.18776978,0.16712230,0.64510791
41800,7848,6985,26967,0.18775120,0.16710526,0.64514354
41900,7868,6997,27035,0.18778043,0.16699284,0.64522673
42000,7891,7015,27094,0.18788095,0.16702381,0.64509524
42100,7916,7024,27160,0.18802850,0.16684086,0.64513064
42200,7931,7041,27228,0.18793839,0.16684834,0.64521327
42300,7957,7055,27288,0.18810875,0.16678487,0.64510638
42400,7979,7071,27350,0.18818396,0.16676887,0.64504717
42500,7997,7090,27413,0.18816471,0.16682353,0.64501176
42600,8011,7105,27484,0.18805164,0.16678404,0.64516432
42700,8027,7122,27551,0.18798595,0.16679157,0.64522248
42800,8040,7139,27621,0.18785047,0.16679907,0.64535047
42900,8060,7153,27687,0.18787879,0.16673660,0.64538462
43000,8076,7173,27751,0.18781395,0.16681395,0.64537209
43100,8086,7191,27823,0.18761021,0.16684455,0.64554524
43200,8106,7209,27885,0.18763889,0.16687500,0.64548611
43300,8118,7226,27956,0.18748268,0.16688222,0.64563510
43400,8135,7247,28018,0.18744240,0.16698157,0.64557604
43500,8150,7260,28090,0.18735632,0.16689655,0.64574713
43600,8175,7275,28150,0.18750000,0.16685780,0.64564220
43700,8199,7284,28217,0.18762014,0.16668192,0.64569794
43800,8221,7301,28278,0.18769406,0.16668950,0.64561644
43900,8236,7316,28348,0.18760820,0.16665148,0.64574032
44000,8257,7332,28411,0.18765909,0.16663636,0.64570455
44100,8273,7347,28480,0.18759637,0.16659864,0.64580499
44200,8299,7361,28540,0.18776018,0.16653846,0.64570136
44300,8316,7371,28613,0.18772009,0.16638826,0.64589165
44400,8332,7386,28682,0.18765766,0.16635135,0.64599099
44500,8354,7395,28751,0.18773034,0.16617978,0.64608989
44600,8378,7409,28813,0.18784753,0.16612108,0.64603139
44700,8393,7426,28881,0.18776286,0.16612975,0.64610738
44800,8411,7440,28949,0.18774554,0.16607143,0.64618304
44900,8430,7453,29017,0.18775056,0.16599109,0.64625835
45000,8453,7464,29083,0.18784444,0.16586667,0.64628889
45100,8482,7473,29145,0.18807095,0.16569845,0.64623060
45200,8505,7494,29201,0.18816372,0.16579646,0.64603982
45300,8520,7511,29269,0.18807947,0.16580574,0.64611479
45400,8540,7526,29334,0.18810573,0.16577093,0.64612335
45500,8554,7548,29398,0.18800000,0.16589011,0.64610989
45600,8570,7562,29468,0.18793860,0.16583333,0.64622807
45700,8591,7584,29525,0.18798687,0.16595186,0.64606127
45800,8617,7597,29586,0.18814410,0.16587336,0.64598253
45900,8634,7617,29649,0.18810458,0.16594771,0.64594771
46000,8652,7635,29713,0.18808696,0.16597826,0.64593478
46100,8672,7647,29781,0.18811280,0.16587852,0.64600868
46200,8697,7668,29835,0.18824675,0.16597403,0.64577922
46300,8721,7680,29899,0.18835853,0.16587473,0.64576674
46400,8740,7692,29968,0.18836207,0.16577586,0.64586207
46500,8756,7707,30037,0.18830108,0.16574194,0.64595699
46600,8768,7721,30111,0.18815451,0.16568670,0.64615880
46700,8785,7740,30175,0.18811563,0.16573876,0.64614561
46800,8807,7749,30244,0.18818376,0.16557692,0.64623932
46900,8831,7753,30316,0.18829424,0.16530917,0.64639659
