k,r,b,t,r_frac,b_frac,t_frac
14100,4241,6571,3288,0.30078014,0.46602837,0.23319149
14200,4277,6617,3306,0.30119718,0.46598592,0.23281690
14300,4312,6666,3322,0.30153846,0.46615385,0.23230769
14400,4349,6701,3350,0.30201389,0.46534722,0.23263889
14500,4370,6753,3377,0.30137931,0.46572414,0.23289655
14600,4400,6796,3404,0.30136986,0.46547945,0.23315068
14700,4427,6838,3435,0.30115646,0.46517007,0.23367347
14800,4458,6884,3458,0.30121622,0.46513514,0.23364865
14900,4488,6930,3482,0.30120805,0.46510067,0.23369128
15000,4514,6980,3506,0.30093333,0.46533333,0.23373333
15100,4540,7035,3525,0.30066225,0.46589404,0.23344371
15200,4572,7078,3550,0.30078947,0.46565789,0.23355263
15300,4601,7120,3579,0.30071895,0.46535948,0.23392157
15400,4629,7166,3605,0.30058442,0.46532468,0.23409091
15500,4664,7209,3627,0.30090323,0.46509677,0.23400000
15600,4695,7257,3648,0.30096154,0.46519231,0.23384615
15700,4724,7308,3668,0.30089172,0.46547771,0.23363057
15800,4745,7363,3692,0.30031646,0.46601266,0.23367089
15900,4770,7414,3716,0.30000000,0.46628931,0.23371069
16000,4798,7458,3744,0.29987500,0.46612500,0.23400000
16100,4832,7501,3767,0.30012422,0.46590062,0.23397516
16200,4861,7545,3794,0.30006173,0.46574074,0.23419753
16300,4893,7592,3815,0.30018405,0.46576687,0.23404908
16400,4926,7639,3835,0.30036585,0.46579268,0.23384146
16500,4960,7684,3856,0.30060606,0.46569697,0.23369697
16600,4993,7725,3882,0.30078313,0.46536145,0.23385542
16700,5016,7769,3915,0.30035928,0.46520958,0.23443114
16800,5044,7824,3932,0.30023810,0.46571429,0.23404762
16900,5073,7873,3954,0.30017751,0.46585799,0.23396450
17000,5099,7929,3972,0.29994118,0.46641176,0.23364706
17100,5138,7972,3990,0.30046784,0.46619883,0.23333333
17200,5173,8015,4012,0.30075581,0.46598837,0.23325581
17300,5200,8067,4033,0.30057803,0.46630058,0.23312139
17400,5234,8106,4060,0.30080460,0.46586207,0.23333333
17500,5258,8157,4085,0.30045714,0.46611429,0.23342857
17600,5280,8213,4107,0.30000000,0.46664773,0.23335227
17700,5309,8256,4135,0.29994350,0.46644068,0.23361582
17800,5338,8307,4155,0.29988764,0.46668539,0.23342697
17900,5371,8349,4180,0.30005587,0.46642458,0.23351955
18000,5405,8396,4199,0.30027778,0.46644444,0.23327778
18100,5431,8444,4225,0.30005525,0.46651934,0.23342541
18200,5464,8489,4247,0.30021978,0.46642857,0.23335165
18300,5493,8535,4272,0.30016393,0.46639344,0.23344262
18400,5518,8586,4296,0.29989130,0.46663043,0.23347826
18500,5554,8624,4322,0.30021622,0.46616216,0.23362162
18600,5579,8673,4348,0.29994624,0.46629032,0.23376344
18700,5610,8722,4368,0.30000000,0.46641711,0.23358289
18800,5638,8766,4396,0.29989362,0.46627660,0.23382979
18900,5677,8805,4418,0.30037037,0.46587302,0.23375661
19000,5706,8856,4438,0.30031579,0.46610526,0.23357895
19100,5747,8901,4452,0.30089005,0.46602094,0.23308901
19200,5777,8944,4479,0.30088542,0.46583333,0.23328125
19300,5815,8988,4497,0.30129534,0.46569948,0.23300518
19400,5841,9032,4527,0.30108247,0.46556701,0.23335052
19500,5863,9080,4557,0.30066667,0.46564103,0.23369231
19600,5892,9132,4576,0.30061224,0.46591837,0.23346939
19700,5916,9172,4612,0.30030457,0.46558376,0.23411168
19800,5948,9212,4640,0.30040404,0.46525253,0.23434343
19900,5979,9252,4669,0.30045226,0.46492462,0.23462312
20000,6008,9298,4694,0.30040000,0.46490000,0.23470000
20100,6045,9338,4717,0.30074627,0.46457711,0.23467662
20200,6077,9383,4740,0.30084158,0.46450495,0.23465347
20300,6104,9428,4768,0.30068966,0.46443350,0.23487685
20400,6139,9471,4790,0.30093137,0.46426471,0.23480392
20500,6177,9515,4808,0.30131707,0.46414634,0.23453659
20600,6200,9558,4842,0.30097087,0.46398058,0.23504854
20700,6231,9598,4871,0.30101449,0.46367150,0.23531401
20800,6271,9638,4891,0.30149038,0.46336538,0.23514423
20900,6298,9684,4918,0.30133971,0.46334928,0.23531100
21000,6331,9732,4937,0.30147619,0.46342857,0.23509524
21100,6359,9779,4962,0.30137441,0.46345972,0.23516588
21200,6383,9825,4992,0.30108491,0.46344340,0.23547170
21300,6417,9864,5019,0.30126761,0.46309859,0.23563380
21400,6445,9912,5043,0.30116822,0.46317757,0.23565421
21500,6478,9957,5065,0.30130233,0.46311628,0.23558140
21600,6509,10004,5087,0.30134259,0.46314815,0.23550926
21700,6542,10047,5111,0.30147465,0.46299539,0.23552995
21800,6579,10096,5125,0.30178899,0.46311927,0.23509174
21900,6610,10143,5147,0.30182648,0.46315068,0.23502283
22000,6639,10190,5171,0.30177273,0.46318182,0.23504545
22100,6674,10236,5190,0.30199095,0.46316742,0.23484163
22200,6701,10292,5207,0.30184685,0.46360360,0.23454955
22300,6731,10340,5229,0.30183857,0.46367713,0.23448430
22400,6758,10377,5265,0.30169643,0.46325893,0.23504464
22500,6792,10423,5285,0.30186667,0.46324444,0.23488889
22600,6826,10467,5307,0.30203540,0.46314159,0.23482301
22700,6856,10513,5331,0.30202643,0.46312775,0.23484581
22800,6886,10560,5354,0.30201754,0.46315789,0.23482456
22900,6916,10605,5379,0.30200873,0.46310044,0.23489083
23000,6940,10654,5406,0.30173913,0.46321739,0.23504348
23100,6966,10703,5431,0.30155844,0.46333333,0.23510823
23200,6993,10754,5453,0.30142241,0.46353448,0.23504310
23300,7025,10806,5469,0.30150215,0.46377682,0.23472103
23400,7057,10846,5497,0.30158120,0.46350427,0.23491453
23500,7086,10896,5518,0.30153191,0.46365957,0.23480851
23600,7110,10947,5543,0.30127119,0.46385593,0.23487288
23700,7134,11005,5561,0.30101266,0.46434599,0.23464135
23800,7156,11055,5589,0.30067227,0.46449580,0.23483193
23900,7185,11097,5618,0.30062762,0.46430962,0.23506276
24000,7216,11145,5639,0.30066667,0.46437500,0.23495833
24100,7248,11189,5663,0.30074689,0.46427386,0.23497925
24200,7271,11244,5685,0.30045455,0.46462810,0.23491736
24300,7301,11297,5702,0.30045267,0.46489712,0.23465021
24400,7323,11347,5730,0.30012295,0.46504098,0.23483607
24500,7348,11391,5761,0.29991837,0.46493878,0.23514286
24600,7380,11441,5779,0.30000000,0.46508130,0.23491870
24700,7411,11487,5802,0.30004049,0.46506073,0.23489879
24800,7446,11530,5824,0.30024194,0.46491935,0.23483871
24900,7477,11574,5849,0.30028112,0.46481928,0.23489960
25000,7503,11638,5859,0.30012000,0.46552000,0.23436000
25100,7529,11698,5873,0.29996016,0.46605578,0.23398406
25200,7561,11746,5893,0.30003968,0.46611111,0.23384921
25300,7584,11795,5921,0.29976285,0.46620553,0.23403162
25400,7609,11839,5952,0.29956693,0.46610236,0.23433071
25500,7640,11886,5974,0.29960784,0.46611765,0.23427451
25600,7668,11933,5999,0.29953125,0.46613281,0.23433594
25700,7696,11977,6027,0.29945525,0.46603113,0.23451362
25800,7727,12026,6047,0.29949612,0.46612403,0.23437984
25900,7755,12066,6079,0.29942085,0.46586873,0.23471042
26000,7787,12103,6110,0.29950000,0.46550000,0.23500000
26100,7818,12153,6129,0.29954023,0.46563218,0.23482759
26200,7846,12204,6150,0.29946565,0.46580153,0.23473282
26300,7879,12247,6174,0.29958175,0.46566540,0.23475285
26400,7903,12298,6199,0.29935606,0.46583333,0.23481061
26500,7932,12346,6222,0.29932075,0.46588679,0.23479245
26600,7968,12388,6244,0.29954887,0.46571429,0.23473684
26700,7997,12430,6273,0.29951311,0.46554307,0.23494382
26800,8029,12476,6295,0.29958955,0.46552239,0.23488806
26900,8059,12527,6314,0.29959108,0.46568773,0.23472119
27000,8100,12572,6328,0.30000000,0.46562963,0.23437037
27100,8123,12614,6363,0.29974170,0.46546125,0.23479705
27200,8149,12665,6386,0.29959559,0.46562500,0.23477941
27300,8181,12714,6405,0.29967033,0.46571429,0.23461538
27400,8207,12761,6432,0.29952555,0.46572993,0.23474453
27500,8239,12806,6455,0.29960000,0.46567273,0.23472727
27600,8268,12852,6480,0.29956522,0.46565217,0.23478261
27700,8301,12889,6510,0.29967509,0.46530686,0.23501805
27800,8333,12934,6533,0.29974820,0.46525180,0.23500000
27900,8362,12986,6552,0.29971326,0.46544803,0.23483871
28000,8392,13035,6573,0.29971429,0.46553571,0.23475000
28100,8419,13079,6602,0.29960854,0.46544484,0.23494662
28200,8453,13128,6619,0.29975177,0.46553191,0.23471631
28300,8484,13174,6642,0.29978799,0.46551237,0.23469965
28400,8511,13214,6675,0.29968310,0.46528169,0.23503521
28500,8540,13255,6705,0.29964912,0.46508772,0.23526316
28600,8579,13292,6729,0.29996503,0.46475524,0.23527972
28700,8610,13338,6752,0.30000000,0.46473868,0.23526132
28800,8639,13393,6768,0.29996528,0.46503472,0.23500000
28900,8665,13444,6791,0.29982699,0.46519031,0.23498270
29000,8690,13494,6816,0.29965517,0.46531034,0.23503448
29100,8727,13532,6841,0.29989691,0.46501718,0.23508591
29200,8755,13573,6872,0.29982877,0.46482877,0.23534247
29300,8780,13627,6893,0.29965870,0.46508532,0.23525597
29400,8814,13672,6914,0.29979592,0.46503401,0.23517007
29500,8849,13718,6933,0.29996610,0.46501695,0.23501695
29600,8880,13759,6961,0.30000000,0.46483108,0.23516892
29700,8916,13803,6981,0.30020202,0.46474747,0.23505051
29800,8940,13856,7004,0.30000000,0.46496644,0.23503356
29900,8964,13911,7025,0.29979933,0.46525084,0.23494983
30000,8991,13960,7049,0.29970000,0.46533333,0.23496667
30100,9021,14002,7077,0.29970100,0.46518272,0.23511628
30200,9049,14052,7099,0.29963576,0.46529801,0.23506623
30300,9079,14101,7120,0.29963696,0.46537954,0.23498350
30400,9102,14154,7144,0.29940789,0.46559211,0.23500000
30500,9129,14203,7168,0.29931148,0.46567213,0.23501639
30600,9147,14260,7193,0.29892157,0.46601307,0.23506536
30700,9172,14312,7216,0.29876221,0.46618893,0.23504886
30800,9194,14371,7235,0.29850649,0.46659091,0.23490260
30900,9219,14413,7268,0.29834951,0.46644013,0.23521036
31000,9250,14456,7294,0.29838710,0.46632258,0.23529032
31100,9292,14497,7311,0.29877814,0.46614148,0.23508039
31200,9322,14539,7339,0.29878205,0.46599359,0.23522436
31300,9353,14590,7357,0.29881789,0.46613419,0.23504792
31400,9383,14632,7385,0.29882166,0.46598726,0.23519108
31500,9412,14674,7414,0.29879365,0.46584127,0.23536508
31600,9442,14720,7438,0.29879747,0.46582278,0.23537975
31700,9478,14758,7464,0.29899054,0.46555205,0.23545741
31800,9508,14801,7491,0.29899371,0.46544025,0.23556604
31900,9536,14854,7510,0.29893417,0.46564263,0.23542320
32000,9562,14899,7539,0.29881250,0.46559375,0.23559375
32100,9591,14942,7567,0.29878505,0.46548287,0.23573209
32200,9615,14990,7595,0.29860248,0.46552795,0.23586957
32300,9640,15039,7621,0.29845201,0.46560372,0.23594427
32400,9670,15086,7644,0.29845679,0.46561728,0.23592593
32500,9692,15137,7671,0.29821538,0.46575385,0.23603077
32600,9726,15178,7696,0.29834356,0.46558282,0.23607362
32700,9752,15228,7720,0.29822630,0.46568807,0.23608563
32800,9785,15263,7752,0.29832317,0.46533537,0.23634146
32900,9818,15310,7772,0.29841945,0.46534954,0.23623100
33000,9854,15354,7792,0.29860606,0.46527273,0.23612121
33100,9891,15398,7811,0.29882175,0.46519637,0.23598187
33200,9921,15447,7832,0.29882530,0.46527108,0.23590361
33300,9951,15496,7853,0.29882883,0.46534535,0.23582583
33400,9973,15546,7881,0.29859281,0.46544910,0.23595808
33500,10009,15590,7901,0.29877612,0.46537313,0.23585075
33600,10043,15637,7920,0.29889881,0.46538690,0.23571429
33700,10076,15685,7939,0.29899110,0.46543027,0.23557864
33800,10099,15731,7970,0.29878698,0.46541420,0.23579882
33900,10133,15773,7994,0.29890855,0.46528024,0.23581121
34000,10167,15821,8012,0.29902941,0.46532353,0.23564706
34100,10199,15864,8037,0.29909091,0.46521994,0.23568915
34200,10237,15908,8055,0.29932749,0.46514620,0.23552632
34300,10267,15960,8073,0.29932945,0.46530612,0.23536443
34400,10290,16016,8094,0.29912791,0.46558140,0.23529070
34500,10327,16057,8116,0.29933333,0.46542029,0.23524638
34600,10360,16101,8139,0.29942197,0.46534682,0.23523121
34700,10395,16144,8161,0.29956772,0.46524496,0.23518732
34800,10424,16195,8181,0.29954023,0.46537356,0.23508621
34900,10442,16259,8199,0.29919771,0.46587393,0.23492837
35000,10463,16309,8228,0.29894286,0.46597143,0.23508571
35100,10485,16356,8259,0.29871795,0.46598291,0.23529915
35200,10521,16398,8281,0.29889205,0.46585227,0.23525568
35300,10541,16444,8315,0.29861190,0.46583569,0.23555241
35400,10569,16495,8336,0.29855932,0.46596045,0.23548023
35500,10594,16544,8362,0.29842254,0.46602817,0.23554930
35600,10624,16592,8384,0.29842697,0.46606742,0.23550562
35700,10660,16638,8402,0.29859944,0.46605042,0.23535014
35800,10692,16681,8427,0.29865922,0.46594972,0.23539106
35900,10720,16731,8449,0.29860724,0.46604457,0.23534819
36000,10755,16777,8468,0.29875000,0.46602778,0.23522222
36100,10788,16825,8487,0.29883657,0.46606648,0.23509695
36200,10817,16878,8505,0.29881215,0.46624309,0.23494475
36300,10848,16922,8530,0.29884298,0.46617080,0.23498623
36400,10874,16975,8551,0.29873626,0.46634615,0.23491758
36500,10903,17023,8574,0.29871233,0.46638356,0.23490411
36600,10934,17072,8594,0.29874317,0.46644809,0.23480874
36700,10959,17117,8624,0.29861035,0.46640327,0.23498638
36800,11002,17155,8643,0.29896739,0.46616848,0.23486413
36900,11025,17203,8672,0.29878049,0.46620596,0.23501355
37000,11050,17251,8699,0.29864865,0.46624324,0.23510811
37100,11079,17299,8722,0.29862534,0.46628032,0.23509434
37200,11107,17348,8745,0.29857527,0.46634409,0.23508065
37300,11135,17395,8770,0.29852547,0.46635389,0.23512064
37400,11170,17428,8802,0.29866310,0.46598930,0.23534759
37500,11197,17481,8822,0.29858667,0.46616000,0.23525333
37600,11230,17522,8848,0.29867021,0.46601064,0.23531915
37700,11250,17581,8869,0.29840849,0.46633952,0.23525199
37800,11276,17637,8887,0.29830688,0.46658730,0.23510582
37900,11314,17679,8907,0.29852243,0.46646438,0.23501319
38000,11339,17727,8934,0.29839474,0.46650000,0.23510526
38100,11374,17773,8953,0.29853018,0.46648294,0.23498688
38200,11406,17819,8975,0.29858639,0.46646597,0.23494764
38300,11440,17868,8992,0.29869452,0.46652742,0.23477807
38400,11468,17908,9024,0.29864583,0.46635417,0.23500000
38500,11504,17956,9040,0.29880519,0.46638961,0.23480519
38600,11529,18006,9065,0.29867876,0.46647668,0.23484456
38700,11557,18056,9087,0.29863049,0.46656331,0.23480620
38800,11586,18105,9109,0.29860825,0.46662371,0.23476804
38900,11612,18150,9138,0.29850900,0.46658098,0.23491003
39000,11647,18196,9157,0.29864103,0.46656410,0.23479487
39100,11676,18248,9176,0.29861893,0.46670077,0.23468031
39200,11706,18295,9199,0.29862245,0.46670918,0.23466837
39300,11737,18343,9220,0.29865140,0.46674300,0.23460560
39400,11768,18386,9246,0.29868020,0.46664975,0.23467005
39500,11800,18427,9273,0.29873418,0.46650633,0.23475949
39600,11825,18480,9295,0.29861111,0.46666667,0.23472222
39700,11856,18538,9306,0.29863980,0.46695214,0.23440806
39800,11882,18585,9333,0.29854271,0.46695980,0.23449749
39900,11920,18628,9352,0.29874687,0.46686717,0.23438596
40000,11949,18685,9366,0.29872500,0.46712500,0.23415000
40100,11979,18735,9386,0.29872818,0.46720698,0.23406484
40200,12006,18787,9407,0.29865672,0.46733831,0.23400498
40300,12042,18830,9428,0.29880893,0.46724566,0.23394541
40400,12076,18872,9452,0.29891089,0.46712871,0.23396040
40500,12098,18930,9472,0.29871605,0.46740741,0.23387654
40600,12126,18983,9491,0.29866995,0.46756158,0.23376847
40700,12166,19027,9507,0.29891892,0.46749386,0.23358722
40800,12192,19073,9535,0.29882353,0.46747549,0.23370098
40900,12220,19119,9561,0.29877751,0.46745721,0.23376528
41000,12245,19181,9574,0.29865854,0.46782927,0.23351220
41100,12278,19226,9596,0.29873479,0.46778589,0.23347932
41200,12317,19267,9616,0.29895631,0.46764563,0.23339806
41300,12348,19312,9640,0.29898305,0.46760291,0.23341404
41400,12379,19349,9672,0.29900966,0.46736715,0.23362319
41500,12408,19388,9704,0.29898795,0.46718072,0.23383133
41600,12439,19435,9726,0.29901442,0.46718750,0.23379808
41700,12472,19478,9750,0.29908873,0.46709832,0.23381295
41800,12496,19527,9777,0.29894737,0.46715311,0.23389952
41900,12529,19567,9804,0.29902148,0.46699284,0.23398568
42000,12553,19612,9835,0.29888095,0.46695238,0.23416667
42100,12585,19657,9858,0.29893112,0.46691211,0.23415677
42200,12619,19706,9875,0.29902844,0.46696682,0.23400474
42300,12645,19753,9902,0.29893617,0.46697400,0.23408983
42400,12679,19797,9924,0.29903302,0.46691038,0.23405660
42500,12712,19846,9942,0.29910588,0.46696471,0.23392941
42600,12742,19891,9967,0.29910798,0.46692488,0.23396714
42700,12777,19934,9989,0.29922717,0.46683841,0.23393443
42800,12812,19980,10008,0.29934579,0.46682243,0.23383178
42900,12845,20015,10040,0.29941725,0.46655012,0.23403263
43000,12873,20062,10065,0.29937209,0.46655814,0.23406977
43100,12902,20116,10082,0.29935035,0.46672854,0.23392111
43200,12933,20157,10110,0.29937500,0.46659722,0.23402778
43300,12970,20199,10131,0.29953811,0.46648961,0.23397229
43400,13003,20245,10152,0.29960829,0.46647465,0.23391705
43500,13036,20282,10182,0.29967816,0.46625287,0.23406897
43600,13066,20330,10204,0.29967890,0.46628440,0.23403670
43700,13099,20372,10229,0.29974828,0.46617849,0.23407323
43800,13132,20411,10257,0.29981735,0.46600457,0.23417808
43900,13161,20452,10287,0.29979499,0.46587699,0.23432802
44000,13183,20495,10322,0.29961364,0.46579545,0.23459091
44100,13208,20552,10340,0.29950113,0.46603175,0.23446712
44200,13240,20593,10367,0.29954751,0.46590498,0.23454751
44300,13273,20639,10388,0.29961625,0.46589165,0.23449210
44400,13301,20689,10410,0.29957207,0.46596847,0.23445946
44500,13330,20739,10431,0.29955056,0.46604494,0.23440449
44600,13360,20777,10463,0.29955157,0.46585202,0.23459641
44700,13386,20830,10484,0.29946309,0.46599553,0.23454139
44800,13417,20869,10514,0.29948661,0.46582589,0.23468750
44900,13448,20915,10537,0.29951002,0.46581292,0.23467706
45000,13476,20966,10558,0.29946667,0.46591111,0.23462222
45100,13499,21019,10582,0.29931264,0.46605322,0.23463415
45200,13531,21075,10594,0.29935841,0.46626106,0.23438053
45300,13563,21124,10613,0.29940397,0.46631347,0.23428256
45400,13595,21172,10633,0.29944934,0.46634361,0.23420705
45500,13623,21227,10650,0.29940659,0.46652747,0.23406593
45600,13650,21276,10674,0.29934211,0.46657895,0.23407895
45700,13681,21318,10701,0.29936543,0.46647702,0.23415755
45800,13711,21363,10726,0.29936681,0.46644105,0.23419214
45900,13741,21405,10754,0.29936819,0.46633987,0.23429194
46000,13772,21452,10776,0.29939130,0.46634783,0.23426087
46100,13806,21497,10797,0.29947939,0.46631236,0.23420824
46200,13837,21544,10819,0.29950216,0.46632035,0.23417749
46300,13867,21591,10842,0.29950324,0.46632829,0.23416847
46400,13900,21637,10863,0.29956897,0.46631466,0.23411638
46500,13936,21679,10885,0.29969892,0.46621505,0.23408602
46600,13970,21727,10903,0.29978541,0.46624464,0.23396996
46700,14007,21765,10928,0.29993576,0.46605996,0.23400428
46800,14033,21812,10955,0.29985043,0.46606838,0.23408120
