k,r,b,t,r_frac,b_frac,t_frac
4100,883,747,2470,0.21536585,0.18219512,0.60243902
4200,904,770,2526,0.21523810,0.18333333,0.60142857
4300,918,789,2593,0.21348837,0.18348837,0.60302326
4400,932,807,2661,0.21181818,0.18340909,0.60477273
4500,952,821,2727,0.21155556,0.18244444,0.60600000
4600,973,844,2783,0.21152174,0.18347826,0.60500000
4700,992,866,2842,0.21106383,0.18425532,0.60468085
4800,1009,888,2903,0.21020833,0.18500000,0.60479167
4900,1025,906,2969,0.20918367,0.18489796,0.60591837
5000,1044,924,3032,0.20880000,0.18480000,0.60640000
5100,1068,945,3087,0.20941176,0.18529412,0.60529412
5200,1088,966,3146,0.20923077,0.18576923,0.60500000
5300,1108,987,3205,0.20905660,0.18622642,0.60471698
5400,1127,1007,3266,0.20870370,0.18648148,0.60481481
5500,1139,1024,3337,0.20709091,0.18618182,0.60672727
5600,1155,1043,3402,0.20625000,0.18625000,0.60750000
5700,1180,1065,3455,0.20701754,0.18684211,0.60614035
5800,1193,1089,3518,0.20568966,0.18775862,0.60655172
5900,1205,1111,3584,0.20423729,0.18830508,0.60745763
6000,1223,1134,3643,0.20383333,0.18900000,0.60716667
6100,1242,1152,3706,0.20360656,0.18885246,0.60754098
6200,1259,1181,3760,0.20306452,0.19048387,0.60645161
6300,1278,1194,3828,0.20285714,0.18952381,0.60761905
6400,1291,1217,3892,0.20171875,0.19015625,0.60812500
6500,1304,1236,3960,0.20061538,0.19015385,0.60923077
6600,1324,1252,4024,0.20060606,0.18969697,0.60969697
6700,1347,1278,4075,0.20104478,0.19074627,0.60820896
6800,1362,1298,4140,0.20029412,0.19088235,0.60882353
6900,1381,1315,4204,0.20014493,0.19057971,0.60927536
7000,1401,1339,4260,0.20014286,0.19128571,0.60857143
7100,1420,1366,4314,0.20000000,0.19239437,0.60760563
7200,1440,1387,4373,0.20000000,0.19263889,0.60736111
7300,1461,1406,4433,0.20013699,0.19260274,0.60726027
7400,1484,1422,4494,0.20054054,0.19216216,0.60729730
7500,1503,1440,4557,0.20040000,0.19200000,0.60760000
7600,1519,1457,4624,0.19986842,0.19171053,0.60842105
7700,1543,1472,4685,0.20038961,0.19116883,0.60844156
7800,1568,1490,4742,0.20102564,0.19102564,0.60794872
7900,1589,1516,4795,0.20113924,0.19189873,0.60696203
8000,1607,1536,4857,0.20087500,0.19200000,0.60712500
8100,1635,1553,4912,0.20185185,0.19172840,0.60641975
8200,1655,1574,4971,0.20182927,0.19195122,0.60621951
8300,1676,1594,5030,0.20192771,0.19204819,0.60602410
8400,1689,1620,5091,0.20107143,0.19285714,0.60607143
8500,1699,1644,5157,0.19988235,0.19341176,0.60670588
8600,1717,1657,5226,0.19965116,0.19267442,0.60767442
8700,1735,1677,5288,0.19942529,0.19275862,0.60781609
8800,1752,1692,5356,0.19909091,0.19227273,0.60863636
8900,1769,1714,5417,0.19876404,0.19258427,0.60865169
9000,1792,1728,5480,0.19911111,0.19200000,0.60888889
9100,1810,1747,5543,0.19890110,0.19197802,0.60912088
9200,1833,1763,5604,0.19923913,0.19163043,0.60913043
9300,1857,1781,5662,0.19967742,0.19150538,0.60881720
9400,1873,1797,5730,0.19925532,0.19117021,0.60957447
9500,1893,1815,5792,0.19926316,0.19105263,0.60968421
9600,1911,1829,5860,0.19906250,0.19052083,0.61041667
9700,1930,1845,5925,0.19896907,0.19020619,0.61082474
9800,1957,1857,5986,0.19969388,0.18948980,0.61081633
9900,1984,1876,6040,0.20040404,0.18949495,0.61010101
10000,1998,1892,6110,0.19980000,0.18920000,0.61100000
10100,2015,1917,6168,0.19950495,0.18980198,0.61069307
10200,2029,1939,6232,0.19892157,0.19009804,0.61098039
10300,2051,1957,6292,0.19912621,0.19000000,0.61087379
10400,2071,1969,6360,0.19913462,0.18932692,0.61153846
10500,2087,1996,6417,0.19876190,0.19009524,0.61114286
10600,2111,2014,6475,0.19915094,0.19000000,0.61084906
10700,2138,2032,6530,0.19981308,0.18990654,0.61028037
10800,2156,2051,6593,0.19962963,0.18990741,0.61046296
10900,2176,2072,6652,0.19963303,0.19009174,0.61027523
11000,2195,2098,6707,0.19954545,0.19072727,0.60972727
11100,2220,2115,6765,0.20000000,0.19054054,0.60945946
11200,2247,2131,6822,0.20062500,0.19026786,0.60910714
11300,2271,2145,6884,0.20097345,0.18982301,0.60920354
11400,2296,2163,6941,0.20140351,0.18973684,0.60885965
11500,2313,2180,7007,0.20113043,0.18956522,0.60930435
11600,2332,2195,7073,0.20103448,0.18922414,0.60974138
11700,2350,2220,7130,0.20085470,0.18974359,0.60940171
11800,2378,2240,7182,0.20152542,0.18983051,0.60864407
11900,2402,2257,7241,0.20184874,0.18966387,0.60848739
12000,2421,2280,7299,0.20175000,0.19000000,0.60825000
12100,2438,2290,7372,0.20148760,0.18925620,0.60925620
12200,2457,2318,7425,0.20139344,0.19000000,0.60860656
12300,2476,2338,7486,0.20130081,0.19008130,0.60861789
12400,2500,2358,7542,0.20161290,0.19016129,0.60822581
12500,2522,2375,7603,0.20176000,0.19000000,0.60824000
12600,2543,2394,7663,0.20182540,0.19000000,0.60817460
12700,2562,2415,7723,0.20173228,0.19015748,0.60811024
12800,2585,2432,7783,0.20195313,0.19000000,0.60804687
12900,2606,2451,7843,0.20201550,0.19000000,0.60798450
13000,2631,2468,7901,0.20238462,0.18984615,0.60776923
13100,2648,2491,7961,0.20213740,0.19015267,0.60770992
13200,2667,2505,8028,0.20204545,0.18977273,0.60818182
13300,2686,2519,8095,0.20195489,0.18939850,0.60864662
13400,2709,2535,8156,0.20216418,0.18917910,0.60865672
13500,2729,2556,8215,0.20214815,0.18933333,0.60851852
13600,2747,2574,8279,0.20198529,0.18926471,0.60875000
13700,2769,2596,8335,0.20211679,0.18948905,0.60839416
13800,2790,2612,8398,0.20217391,0.18927536,0.60855072
13900,2815,2630,8455,0.20251799,0.18920863,0.60827338
14000,2833,2654,8513,0.20235714,0.18957143,0.60807143
14100,2859,2675,8566,0.20276596,0.18971631,0.60751773
14200,2880,2688,8632,0.20281690,0.18929577,0.60788732
14300,2900,2703,8697,0.20279720,0.18902098,0.60818182
14400,2924,2721,8755,0.20305556,0.18895833,0.60798611
14500,2942,2740,8818,0.20289655,0.18896552,0.60813793
14600,2959,2756,8885,0.20267123,0.18876712,0.60856164
14700,2979,2775,8946,0.20265306,0.18877551,0.60857143
14800,3005,2791,9004,0.20304054,0.18858108,0.60837838
14900,3027,2810,9063,0.20315436,0.18859060,0.60825503
15000,3044,2837,9119,0.20293333,0.18913333,0.60793333
15100,3066,2853,9181,0.20304636,0.18894040,0.60801325
15200,3083,2871,9246,0.20282895,0.18888158,0.60828947
15300,3103,2895,9302,0.20281046,0.18921569,0.60797386
15400,3128,2906,9366,0.20311688,0.18870130,0.60818182
15500,3143,2927,9430,0.20277419,0.18883871,0.60838710
15600,3160,2946,9494,0.20256410,0.18884615,0.60858974
15700,3183,2963,9554,0.20273885,0.18872611,0.60853503
15800,3206,2978,9616,0.20291139,0.18848101,0.60860759
15900,3225,3003,9672,0.20283019,0.18886792,0.60830189
16000,3244,3025,9731,0.20275000,0.18906250,0.60818750
16100,3272,3034,9794,0.20322981,0.18844720,0.60832298
16200,3291,3055,9854,0.20314815,0.18858025,0.60827160
16300,3319,3071,9910,0.20361963,0.18840491,0.60797546
16400,3335,3089,9976,0.20335366,0.18835366,0.60829268
16500,3359,3113,10028,0.20357576,0.18866667,0.60775758
16600,3382,3126,10092,0.20373494,0.18831325,0.60795181
16700,3409,3150,10141,0.20413174,0.18862275,0.60724551
16800,3423,3175,10202,0.20375000,0.18898810,0.60726190
16900,3448,3194,10258,0.20402367,0.18899408,0.60698225
17000,3464,3210,10326,0.20376471,0.18882353,0.60741176
17100,3485,3228,10387,0.20380117,0.18877193,0.60742690
17200,3506,3250,10444,0.20383721,0.18895349,0.60720930
17300,3527,3270,10503,0.20387283,0.18901734,0.60710983
17400,3545,3294,10561,0.20373563,0.18931034,0.60695402
17500,3562,3308,10630,0.20354286,0.18902857,0.60742857
17600,3574,3331,10695,0.20306818,0.18926136,0.60767045
17700,3595,3353,10752,0.20310734,0.18943503,0.60745763
17800,3613,3378,10809,0.20297753,0.18977528,0.60724719
17900,3637,3404,10859,0.20318436,0.19016760,0.60664804
18000,3659,3421,10920,0.20327778,0.19005556,0.60666667
18100,3674,3438,10988,0.20298343,0.18994475,0.60707182
18200,3692,3453,11055,0.20285714,0.18972527,0.60741758
18300,3711,3463,11126,0.20278689,0.18923497,0.60797814
18400,3729,3489,11182,0.20266304,0.18961957,0.60771739
18500,3745,3507,11248,0.20243243,0.18956757,0.60800000
18600,3760,3533,11307,0.20215054,0.18994624,0.60790323
18700,3785,3550,11365,0.20240642,0.18983957,0.60775401
18800,3805,3572,11423,0.20239362,0.19000000,0.60760638
18900,3826,3591,11483,0.20243386,0.19000000,0.60756614
19000,3849,3615,11536,0.20257895,0.19026316,0.60715789
19100,3865,3639,11596,0.20235602,0.19052356,0.60712042
19200,3893,3649,11658,0.20276042,0.19005208,0.60718750
19300,3912,3664,11724,0.20269430,0.18984456,0.60746114
19400,3937,3680,11783,0.20293814,0.18969072,0.60737113
19500,3963,3693,11844,0.20323077,0.18938462,0.60738462
19600,3984,3712,11904,0.20326531,0.18938776,0.60734694
19700,4007,3732,11961,0.20340102,0.18944162,0.60715736
19800,4027,3752,12021,0.20338384,0.18949495,0.60712121
19900,4053,3772,12075,0.20366834,0.18954774,0.60678392
20000,4074,3784,12142,0.20370000,0.18920000,0.60710000
20100,4094,3803,12203,0.20368159,0.18920398,0.60711443
20200,4118,3826,12256,0.20386139,0.18940594,0.60673267
20300,4134,3849,12317,0.20364532,0.18960591,0.60674877
20400,4155,3873,12372,0.20367647,0.18985294,0.60647059
20500,4172,3897,12431,0.20351220,0.19009756,0.60639024
20600,4187,3916,12497,0.20325243,0.19009709,0.60665049
20700,4202,3942,12556,0.20299517,0.19043478,0.60657005
20800,4220,3972,12608,0.20288462,0.19096154,0.60615385
20900,4245,3988,12667,0.20311005,0.19081340,0.60607656
21000,4267,4007,12726,0.20319048,0.19080952,0.60600000
21100,4293,4034,12773,0.20345972,0.19118483,0.60535545
21200,4313,4050,12837,0.20344340,0.19103774,0.60551887
21300,4334,4074,12892,0.20347418,0.19126761,0.60525822
21400,4363,4100,12937,0.20387850,0.19158879,0.60453271
21500,4382,4117,13001,0.20381395,0.19148837,0.60469767
21600,4413,4126,13061,0.20430556,0.19101852,0.60467593
21700,4430,4149,13121,0.20414747,0.19119816,0.60465438
21800,4452,4170,13178,0.20422018,0.19128440,0.60449541
21900,4481,4183,13236,0.20461187,0.19100457,0.60438356
22000,4504,4203,13293,0.20472727,0.19104545,0.60422727
22100,4522,4231,13347,0.20461538,0.19144796,0.60393665
22200,4548,4258,13394,0.20486486,0.19180180,0.60333333
22300,4568,4282,13450,0.20484305,0.19201794,0.60313901
22400,4587,4296,13517,0.20477679,0.19178571,0.60343750
22500,4616,4320,13564,0.20515556,0.19200000,0.60284444
22600,4638,4339,13623,0.20522124,0.19199115,0.60278761
22700,4661,4359,13680,0.20533040,0.19202643,0.60264317
22800,4688,4377,13735,0.20561404,0.19197368,0.60241228
22900,4707,4400,13793,0.20554585,0.19213974,0.60231441
23000,4734,4417,13849,0.20582609,0.19204348,0.60213043
23100,4750,4440,13910,0.20562771,0.19220779,0.60216450
23200,4775,4462,13963,0.20581897,0.19232759,0.60185345
23300,4791,4482,14027,0.20562232,0.19236052,0.60201717
23400,4822,4507,14071,0.20606838,0.19260684,0.60132479
23500,4844,4526,14130,0.20612766,0.19259574,0.60127660
23600,4866,4534,14200,0.20618644,0.19211864,0.60169492
23700,4890,4560,14250,0.20632911,0.19240506,0.60126582
23800,4910,4582,14308,0.20630252,0.19252101,0.60117647
23900,4933,4605,14362,0.20640167,0.19267782,0.60092050
24000,4956,4626,14418,0.20650000,0.19275000,0.60075000
24100,4973,4650,14477,0.20634855,0.19294606,0.60070539
24200,4992,4668,14540,0.20628099,0.19289256,0.60082645
24300,5011,4692,14597,0.20621399,0.19308642,0.60069959
24400,5027,4714,14659,0.20602459,0.19319672,0.60077869
24500,5046,4735,14719,0.20595918,0.19326531,0.60077551
24600,5072,4753,14775,0.20617886,0.19321138,0.60060976
24700,5097,4768,14835,0.20635628,0.19303644,0.60060729
24800,5115,4794,14891,0.20625000,0.19330645,0.60044355
24900,5128,4818,14954,0.20594378,0.19349398,0.60056225
25000,5149,4839,15012,0.20596000,0.19356000,0.60048000
25100,5167,4851,15082,0.20585657,0.19326693,0.60087649
25200,5192,4867,15141,0.20603175,0.19313492,0.60083333
25300,5216,4887,15197,0.20616601,0.19316206,0.60067194
25400,5236,4903,15261,0.20614173,0.19303150,0.60082677
25500,5256,4925,15319,0.20611765,0.19313725,0.60074510
25600,5276,4936,15388,0.20609375,0.19281250,0.60109375
25700,5302,4956,15442,0.20630350,0.19284047,0.60085603
25800,5323,4972,15505,0.20631783,0.19271318,0.60096899
25900,5340,4989,15571,0.20617761,0.19262548,0.60119691
26000,5356,5006,15638,0.20600000,0.19253846,0.60146154
26100,5372,5027,15701,0.20582375,0.19260536,0.60157088
26200,5388,5046,15766,0.20564885,0.19259542,0.60175573
26300,5405,5061,15834,0.20551331,0.19243346,0.60205323
26400,5419,5078,15903,0.20526515,0.19234848,0.60238636
26500,5432,5102,15966,0.20498113,0.19252830,0.60249057
26600,5450,5129,16021,0.20488722,0.19281955,0.60229323
26700,5474,5148,16078,0.20501873,0.19280899,0.60217228
26800,5501,5169,16130,0.20526119,0.19287313,0.60186567
26900,5523,5189,16188,0.20531599,0.19289963,0.60178439
27000,5550,5208,16242,0.20555556,0.19288889,0.60155556
27100,5571,5227,16302,0.20557196,0.19287823,0.60154982
27200,5589,5243,16368,0.20547794,0.19275735,0.60176471
27300,5612,5271,16417,0.20556777,0.19307692,0.60135531
27400,5628,5301,16471,0.20540146,0.19346715,0.60113139
27500,5647,5325,16528,0.20534545,0.19363636,0.60101818
27600,5669,5340,16591,0.20539855,0.19347826,0.60112319
27700,5687,5358,16655,0.20530686,0.19342960,0.60126354
27800,5707,5374,16719,0.20528777,0.19330935,0.60140288
27900,5724,5388,16788,0.20516129,0.19311828,0.60172043
28000,5744,5411,16845,0.20514286,0.19325000,0.60160714
28100,5765,5431,16904,0.20516014,0.19327402,0.60156584
28200,5791,5449,16960,0.20535461,0.19322695,0.60141844
28300,5809,5468,17023,0.20526502,0.19321555,0.60151943
28400,5834,5482,17084,0.20542254,0.19302817,0.60154930
28500,5864,5500,17136,0.20575439,0.19298246,0.60126316
28600,5880,5524,17196,0.20559441,0.19314685,0.60125874
28700,5897,5546,17257,0.20547038,0.19324042,0.60128920
28800,5909,5570,17321,0.20517361,0.19340278,0.60142361
28900,5933,5585,17382,0.20529412,0.19325260,0.60145329
29000,5962,5605,17433,0.20558621,0.19327586,0.60113793
29100,5979,5616,17505,0.20546392,0.19298969,0.60154639
29200,6001,5635,17564,0.20551370,0.19297945,0.60150685
29300,6023,5656,17621,0.20556314,0.19303754,0.60139932
29400,6052,5680,17668,0.20585034,0.19319728,0.60095238
29500,6073,5698,17729,0.20586441,0.19315254,0.60098305
29600,6093,5718,17789,0.20584459,0.19317568,0.60097973
29700,6111,5736,17853,0.20575758,0.19313131,0.60111111
29800,6131,5760,17909,0.20573826,0.19328859,0.60097315
29900,6152,5781,17967,0.20575251,0.19334448,0.60090301
30000,6170,5798,18032,0.20566667,0.19326667,0.60106667
30100,6188,5818,18094,0.20558140,0.19328904,0.60112957
30200,6213,5837,18150,0.20572848,0.19327815,0.60099338
30300,6233,5858,18209,0.20570957,0.19333333,0.60095710
30400,6255,5877,18268,0.20575658,0.19332237,0.60092105
30500,6274,5901,18325,0.20570492,0.19347541,0.60081967
30600,6298,5915,18387,0.20581699,0.19330065,0.60088235
30700,6319,5924,18457,0.20583062,0.19296417,0.60120521
30800,6341,5948,18511,0.20587662,0.19311688,0.60100649
30900,6365,5967,18568,0.20598706,0.19310680,0.60090615
31000,6394,5984,18622,0.20625806,0.19303226,0.60070968
31100,6414,6006,18680,0.20623794,0.19311897,0.60064309
31200,6439,6024,18737,0.20637821,0.19307692,0.60054487
31300,6451,6050,18799,0.20610224,0.19329073,0.60060703
31400,6471,6070,18859,0.20608280,0.19331210,0.60060510
31500,6488,6097,18915,0.20596825,0.19355556,0.60047619
31600,6499,6123,18978,0.20566456,0.19376582,0.60056962
31700,6514,6143,19043,0.20548896,0.19378549,0.60072555
31800,6531,6168,19101,0.20537736,0.19396226,0.60066038
31900,6555,6189,19156,0.20548589,0.19401254,0.60050157
32000,6575,6211,19214,0.20546875,0.19409375,0.60043750
32100,6593,6230,19277,0.20538941,0.19408100,0.60052960
32200,6618,6255,19327,0.20552795,0.19425466,0.60021739
32300,6641,6272,19387,0.20560372,0.19417957,0.60021672
32400,6662,6290,19448,0.20561728,0.19413580,0.60024691
32500,6684,6311,19505,0.20566154,0.19418462,0.60015385
32600,6713,6328,19559,0.20592025,0.19411043,0.59996933
32700,6736,6345,19619,0.20599388,0.19403670,0.59996942
32800,6752,6369,19679,0.20585366,0.19417683,0.59996951
32900,6775,6386,19739,0.20592705,0.19410334,0.59996960
33000,6797,6404,19799,0.20596970,0.19406061,0.59996970
33100,6815,6420,19865,0.20589124,0.19395770,0.60015106
33200,6833,6441,19926,0.20581325,0.19400602,0.60018072
33300,6862,6459,19979,0.20606607,0.19396396,0.59996997
33400,6879,6479,20042,0.20595808,0.19398204,0.60005988
33500,6900,6495,20105,0.20597015,0.19388060,0.60014925
33600,6916,6513,20171,0.20583333,0.19383929,0.60032738
33700,6931,6538,20231,0.20566766,0.19400593,0.60032641
33800,6952,6562,20286,0.20568047,0.19414201,0.60017751
33900,6981,6582,20337,0.20592920,0.19415929,0.59991150
34000,7005,6599,20396,0.20602941,0.19408824,0.59988235
34100,7026,6624,20450,0.20604106,0.19425220,0.59970674
34200,7040,6644,20516,0.20584795,0.19426901,0.59988304
34300,7059,6662,20579,0.20580175,0.19422741,0.59997085
34400,7085,6675,20640,0.20595930,0.19404070,0.60000000
34500,7108,6690,20702,0.20602899,0.19391304,0.60005797
34600,7118,6714,20768,0.20572254,0.19404624,0.60023121
34700,7139,6731,20830,0.20573487,0.19397695,0.60028818
34800,7160,6750,20890,0.20574713,0.19396552,0.60028736
34900,7178,6774,20948,0.20567335,0.19409742,0.60022923
35000,7196,6792,21012,0.20560000,0.19405714,0.60034286
35100,7216,6810,21074,0.20558405,0.19401709,0.60039886
35200,7236,6827,21137,0.20556818,0.19394886,0.60048295
35300,7255,6849,21196,0.20552408,0.19402266,0.60045326
35400,7274,6865,21261,0.20548023,0.19392655,0.60059322
35500,7295,6880,21325,0.20549296,0.19380282,0.60070423
35600,7312,6902,21386,0.20539326,0.19387640,0.60073034
35700,7339,6918,21443,0.20557423,0.19378151,0.60064426
35800,7356,6940,21504,0.20547486,0.19385475,0.60067039
35900,7375,6953,21572,0.20543175,0.19367688,0.60089136
36000,7400,6973,21627,0.20555556,0.19369444,0.60075000
36100,7424,6986,21690,0.20565097,0.19351801,0.60083102
36200,7444,7009,21747,0.20563536,0.19361878,0.60074586
36300,7464,7032,21804,0.20561983,0.19371901,0.60066116
36400,7480,7057,21863,0.20549451,0.19387363,0.60063187
36500,7489,7076,21935,0.20517808,0.19386301,0.60095890
36600,7520,7093,21987,0.20546448,0.19379781,0.60073770
36700,7540,7120,22040,0.20544959,0.19400545,0.60054496
36800,7556,7139,22105,0.20532609,0.19399457,0.60067935
36900,7576,7158,22166,0.20531165,0.19398374,0.60070461
37000,7591,7170,22239,0.20516216,0.19378378,0.60105405
37100,7607,7190,22303,0.20504043,0.19380054,0.60115903
37200,7628,7210,22362,0.20505376,0.19381720,0.60112903
37300,7650,7229,22421,0.20509383,0.19380697,0.60109920
37400,7672,7247,22481,0.20513369,0.19377005,0.60109626
37500,7699,7264,22537,0.20530667,0.19370667,0.60098667
37600,7724,7283,22593,0.20542553,0.19369681,0.60087766
37700,7746,7306,22648,0.20546419,0.19379310,0.60074271
37800,7768,7326,22706,0.20550265,0.19380952,0.60068783
37900,7793,7349,22758,0.20562005,0.19390501,0.60047493
38000,7811,7360,22829,0.20555263,0.19368421,0.60076316
38100,7834,7381,22885,0.20561680,0.19372703,0.60065617
38200,7857,7394,22949,0.20568063,0.19356021,0.60075916
38300,7877,7414,23009,0.20566580,0.19357702,0.60075718
38400,7891,7435,23074,0.20549479,0.19361979,0.60088542
38500,7911,7456,23133,0.20548052,0.19366234,0.60085714
38600,7927,7477,23196,0.20536269,0.19370466,0.60093264
38700,7945,7498,23257,0.20529716,0.19374677,0.60095607
38800,7963,7520,23317,0.20523196,0.19381443,0.60095361
38900,7978,7537,23385,0.20508997,0.19375321,0.60115681
39000,7996,7554,23450,0.20502564,0.19369231,0.60128205
39100,8014,7575,23511,0.20496164,0.19373402,0.60130435
39200,8028,7593,23579,0.20479592,0.19369898,0.60150510
39300,8056,7607,23637,0.20498728,0.19356234,0.60145038
39400,8079,7622,23699,0.20505076,0.19345178,0.60149746
39500,8104,7635,23761,0.20516456,0.19329114,0.60154430
39600,8128,7652,23820,0.20525253,0.19323232,0.60151515
39700,8146,7679,23875,0.20518892,0.19342569,0.60138539
39800,8169,7697,23934,0.20525126,0.19339196,0.60135678
39900,8190,7707,24003,0.20526316,0.19315789,0.60157895
40000,8209,7724,24067,0.20522500,0.19310000,0.60167500
40100,8233,7737,24130,0.20531172,0.19294264,0.60174564
40200,8252,7757,24191,0.20527363,0.19296020,0.60176617
40300,8270,7779,24251,0.20521092,0.19302730,0.60176179
40400,8290,7788,24322,0.20519802,0.19277228,0.60202970
40500,8313,7808,24379,0.20525926,0.19279012,0.60195062
40600,8341,7823,24436,0.20544335,0.19268473,0.60187192
40700,8372,7841,24487,0.20570025,0.19265356,0.60164619
40800,8392,7865,24543,0.20568627,0.19276961,0.60154412
40900,8412,7880,24608,0.20567237,0.19266504,0.60166259
41000,8428,7903,24669,0.20556098,0.19275610,0.60168293
41100,8446,7920,24734,0.20549878,0.19270073,0.60180049
41200,8471,7941,24788,0.20560680,0.19274272,0.60165049
41300,8499,7958,24843,0.20578692,0.19268765,0.60152542
41400,8521,7982,24897,0.20582126,0.19280193,0.60137681
41500,8540,7997,24963,0.20578313,0.19269880,0.60151807
41600,8566,8017,25017,0.20591346,0.19271635,0.60137019
41700,8589,8032,25079,0.20597122,0.19261391,0.60141487
41800,8612,8046,25142,0.20602871,0.19248804,0.60148325
41900,8632,8064,25204,0.20601432,0.19245823,0.60152745
42000,8647,8084,25269,0.20588095,0.19247619,0.60164286
42100,8664,8102,25334,0.20579572,0.19244656,0.60175772
42200,8688,8113,25399,0.20587678,0.19225118,0.60187204
42300,8718,8122,25460,0.20609929,0.19200946,0.60189125
42400,8739,8138,25523,0.20610849,0.19193396,0.60195755
42500,8756,8156,25588,0.20602353,0.19190588,0.60207059
42600,8780,8178,25642,0.20610329,0.19197183,0.60192488
42700,8804,8198,25698,0.20618267,0.19199063,0.60182670
42800,8820,8225,25755,0.20607477,0.19217290,0.60175234
42900,8845,8249,25806,0.20617716,0.19228438,0.60153846
43000,8864,8269,25867,0.20613953,0.19230233,0.60155814
43100,8888,8284,25928,0.20621810,0.19220418,0.60157773
43200,8909,8298,25993,0.20622685,0.19208333,0.60168981
43300,8937,8314,26049,0.20639723,0.19200924,0.60159353
43400,8956,8343,26101,0.20635945,0.19223502,0.60140553
43500,8980,8359,26161,0.20643678,0.19216092,0.60140230
43600,8997,8371,26232,0.20635321,0.19199541,0.60165138
43700,9022,8389,26289,0.20645309,0.19196796,0.60157895
43800,9042,8407,26351,0.20643836,0.19194064,0.60162100
43900,9060,8428,26412,0.20637813,0.19198178,0.60164009
44000,9083,8450,26467,0.20643182,0.19204545,0.60152273
44100,9101,8471,26528,0.20637188,0.19208617,0.60154195
44200,9117,8499,26584,0.20626697,0.19228507,0.60144796
44300,9138,8516,26646,0.20627540,0.19223476,0.60148984
44400,9158,8536,26706,0.20626126,0.19225225,0.60148649
44500,9188,8552,26760,0.20647191,0.19217978,0.60134831
44600,9206,8566,26828,0.20641256,0.19206278,0.60152466
44700,9223,8586,26891,0.20633110,0.19208054,0.60158837
44800,9252,8607,26941,0.20651786,0.19212054,0.60136161
44900,9273,8633,26994,0.20652561,0.19227171,0.60120267
45000,9292,8656,27052,0.20648889,0.19235556,0.60115556
45100,9321,8671,27108,0.20667406,0.19226164,0.60106430
45200,9339,8693,27168,0.20661504,0.19232301,0.60106195
45300,9361,8710,27229,0.20664459,0.19227373,0.60108168
45400,9376,8735,27289,0.20651982,0.19240088,0.60107930
45500,9392,8749,27359,0.20641758,0.19228571,0.60129670
45600,9412,8771,27417,0.20640351,0.19234649,0.60125000
45700,9429,8789,27482,0.20632385,0.19231947,0.60135667
45800,9452,8807,27541,0.20637555,0.19229258,0.60133188
45900,9478,8814,27608,0.20649237,0.19202614,0.60148148
46000,9503,8827,27670,0.20658696,0.19189130,0.60152174
46100,9521,8844,27735,0.20652928,0.19184382,0.60162690
46200,9542,8858,27800,0.20653680,0.19173160,0.60173160
46300,9563,8882,27855,0.20654428,0.19183585,0.60161987
46400,9586,8908,27906,0.20659483,0.19198276,0.60142241
46500,9613,8927,27960,0.20673118,0.19197849,0.60129032
46600,9628,8947,28025,0.20660944,0.19199571,0.60139485
46700,9645,8966,28089,0.20653105,0.19199143,0.60147752
46800,9659,8994,28147,0.20638889,0.19217949,0.60143162
46900,9677,9015,28208,0.20633262,0.19221748,0.60144989
