k,r,b,t,r_frac,b_frac,t_frac
3700,924,991,1785,0.24972973,0.26783784,0.48243243
3800,943,1025,1832,0.24815789,0.26973684,0.48210526
3900,959,1051,1890,0.24589744,0.26948718,0.48461538
4000,982,1079,1939,0.24550000,0.26975000,0.48475000
4100,1006,1113,1981,0.24536585,0.27146341,0.48317073
4200,1034,1138,2028,0.24619048,0.27095238,0.48285714
4300,1050,1167,2083,0.24418605,0.27139535,0.48441860
4400,1069,1201,2130,0.24295455,0.27295455,0.48409091
4500,1094,1226,2180,0.24311111,0.27244444,0.48444444
4600,1108,1261,2231,0.24086957,0.27413043,0.48500000
4700,1126,1289,2285,0.23957447,0.27425532,0.48617021
4800,1156,1308,2336,0.24083333,0.27250000,0.48666667
4900,1174,1342,2384,0.23959184,0.27387755,0.48653061
5000,1189,1374,2437,0.23780000,0.27480000,0.48740000
5100,1207,1400,2493,0.23666667,0.27450980,0.48882353
5200,1232,1431,2537,0.23692308,0.27519231,0.48788462
5300,1249,1465,2586,0.23566038,0.27641509,0.48792453
5400,1274,1493,2633,0.23592593,0.27648148,0.48759259
5500,1292,1528,2680,0.23490909,0.27781818,0.48727273
5600,1320,1558,2722,0.23571429,0.27821429,0.48607143
5700,1345,1583,2772,0.23596491,0.27771930,0.48631579
5800,1368,1613,2819,0.23586207,0.27810345,0.48603448
5900,1390,1644,2866,0.23559322,0.27864407,0.48576271
6000,1417,1667,2916,0.23616667,0.27783333,0.48600000
6100,1449,1696,2955,0.23754098,0.27803279,0.48442623
6200,1466,1729,3005,0.23645161,0.27887097,0.48467742
6300,1500,1755,3045,0.23809524,0.27857143,0.48333333
6400,1531,1773,3096,0.23921875,0.27703125,0.48375000
6500,1550,1804,3146,0.23846154,0.27753846,0.48400000
6600,1572,1832,3196,0.23818182,0.27757576,0.48424242
6700,1587,1858,3255,0.23686567,0.27731343,0.48582090
6800,1613,1877,3310,0.23720588,0.27602941,0.48676471
6900,1634,1900,3366,0.23681159,0.27536232,0.48782609
7000,1658,1927,3415,0.23685714,0.27528571,0.48785714
7100,1681,1951,3468,0.23676056,0.27478873,0.48845070
7200,1708,1976,3516,0.23722222,0.27444444,0.48833333
7300,1729,2007,3564,0.23684932,0.27493151,0.48821918
7400,1754,2030,3616,0.23702703,0.27432432,0.48864865
7500,1775,2052,3673,0.23666667,0.27360000,0.48973333
7600,1801,2071,3728,0.23697368,0.27250000,0.49052632
7700,1834,2091,3775,0.23818182,0.27155844,0.49025974
7800,1850,2123,3827,0.23717949,0.27217949,0.49064103
7900,1870,2145,3885,0.23670886,0.27151899,0.49177215
8000,1897,2171,3932,0.23712500,0.27137500,0.49150000
8100,1917,2196,3987,0.23666667,0.27111111,0.49222222
8200,1942,2225,4033,0.23682927,0.27134146,0.49182927
8300,1973,2250,4077,0.23771084,0.27108434,0.49120482
8400,2002,2272,4126,0.23833333,0.27047619,0.49119048
8500,2020,2308,4172,0.23764706,0.27152941,0.49082353
8600,2045,2340,4215,0.23779070,0.27209302,0.49011628
8700,2074,2364,4262,0.23839080,0.27172414,0.48988506
8800,2102,2384,4314,0.23886364,0.27090909,0.49022727
8900,2128,2405,4367,0.23910112,0.27022472,0.49067416
9000,2153,2433,4414,0.23922222,0.27033333,0.49044444
9100,2172,2467,4461,0.23868132,0.27109890,0.49021978
9200,2203,2496,4501,0.23945652,0.27130435,0.48923913
9300,2229,2526,4545,0.23967742,0.27161290,0.48870968
9400,2250,2549,4601,0.23936170,0.27117021,0.48946809
9500,2269,2580,4651,0.23884211,0.27157895,0.48957895
9600,2300,2607,4693,0.23958333,0.27156250,0.48885417
9700,2322,2631,4747,0.23938144,0.27123711,0.48938144
9800,2344,2662,4794,0.23918367,0.27163265,0.48918367
9900,2369,2688,4843,0.23929293,0.27151515,0.48919192
10000,2396,2712,4892,0.23960000,0.27120000,0.48920000
10100,2425,2735,4940,0.24009901,0.27079208,0.48910891
10200,2446,2763,4991,0.23980392,0.27088235,0.48931373
10300,2465,2783,5052,0.23932039,0.27019417,0.49048544
10400,2484,2807,5109,0.23884615,0.26990385,0.49125000
10500,2517,2832,5151,0.23971429,0.26971429,0.49057143
10600,2540,2856,5204,0.23962264,0.26943396,0.49094340
10700,2565,2885,5250,0.23971963,0.26962617,0.49065421
10800,2591,2908,5301,0.23990741,0.26925926,0.49083333
10900,2612,2943,5345,0.23963303,0.27000000,0.49036697
11000,2643,2967,5390,0.24027273,0.26972727,0.49000000
11100,2665,2995,5440,0.24009009,0.26981982,0.49009009
11200,2693,3019,5488,0.24044643,0.26955357,0.49000000
11300,2713,3048,5539,0.24008850,0.26973451,0.49017699
11400,2732,3077,5591,0.23964912,0.26991228,0.49043860
11500,2761,3105,5634,0.24008696,0.27000000,0.48991304
11600,2788,3128,5684,0.24034483,0.26965517,0.49000000
11700,2814,3157,5729,0.24051282,0.26982906,0.48965812
11800,2838,3184,5778,0.24050847,0.26983051,0.48966102
11900,2863,3217,5820,0.24058824,0.27033613,0.48907563
12000,2890,3242,5868,0.24083333,0.27016667,0.48900000
12100,2908,3275,5917,0.24033058,0.27066116,0.48900826
12200,2935,3301,5964,0.24057377,0.27057377,0.48885246
12300,2959,3329,6012,0.24056911,0.27065041,0.48878049
12400,2985,3359,6056,0.24072581,0.27088710,0.48838710
12500,3014,3383,6103,0.24112000,0.27064000,0.48824000
12600,3041,3413,6146,0.24134921,0.27087302,0.48777778
12700,3065,3440,6195,0.24133858,0.27086614,0.48779528
12800,3090,3470,6240,0.24140625,0.27109375,0.48750000
12900,3121,3494,6285,0.24193798,0.27085271,0.48720930
13000,3144,3526,6330,0.24184615,0.27123077,0.48692308
13100,3163,3558,6379,0.24145038,0.27160305,0.48694656
13200,3186,3584,6430,0.24136364,0.27151515,0.48712121
13300,3208,3624,6468,0.24120301,0.27248120,0.48631579
13400,3232,3648,6520,0.24119403,0.27223881,0.48656716
13500,3258,3674,6568,0.24133333,0.27214815,0.48651852
13600,3282,3705,6613,0.24132353,0.27242647,0.48625000
13700,3299,3738,6663,0.24080292,0.27284672,0.48635036
13800,3324,3767,6709,0.24086957,0.27297101,0.48615942
13900,3353,3796,6751,0.24122302,0.27309353,0.48568345
14000,3371,3822,6807,0.24078571,0.27300000,0.48621429
14100,3386,3853,6861,0.24014184,0.27326241,0.48659574
14200,3407,3874,6919,0.23992958,0.27281690,0.48725352
14300,3430,3907,6963,0.23986014,0.27321678,0.48692308
14400,3454,3933,7013,0.23986111,0.27312500,0.48701389
14500,3480,3961,7059,0.24000000,0.27317241,0.48682759
14600,3506,3987,7107,0.24013699,0.27308219,0.48678082
14700,3527,4018,7155,0.23993197,0.27333333,0.48673469
14800,3549,4051,7200,0.23979730,0.27371622,0.48648649
14900,3578,4065,7257,0.24013423,0.27281879,0.48704698
15000,3605,4090,7305,0.24033333,0.27266667,0.48700000
15100,3634,4117,7349,0.24066225,0.27264901,0.48668874
15200,3661,4138,7401,0.24085526,0.27223684,0.48690789
15300,3689,4162,7449,0.24111111,0.27202614,0.48686275
15400,3715,4185,7500,0.24123377,0.27175325,0.48701299
15500,3748,4200,7552,0.24180645,0.27096774,0.48722581
15600,3769,4226,7605,0.24160256,0.27089744,0.48750000
15700,3800,4252,7648,0.24203822,0.27082803,0.48713376
15800,3823,4282,7695,0.24196203,0.27101266,0.48702532
15900,3845,4316,7739,0.24182390,0.27144654,0.48672956
16000,3865,4343,7792,0.24156250,0.27143750,0.48700000
16100,3882,4380,7838,0.24111801,0.27204969,0.48683230
16200,3909,4411,7880,0.24129630,0.27228395,0.48641975
16300,3932,4441,7927,0.24122699,0.27245399,0.48631902
16400,3965,4470,7965,0.24176829,0.27256098,0.48567073
16500,3989,4500,8011,0.24175758,0.27272727,0.48551515
16600,4027,4526,8047,0.24259036,0.27265060,0.48475904
16700,4058,4553,8089,0.24299401,0.27263473,0.48437126
16800,4088,4572,8140,0.24333333,0.27214286,0.48452381
16900,4103,4599,8198,0.24278107,0.27213018,0.48508876
17000,4135,4618,8247,0.24323529,0.27164706,0.48511765
17100,4166,4642,8292,0.24362573,0.27146199,0.48491228
17200,4187,4677,8336,0.24343023,0.27191860,0.48465116
17300,4214,4711,8375,0.24358382,0.27231214,0.48410405
17400,4242,4733,8425,0.24379310,0.27201149,0.48419540
17500,4272,4762,8466,0.24411429,0.27211429,0.48377143
17600,4299,4783,8518,0.24426136,0.27176136,0.48397727
17700,4327,4809,8564,0.24446328,0.27169492,0.48384181
17800,4351,4832,8617,0.24443820,0.27146067,0.48410112
17900,4382,4862,8656,0.24480447,0.27162011,0.48357542
18000,4400,4900,8700,0.24444444,0.27222222,0.48333333
18100,4425,4924,8751,0.24447514,0.27204420,0.48348066
18200,4451,4950,8799,0.24456044,0.27197802,0.48346154
18300,4480,4972,8848,0.24480874,0.27169399,0.48349727
18400,4504,4994,8902,0.24478261,0.27141304,0.48380435
18500,4531,5017,8952,0.24491892,0.27118919,0.48389189
18600,4554,5041,9005,0.24483871,0.27102151,0.48413978
18700,4583,5068,9049,0.24508021,0.27101604,0.48390374
18800,4603,5100,9097,0.24484043,0.27127660,0.48388298
18900,4627,5124,9149,0.24481481,0.27111111,0.48407407
19000,4642,5153,9205,0.24431579,0.27121053,0.48447368
19100,4668,5183,9249,0.24439791,0.27136126,0.48424084
19200,4696,5206,9298,0.24458333,0.27114583,0.48427083
19300,4725,5236,9339,0.24481865,0.27129534,0.48388601
19400,4741,5267,9392,0.24438144,0.27149485,0.48412371
19500,4764,5297,9439,0.24430769,0.27164103,0.48405128
19600,4785,5320,9495,0.24413265,0.27142857,0.48443878
19700,4814,5344,9542,0.24436548,0.27126904,0.48436548
19800,4833,5367,9600,0.24409091,0.27106061,0.48484848
19900,4856,5391,9653,0.24402010,0.27090452,0.48507538
20000,4883,5410,9707,0.24415000,0.27050000,0.48535000
20100,4907,5440,9753,0.24412935,0.27064677,0.48522388
20200,4928,5468,9804,0.24396040,0.27069307,0.48534653
20300,4948,5488,9864,0.24374384,0.27034483,0.48591133
20400,4971,5512,9917,0.24367647,0.27019608,0.48612745
20500,4993,5541,9966,0.24356098,0.27029268,0.48614634
20600,5009,5573,10018,0.24315534,0.27053398,0.48631068
20700,5033,5598,10069,0.24314010,0.27043478,0.48642512
20800,5055,5636,10109,0.24302885,0.27096154,0.48600962
20900,5089,5664,10147,0.24349282,0.27100478,0.48550239
21000,5112,5688,10200,0.24342857,0.27085714,0.48571429
21100,5139,5711,10250,0.24355450,0.27066351,0.48578199
21200,5166,5732,10302,0.24367925,0.27037736,0.48594340
21300,5190,5766,10344,0.24366197,0.27070423,0.48563380
21400,5207,5797,10396,0.24331776,0.27088785,0.48579439
21500,5234,5824,10442,0.24344186,0.27088372,0.48567442
21600,5260,5846,10494,0.24351852,0.27064815,0.48583333
21700,5281,5871,10548,0.24336406,0.27055300,0.48608295
21800,5305,5899,10596,0.24334862,0.27059633,0.48605505
21900,5340,5923,10637,0.24383562,0.27045662,0.48570776
22000,5369,5951,10680,0.24404545,0.27050000,0.48545455
22100,5398,5974,10728,0.24425339,0.27031674,0.48542986
22200,5435,5997,10768,0.24481982,0.27013514,0.48504505
22300,5458,6025,10817,0.24475336,0.27017937,0.48506726
22400,5478,6054,10868,0.24455357,0.27026786,0.48517857
22500,5495,6087,10918,0.24422222,0.27053333,0.48524444
22600,5524,6110,10966,0.24442478,0.27035398,0.48522124
22700,5545,6139,11016,0.24427313,0.27044053,0.48528634
22800,5570,6171,11059,0.24429825,0.27065789,0.48504386
22900,5597,6200,11103,0.24441048,0.27074236,0.48484716
23000,5622,6228,11150,0.24443478,0.27078261,0.48478261
23100,5641,6258,11201,0.24419913,0.27090909,0.48489177
23200,5667,6279,11254,0.24426724,0.27064655,0.48508621
23300,5691,6303,11306,0.24424893,0.27051502,0.48523605
23400,5718,6332,11350,0.24435897,0.27059829,0.48504274
23500,5747,6357,11396,0.24455319,0.27051064,0.48493617
23600,5771,6383,11446,0.24453390,0.27046610,0.48500000
23700,5802,6405,11493,0.24481013,0.27025316,0.48493671
23800,5825,6434,11541,0.24474790,0.27033613,0.48491597
23900,5850,6447,11603,0.24476987,0.26974895,0.48548117
24000,5877,6478,11645,0.24487500,0.26991667,0.48520833
24100,5904,6507,11689,0.24497925,0.27000000,0.48502075
24200,5930,6532,11738,0.24504132,0.26991736,0.48504132
24300,5955,6557,11788,0.24506173,0.26983539,0.48510288
24400,5971,6594,11835,0.24471311,0.27024590,0.48504098
24500,5994,6626,11880,0.24465306,0.27044898,0.48489796
24600,6009,6665,11926,0.24426829,0.27093496,0.48479675
24700,6031,6688,11981,0.24417004,0.27076923,0.48506073
24800,6058,6710,12032,0.24427419,0.27056452,0.48516129
24900,6078,6744,12078,0.24409639,0.27084337,0.48506024
25000,6100,6773,12127,0.24400000,0.27092000,0.48508000
25100,6127,6804,12169,0.24410359,0.27107570,0.48482072
25200,6155,6833,12212,0.24424603,0.27115079,0.48460317
25300,6182,6859,12259,0.24434783,0.27110672,0.48454545
25400,6210,6889,12301,0.24448819,0.27122047,0.48429134
25500,6235,6921,12344,0.24450980,0.27141176,0.48407843
25600,6259,6946,12395,0.24449219,0.27132812,0.48417969
25700,6284,6966,12450,0.24451362,0.27105058,0.48443580
25800,6306,6990,12504,0.24441860,0.27093023,0.48465116
25900,6329,7018,12553,0.24436293,0.27096525,0.48467181
26000,6357,7047,12596,0.24450000,0.27103846,0.48446154
26100,6386,7071,12643,0.24467433,0.27091954,0.48440613
26200,6406,7096,12698,0.24450382,0.27083969,0.48465649
26300,6425,7126,12749,0.24429658,0.27095057,0.48475285
26400,6456,7156,12788,0.24454545,0.27106061,0.48439394
26500,6486,7183,12831,0.24475472,0.27105660,0.48418868
26600,6512,7215,12873,0.24481203,0.27124060,0.48394737
26700,6540,7235,12925,0.24494382,0.27097378,0.48408240
26800,6566,7259,12975,0.24500000,0.27085821,0.48414179
26900,6591,7287,13022,0.24501859,0.27089219,0.48408922
27000,6606,7315,13079,0.24466667,0.27092593,0.48440741
27100,6627,7344,13129,0.24453875,0.27099631,0.48446494
27200,6654,7373,13173,0.24463235,0.27106618,0.48430147
27300,6675,7395,13230,0.24450549,0.27087912,0.48461538
27400,6698,7420,13282,0.24445255,0.27080292,0.48474453
27500,6720,7444,13336,0.24436364,0.27069091,0.48494545
27600,6745,7468,13387,0.24438406,0.27057971,0.48503623
27700,6768,7497,13435,0.24433213,0.27064982,0.48501805
27800,6796,7523,13481,0.24446043,0.27061151,0.48492806
27900,6829,7550,13521,0.24476703,0.27060932,0.48462366
28000,6853,7567,13580,0.24475000,0.27025000,0.48500000
28100,6877,7589,13634,0.24473310,0.27007117,0.48519573
28200,6905,7621,13674,0.24485816,0.27024823,0.48489362
28300,6929,7649,13722,0.24484099,0.27028269,0.48487633
28400,6951,7677,13772,0.24475352,0.27031690,0.48492958
28500,6978,7702,13820,0.24484211,0.27024561,0.48491228
28600,7002,7732,13866,0.24482517,0.27034965,0.48482517
28700,7018,7754,13928,0.24452962,0.27017422,0.48529617
28800,7041,7776,13983,0.24447917,0.27000000,0.48552083
28900,7065,7805,14030,0.24446367,0.27006920,0.48546713
29000,7089,7836,14075,0.24444828,0.27020690,0.48534483
29100,7114,7858,14128,0.24446735,0.27003436,0.48549828
29200,7142,7884,14174,0.24458904,0.27000000,0.48541096
29300,7173,7911,14216,0.24481229,0.27000000,0.48518771
29400,7193,7945,14262,0.24465986,0.27023810,0.48510204
29500,7224,7975,14301,0.24488136,0.27033898,0.48477966
29600,7245,7999,14356,0.24476351,0.27023649,0.48500000
29700,7274,8024,14402,0.24491582,0.27016835,0.48491582
29800,7297,8047,14456,0.24486577,0.27003356,0.48510067
29900,7312,8073,14515,0.24454849,0.27000000,0.48545151
30000,7334,8101,14565,0.24446667,0.27003333,0.48550000
30100,7353,8135,14612,0.24428571,0.27026578,0.48544850
30200,7375,8159,14666,0.24420530,0.27016556,0.48562914
30300,7398,8188,14714,0.24415842,0.27023102,0.48561056
30400,7419,8213,14768,0.24404605,0.27016447,0.48578947
30500,7447,8241,14812,0.24416393,0.27019672,0.48563934
30600,7478,8261,14861,0.24437908,0.26996732,0.48565359
30700,7507,8289,14904,0.24452769,0.27000000,0.48547231
30800,7534,8311,14955,0.24461039,0.26983766,0.48555195
30900,7551,8340,15009,0.24436893,0.26990291,0.48572816
31000,7580,8362,15058,0.24451613,0.26974194,0.48574194
31100,7601,8388,15111,0.24440514,0.26971061,0.48588424
31200,7632,8406,15162,0.24461538,0.26942308,0.48596154
31300,7648,8438,15214,0.24434505,0.26958466,0.48607029
31400,7667,8468,15265,0.24417197,0.26968153,0.48614650
31500,7693,8495,15312,0.24422222,0.26968254,0.48609524
31600,7728,8519,15353,0.24455696,0.26958861,0.48585443
31700,7759,8547,15394,0.24476341,0.26962145,0.48561514
31800,7782,8570,15448,0.24471698,0.26949686,0.48578616
31900,7805,8597,15498,0.24467085,0.26949843,0.48583072
32000,7825,8618,15557,0.24453125,0.26931250,0.48615625
32100,7861,8645,15594,0.24489097,0.26931464,0.48579439
32200,7887,8680,15633,0.24493789,0.26956522,0.48549689
32300,7911,8707,15682,0.24492260,0.26956656,0.48551084
32400,7935,8737,15728,0.24490741,0.26966049,0.48543210
32500,7958,8760,15782,0.24486154,0.26953846,0.48560000
32600,7975,8792,15833,0.24463190,0.26969325,0.48567485
32700,7995,8820,15885,0.24449541,0.26972477,0.48577982
32800,8022,8836,15942,0.24457317,0.26939024,0.48603659
32900,8049,8855,15996,0.24465046,0.26914894,0.48620061
33000,8074,8879,16047,0.24466667,0.26906061,0.48627273
33100,8093,8907,16100,0.24450151,0.26909366,0.48640483
33200,8123,8940,16137,0.24466867,0.26927711,0.48605422
33300,8140,8975,16185,0.24444444,0.26951952,0.48603604
33400,8166,9001,16233,0.24449102,0.26949102,0.48601796
33500,8194,9026,16280,0.24459701,0.26943284,0.48597015
33600,8219,9053,16328,0.24461310,0.26943452,0.48595238
33700,8254,9078,16368,0.24492582,0.26937685,0.48569733
33800,8283,9108,16409,0.24505917,0.26946746,0.48547337
33900,8302,9132,16466,0.24489676,0.26938053,0.48572271
34000,8327,9161,16512,0.24491176,0.26944118,0.48564706
34100,8358,9186,16556,0.24510264,0.26938416,0.48551320
34200,8381,9214,16605,0.24505848,0.26941520,0.48552632
34300,8403,9243,16654,0.24498542,0.26947522,0.48553936
34400,8428,9273,16699,0.24500000,0.26956395,0.48543605
34500,8450,9294,16756,0.24492754,0.26939130,0.48568116
34600,8483,9315,16802,0.24517341,0.26921965,0.48560694
34700,8500,9338,16862,0.24495677,0.26910663,0.48593660
34800,8540,9362,16898,0.24540230,0.26902299,0.48557471
34900,8565,9394,16941,0.24541547,0.26916905,0.48541547
35000,8580,9429,16991,0.24514286,0.26940000,0.48545714
35100,8612,9446,17042,0.24535613,0.26911681,0.48552707
35200,8635,9472,17093,0.24531250,0.26909091,0.48559659
35300,8657,9500,17143,0.24524079,0.26912181,0.48563739
35400,8676,9534,17190,0.24508475,0.26932203,0.48559322
35500,8695,9564,17241,0.24492958,0.26940845,0.48566197
35600,8717,9594,17289,0.24485955,0.26949438,0.48564607
35700,8743,9611,17346,0.24490196,0.26921569,0.48588235
35800,8770,9634,17396,0.24497207,0.26910615,0.48592179
35900,8792,9659,17449,0.24490251,0.26905292,0.48604457
36000,8819,9697,17484,0.24497222,0.26936111,0.48566667
36100,8840,9727,17533,0.24487535,0.26944598,0.48567867
36200,8871,9750,17579,0.24505525,0.26933702,0.48560773
36300,8892,9779,17629,0.24495868,0.26939394,0.48564738
36400,8913,9814,17673,0.24486264,0.26961538,0.48552198
36500,8934,9839,17727,0.24476712,0.26956164,0.48567123
36600,8956,9872,17772,0.24469945,0.26972678,0.48557377
36700,8978,9901,17821,0.24463215,0.26978202,0.48558583
36800,9002,9927,17871,0.24461957,0.26975543,0.48562500
36900,9026,9956,17918,0.24460705,0.26981030,0.48558266
37000,9047,9990,17963,0.24451351,0.27000000,0.48548649
37100,9071,10015,18014,0.24450135,0.26994609,0.48555256
37200,9103,10039,18058,0.24470430,0.26986559,0.48543011
37300,9130,10065,18105,0.24477212,0.26983914,0.48538874
37400,9147,10101,18152,0.24457219,0.27008021,0.48534759
37500,9170,10131,18199,0.24453333,0.27016000,0.48530667
37600,9188,10169,18243,0.24436170,0.27045213,0.48518617
37700,9208,10201,18291,0.24424403,0.27058355,0.48517241
37800,9230,10220,18350,0.24417989,0.27037037,0.48544974
37900,9252,10249,18399,0.24411609,0.27042216,0.48546174
38000,9274,10276,18450,0.24405263,0.27042105,0.48552632
38100,9302,10293,18505,0.24414698,0.27015748,0.48569554
38200,9325,10327,18548,0.24410995,0.27034031,0.48554974
38300,9351,10352,18597,0.24415144,0.27028721,0.48556136
38400,9372,10375,18653,0.24406250,0.27018229,0.48575521
38500,9397,10404,18699,0.24407792,0.27023377,0.48568831
38600,9425,10436,18739,0.24417098,0.27036269,0.48546632
38700,9444,10474,18782,0.24403101,0.27064599,0.48532300
38800,9464,10508,18828,0.24391753,0.27082474,0.48525773
38900,9484,10534,18882,0.24380463,0.27079692,0.48539846
39000,9510,10566,18924,0.24384615,0.27092308,0.48523077
39100,9537,10593,18970,0.24391304,0.27092072,0.48516624
39200,9556,10614,19030,0.24377551,0.27076531,0.48545918
39300,9579,10635,19086,0.24374046,0.27061069,0.48564885
39400,9605,10667,19128,0.24378173,0.27073604,0.48548223
39500,9627,10699,19174,0.24372152,0.27086076,0.48541772
39600,9649,10730,19221,0.24366162,0.27095960,0.48537879
39700,9673,10756,19271,0.24365239,0.27093199,0.48541562
39800,9694,10785,19321,0.24356784,0.27097990,0.48545226
39900,9720,10810,19370,0.24360902,0.27092732,0.48546366
40000,9748,10835,19417,0.24370000,0.27087500,0.48542500
40100,9774,10855,19471,0.24374065,0.27069825,0.48556110
40200,9802,10878,19520,0.24383085,0.27059701,0.48557214
40300,9831,10895,19574,0.24394541,0.27034739,0.48570720
40400,9858,10931,19611,0.24400990,0.27056931,0.48542079
40500,9880,10962,19658,0.24395062,0.27066667,0.48538272
40600,9898,10993,19709,0.24379310,0.27076355,0.48544335
40700,9924,11014,19762,0.24383292,0.27061425,0.48555283
40800,9950,11044,19806,0.24387255,0.27068627,0.48544118
40900,9969,11084,19847,0.24374083,0.27100244,0.48525672
41000,9999,11113,19888,0.24387805,0.27104878,0.48507317
41100,10030,11139,19931,0.24403893,0.27102190,0.48493917
41200,10061,11161,19978,0.24419903,0.27089806,0.48490291
41300,10083,11179,20038,0.24414044,0.27067797,0.48518160
41400,10108,11205,20087,0.24415459,0.27065217,0.48519324
41500,10132,11232,20136,0.24414458,0.27065060,0.48520482
41600,10159,11253,20188,0.24420673,0.27050481,0.48528846
41700,10181,11286,20233,0.24414868,0.27064748,0.48520384
41800,10208,11306,20286,0.24421053,0.27047847,0.48531100
41900,10232,11339,20329,0.24420048,0.27062053,0.48517900
42000,10251,11358,20391,0.24407143,0.27042857,0.48550000
42100,10284,11382,20434,0.24427553,0.27035629,0.48536817
42200,10309,11409,20482,0.24428910,0.27035545,0.48535545
42300,10336,11438,20526,0.24434988,0.27040189,0.48524823
42400,10361,11467,20572,0.24436321,0.27044811,0.48518868
42500,10379,11495,20626,0.24421176,0.27047059,0.48531765
42600,10406,11519,20675,0.24427230,0.27039906,0.48532864
42700,10432,11549,20719,0.24430913,0.27046838,0.48522248
42800,10454,11578,20768,0.24425234,0.27051402,0.48523364
42900,10484,11607,20809,0.24438228,0.27055944,0.48505828
43000,10514,11632,20854,0.24451163,0.27051163,0.48497674
43100,10539,11656,20905,0.24452436,0.27044084,0.48503480
43200,10558,11686,20956,0.24439815,0.27050926,0.48509259
43300,10582,11711,21007,0.24438799,0.27046189,0.48515012
43400,10606,11734,21060,0.24437788,0.27036866,0.48525346
43500,10631,11754,21115,0.24439080,0.27020690,0.48540230
43600,10654,11789,21157,0.24435780,0.27038991,0.48525229
43700,10677,11817,21206,0.24432494,0.27041190,0.48526316
43800,10701,11845,21254,0.24431507,0.27043379,0.48525114
43900,10729,11868,21303,0.24439636,0.27034169,0.48526196
44000,10751,11895,21354,0.24434091,0.27034091,0.48531818
44100,10773,11924,21403,0.24428571,0.27038549,0.48532880
44200,10802,11949,21449,0.24438914,0.27033937,0.48527149
44300,10834,11971,21495,0.24455982,0.27022573,0.48521445
44400,10863,11991,21546,0.24466216,0.27006757,0.48527027
44500,10884,12020,21596,0.24458427,0.27011236,0.48530337
44600,10903,12052,21645,0.24446188,0.27022422,0.48531390
44700,10925,12079,21696,0.24440716,0.27022371,0.48536913
44800,10948,12105,21747,0.24437500,0.27020089,0.48542411
44900,10966,12138,21796,0.24423163,0.27033408,0.48543430
45000,10986,12171,21843,0.24413333,0.27046667,0.48540000
45100,11011,12188,21901,0.24414634,0.27024390,0.48560976
45200,11039,12207,21954,0.24422566,0.27006637,0.48570796
45300,11063,12229,22008,0.24421634,0.26995585,0.48582781
45400,11087,12255,22058,0.24420705,0.26993392,0.48585903
45500,11111,12280,22109,0.24419780,0.26989011,0.48591209
45600,11138,12308,22154,0.24425439,0.26991228,0.48583333
45700,11155,12344,22201,0.24409190,0.27010941,0.48579869
45800,11185,12368,22247,0.24421397,0.27004367,0.48574236
45900,11209,12393,22298,0.24420479,0.27000000,0.48579521
46000,11233,12418,22349,0.24419565,0.26995652,0.48584783
46100,11258,12452,22390,0.24420824,0.27010846,0.48568330
46200,11285,12476,22439,0.24426407,0.27004329,0.48569264
46300,11308,12505,22487,0.24423326,0.27008639,0.48568035
46400,11330,12531,22539,0.24418103,0.27006466,0.48575431
46500,11359,12553,22588,0.24427957,0.26995699,0.48576344
46600,11389,12580,22631,0.24439914,0.26995708,0.48564378
46700,11411,12602,22687,0.24434690,0.26985011,0.48580300
46800,11439,12631,22730,0.24442308,0.26989316,0.48568376
