k,r,b,t,r_frac,b_frac,t_frac
46900,11901,13866,21133,0.25375267,0.29565032,0.45059701
47000,11927,13894,21179,0.25376596,0.29561702,0.45061702
47100,11951,13922,21227,0.25373673,0.29558386,0.45067941
47200,11980,13947,21273,0.25381356,0.29548729,0.45069915
47300,12008,13974,21318,0.25386892,0.29543340,0.45069767
47400,12032,14008,21360,0.25383966,0.29552743,0.45063291
47500,12058,14027,21415,0.25385263,0.29530526,0.45084211
47600,12080,14057,21463,0.25378151,0.29531513,0.45090336
47700,12104,14090,21506,0.25375262,0.29538784,0.45085954
47800,12127,14127,21546,0.25370293,0.29554393,0.45075314
47900,12159,14155,21586,0.25384134,0.29551148,0.45064718
48000,12189,14188,21623,0.25393750,0.29558333,0.45047917
48100,12216,14224,21660,0.25397089,0.29571726,0.45031185
48200,12242,14252,21706,0.25398340,0.29568465,0.45033195
48300,12269,14287,21744,0.25401656,0.29579710,0.45018634
48400,12291,14318,21791,0.25394628,0.29582645,0.45022727
48500,12312,14352,21836,0.25385567,0.29591753,0.45022680
48600,12340,14383,21877,0.25390947,0.29594650,0.45014403
48700,12371,14412,21917,0.25402464,0.29593429,0.45004107
48800,12398,14441,21961,0.25405738,0.29592213,0.45002049
48900,12428,14465,22007,0.25415133,0.29580777,0.45004090
49000,12453,14498,22049,0.25414286,0.29587755,0.44997959
49100,12479,14527,22094,0.25415479,0.29586558,0.44997963
49200,12501,14565,22134,0.25408537,0.29603659,0.44987805
49300,12525,14596,22179,0.25405680,0.29606491,0.44987830
49400,12554,14627,22219,0.25412955,0.29609312,0.44977733
49500,12589,14646,22265,0.25432323,0.29587879,0.44979798
49600,12617,14676,22307,0.25437500,0.29588710,0.44973790
49700,12640,14708,22352,0.25432596,0.29593561,0.44973843
49800,12660,14745,22395,0.25421687,0.29608434,0.44969880
49900,12680,14773,22447,0.25410822,0.29605210,0.44983968
50000,12719,14797,22484,0.25438000,0.29594000,0.44968000
50100,12750,14821,22529,0.25449102,0.29582834,0.44968064
50200,12776,14850,22574,0.25450199,0.29581673,0.44968127
50300,12805,14878,22617,0.25457256,0.29578529,0.44964215
50400,12827,14921,22652,0.25450397,0.29605159,0.44944444
50500,12857,14945,22698,0.25459406,0.29594059,0.44946535
50600,12881,14979,22740,0.25456522,0.29602767,0.44940711
50700,12902,15016,22782,0.25447732,0.29617357,0.44934911
50800,12924,15042,22834,0.25440945,0.29610236,0.44948819
50900,12942,15071,22887,0.25426326,0.29609037,0.44964637
51000,12968,15106,22926,0.25427451,0.29619608,0.44952941
51100,12996,15132,22972,0.25432485,0.29612524,0.44954990
51200,13018,15159,23023,0.25425781,0.29607422,0.44966797
51300,13040,15186,23074,0.25419103,0.29602339,0.44978558
51400,13069,15217,23114,0.25426070,0.29605058,0.44968872
51500,13089,15248,23163,0.25415534,0.29607767,0.44976699
51600,13115,15285,23200,0.25416667,0.29622093,0.44961240
51700,13141,15320,23239,0.25417795,0.29632495,0.44949710
51800,13166,15360,23274,0.25416988,0.29652510,0.44930502
51900,13194,15391,23315,0.25421965,0.29655106,0.44922929
52000,13218,15419,23363,0.25419231,0.29651923,0.44928846
52100,13255,15452,23393,0.25441459,0.29658349,0.44900192
52200,13285,15480,23435,0.25450192,0.29655172,0.44894636
52300,13312,15507,23481,0.25453155,0.29650096,0.44896750
52400,13334,15535,23531,0.25446565,0.29646947,0.44906489
52500,13356,15572,23572,0.25440000,0.29660952,0.44899048
52600,13388,15601,23611,0.25452471,0.29659696,0.44887833
52700,13411,15635,23654,0.25447818,0.29667932,0.44884250
52800,13428,15664,23708,0.25431818,0.29666667,0.44901515
52900,13455,15692,23753,0.25434783,0.29663516,0.44901701
53000,13478,15722,23800,0.25430189,0.29664151,0.44905660
53100,13506,15753,23841,0.25435028,0.29666667,0.44898305
53200,13531,15778,23891,0.25434211,0.29657895,0.44907895
53300,13558,15804,23938,0.25437148,0.29651032,0.44911820
53400,13585,15842,23973,0.25440075,0.29666667,0.44893258
53500,13609,15872,24019,0.25437383,0.29667290,0.44895327
53600,13634,15902,24064,0.25436567,0.29667910,0.44895522
53700,13659,15934,24107,0.25435754,0.29672253,0.44891993
53800,13680,15967,24153,0.25427509,0.29678439,0.44894052
53900,13709,15993,24198,0.25434137,0.29671614,0.44894249
54000,13738,16024,24238,0.25440741,0.29674074,0.44885185
54100,13760,16047,24293,0.25434381,0.29661738,0.44903882
54200,13784,16071,24345,0.25431734,0.29651292,0.44916974
54300,13808,16101,24391,0.25429098,0.29651934,0.44918969
54400,13836,16131,24433,0.25433824,0.29652574,0.44913603
54500,13866,16156,24478,0.25442202,0.29644037,0.44913761
54600,13892,16183,24525,0.25443223,0.29639194,0.44917582
54700,13913,16221,24566,0.25435101,0.29654479,0.44910420
54800,13938,16258,24604,0.25434307,0.29667883,0.44897810
54900,13969,16288,24643,0.25444444,0.29668488,0.44887067
55000,13992,16322,24686,0.25440000,0.29676364,0.44883636
55100,14012,16359,24729,0.25430127,0.29689655,0.44880218
55200,14046,16383,24771,0.25445652,0.29679348,0.44875000
55300,14070,16414,24816,0.25443038,0.29681736,0.44875226
55400,14092,16450,24858,0.25436823,0.29693141,0.44870036
55500,14124,16479,24897,0.25448649,0.29691892,0.44859459
55600,14158,16504,24938,0.25464029,0.29683453,0.44852518
55700,14182,16528,24990,0.25461400,0.29673250,0.44865350
55800,14209,16558,25033,0.25464158,0.29673835,0.44862007
55900,14235,16593,25072,0.25465116,0.29683363,0.44851521
56000,14258,16627,25115,0.25460714,0.29691071,0.44848214
56100,14284,16656,25160,0.25461676,0.29689840,0.44848485
56200,14307,16689,25204,0.25457295,0.29695730,0.44846975
56300,14341,16712,25247,0.25472469,0.29683837,0.44843694
56400,14364,16745,25291,0.25468085,0.29689716,0.44842199
56500,14396,16775,25329,0.25479646,0.29690265,0.44830088
56600,14423,16804,25373,0.25482332,0.29689046,0.44828622
56700,14444,16829,25427,0.25474427,0.29680776,0.44844797
56800,14466,16860,25474,0.25468310,0.29683099,0.44848592
56900,14500,16879,25521,0.25483304,0.29664323,0.44852373
57000,14529,16905,25566,0.25489474,0.29657895,0.44852632
57100,14557,16935,25608,0.25493870,0.29658494,0.44847636
57200,14584,16973,25643,0.25496503,0.29673077,0.44830420
57300,14608,17006,25686,0.25493892,0.29678883,0.44827225
57400,14632,17035,25733,0.25491289,0.29677700,0.44831010
57500,14653,17069,25778,0.25483478,0.29685217,0.44831304
57600,14677,17093,25830,0.25480903,0.29675347,0.44843750
57700,14701,17117,25882,0.25478336,0.29665511,0.44856153
57800,14731,17146,25923,0.25486159,0.29664360,0.44849481
57900,14763,17168,25969,0.25497409,0.29651123,0.44851468
58000,14781,17207,26012,0.25484483,0.29667241,0.44848276
58100,14805,17231,26064,0.25481928,0.29657487,0.44860585
58200,14842,17260,26098,0.25501718,0.29656357,0.44841924
58300,14862,17290,26148,0.25492281,0.29656947,0.44850772
58400,14892,17314,26194,0.25500000,0.29647260,0.44852740
58500,14918,17335,26247,0.25500855,0.29632479,0.44866667
58600,14947,17359,26294,0.25506826,0.29622867,0.44870307
58700,14965,17398,26337,0.25494037,0.29638842,0.44867121
58800,14980,17432,26388,0.25476190,0.29646259,0.44877551
58900,15014,17457,26429,0.25490662,0.29638370,0.44870968
59000,15047,17490,26463,0.25503390,0.29644068,0.44852542
59100,15072,17521,26507,0.25502538,0.29646362,0.44851100
59200,15098,17539,26563,0.25503378,0.29626689,0.44869932
59300,15122,17569,26609,0.25500843,0.29627319,0.44871838
59400,15149,17604,26647,0.25503367,0.29636364,0.44860269
59500,15174,17638,26688,0.25502521,0.29643697,0.44853782
59600,15199,17669,26732,0.25501678,0.29645973,0.44852349
59700,15230,17697,26773,0.25510888,0.29643216,0.44845896
59800,15254,17730,26816,0.25508361,0.29648829,0.44842809
59900,15281,17765,26854,0.25510851,0.29657763,0.44831386
60000,15310,17797,26893,0.25516667,0.29661667,0.44821667
60100,15332,17830,26938,0.25510815,0.29667221,0.44821963
60200,15363,17849,26988,0.25519934,0.29649502,0.44830565
60300,15384,17876,27040,0.25512438,0.29645108,0.44842454
60400,15411,17906,27083,0.25514901,0.29645695,0.44839404
60500,15438,17938,27124,0.25517355,0.29649587,0.44833058
60600,15454,17981,27165,0.25501650,0.29671617,0.44826733
60700,15488,18007,27205,0.25515651,0.29665568,0.44818781
60800,15510,18033,27257,0.25509868,0.29659539,0.44830592
60900,15534,18057,27309,0.25507389,0.29650246,0.44842365
61000,15564,18086,27350,0.25514754,0.29649180,0.44836066
61100,15589,18117,27394,0.25513912,0.29651391,0.44834697
61200,15617,18143,27440,0.25517974,0.29645425,0.44836601
61300,15641,18178,27481,0.25515498,0.29654160,0.44830343
61400,15671,18204,27525,0.25522801,0.29648208,0.44828990
61500,15699,18231,27570,0.25526829,0.29643902,0.44829268
61600,15727,18255,27618,0.25530844,0.29634740,0.44834416
61700,15754,18287,27659,0.25533225,0.29638574,0.44828201
61800,15775,18320,27705,0.25525890,0.29644013,0.44830097
61900,15808,18345,27747,0.25537964,0.29636511,0.44825525
62000,15833,18373,27794,0.25537097,0.29633871,0.44829032
62100,15865,18404,27831,0.25547504,0.29636071,0.44816425
62200,15897,18430,27873,0.25557878,0.29630225,0.44811897
62300,15921,18461,27918,0.25555377,0.29632424,0.44812199
62400,15937,18493,27970,0.25540064,0.29636218,0.44823718
62500,15964,18530,28006,0.25542400,0.29648000,0.44809600
62600,15990,18560,28050,0.25543131,0.29648562,0.44808307
62700,16019,18596,28085,0.25548644,0.29658692,0.44792663
62800,16039,18634,28127,0.25539809,0.29671975,0.44788217
62900,16057,18664,28179,0.25527822,0.29672496,0.44799682
63000,16089,18691,28220,0.25538095,0.29668254,0.44793651
63100,16116,18714,28270,0.25540412,0.29657686,0.44801902
63200,16138,18743,28319,0.25534810,0.29656646,0.44808544
63300,16166,18763,28371,0.25538705,0.29641390,0.44819905
63400,16195,18787,28418,0.25544164,0.29632492,0.44823344
63500,16221,18812,28467,0.25544882,0.29625197,0.44829921
63600,16246,18836,28518,0.25544025,0.29616352,0.44839623
63700,16269,18870,28561,0.25540031,0.29623234,0.44836735
63800,16288,18899,28613,0.25529781,0.29622257,0.44847962
63900,16310,18930,28660,0.25524257,0.29624413,0.44851330
64000,16334,18956,28710,0.25521875,0.29618750,0.44859375
64100,16356,18985,28759,0.25516381,0.29617785,0.44865835
64200,16392,19011,28797,0.25532710,0.29612150,0.44855140
64300,16413,19054,28833,0.25525661,0.29632970,0.44841369
64400,16436,19089,28875,0.25521739,0.29641304,0.44836957
64500,16464,19126,28910,0.25525581,0.29652713,0.44821705
64600,16489,19159,28952,0.25524768,0.29657895,0.44817337
64700,16514,19197,28989,0.25523957,0.29670788,0.44805255
64800,16539,19225,29036,0.25523148,0.29668210,0.44808642
64900,16560,19255,29085,0.25516179,0.29668721,0.44815100
65000,16591,19285,29124,0.25524615,0.29669231,0.44806154
65100,16614,19314,29172,0.25520737,0.29668203,0.44811060
65200,16643,19343,29214,0.25526074,0.29667178,0.44806748
65300,16656,19379,29265,0.25506891,0.29676876,0.44816233
65400,16679,19412,29309,0.25503058,0.29681957,0.44814985
65500,16702,19442,29356,0.25499237,0.29682443,0.44818321
65600,16733,19474,29393,0.25507622,0.29685976,0.44806402
65700,16758,19506,29436,0.25506849,0.29689498,0.44803653
65800,16780,19532,29488,0.25501520,0.29683891,0.44814590
65900,16800,19564,29536,0.25493171,0.29687405,0.44819423
66000,16823,19590,29587,0.25489394,0.29681818,0.44828788
66100,16847,19625,29628,0.25487141,0.29689864,0.44822995
66200,16877,19651,29672,0.25493958,0.29684290,0.44821752
66300,16906,19679,29715,0.25499246,0.29681750,0.44819005
66400,16936,19706,29758,0.25506024,0.29677711,0.44816265
66500,16958,19735,29807,0.25500752,0.29676692,0.44822556
66600,16981,19768,29851,0.25496997,0.29681682,0.44821321
66700,17015,19791,29894,0.25509745,0.29671664,0.44818591
66800,17043,19819,29938,0.25513473,0.29669162,0.44817365
66900,17070,19847,29983,0.25515695,0.29666667,0.44817638
67000,17088,19889,30023,0.25504478,0.29685075,0.44810448
67100,17118,19917,30065,0.25511177,0.29682563,0.44806259
67200,17139,19945,30116,0.25504464,0.29680060,0.44815476
67300,17166,19977,30157,0.25506686,0.29683507,0.44809807
67400,17192,20010,30198,0.25507418,0.29688427,0.44804154
67500,17220,20046,30234,0.25511111,0.29697778,0.44791111
67600,17242,20074,30284,0.25505917,0.29695266,0.44798817
67700,17271,20091,30338,0.25511078,0.29676514,0.44812408
67800,17292,20132,30376,0.25504425,0.29693215,0.44802360
67900,17313,20157,30430,0.25497791,0.29686303,0.44815906
68000,17334,20198,30468,0.25491176,0.29702941,0.44805882
68100,17363,20223,30514,0.25496329,0.29696035,0.44807636
68200,17395,20243,30562,0.25505865,0.29681818,0.44812317
68300,17416,20274,30610,0.25499268,0.29683748,0.44816984
68400,17436,20309,30655,0.25491228,0.29691520,0.44817251
68500,17469,20340,30691,0.25502190,0.29693431,0.44804380
68600,17491,20379,30730,0.25497085,0.29706997,0.44795918
68700,17510,20412,30778,0.25487627,0.29711790,0.44800582
68800,17536,20443,30821,0.25488372,0.29713663,0.44797965
68900,17564,20471,30865,0.25492017,0.29711176,0.44796807
69000,17587,20499,30914,0.25488406,0.29708696,0.44802899
69100,17610,20523,30967,0.25484805,0.29700434,0.44814761
69200,17637,20553,31010,0.25486994,0.29700867,0.44812139
69300,17661,20582,31057,0.25484848,0.29699856,0.44815296
69400,17691,20607,31102,0.25491354,0.29693084,0.44815562
69500,17712,20639,31149,0.25484892,0.29696403,0.44818705
69600,17743,20662,31195,0.25492816,0.29686782,0.44820402
69700,17777,20684,31239,0.25505022,0.29675753,0.44819225
69800,17812,20707,31281,0.25518625,0.29666189,0.44815186
69900,17834,20738,31328,0.25513591,0.29668097,0.44818312
70000,17861,20765,31374,0.25515714,0.29664286,0.44820000
70100,17885,20797,31418,0.25513552,0.29667618,0.44818830
70200,17905,20833,31462,0.25505698,0.29676638,0.44817664
70300,17940,20857,31503,0.25519203,0.29668563,0.44812233
70400,17959,20889,31552,0.25509943,0.29671875,0.44818182
70500,17989,20919,31592,0.25516312,0.29672340,0.44811348
70600,18008,20954,31638,0.25507082,0.29679887,0.44813031
70700,18038,20980,31682,0.25513437,0.29674682,0.44811881
70800,18058,21012,31730,0.25505650,0.29677966,0.44816384
70900,18076,21040,31784,0.25495063,0.29675599,0.44829337
71000,18104,21067,31829,0.25498592,0.29671831,0.44829577
71100,18128,21101,31871,0.25496484,0.29677918,0.44825598
71200,18152,21129,31919,0.25494382,0.29675562,0.44830056
71300,18181,21161,31958,0.25499299,0.29678822,0.44821879
71400,18206,21197,31997,0.25498599,0.29687675,0.44813725
71500,18232,21225,32043,0.25499301,0.29685315,0.44815385
71600,18253,21264,32083,0.25493017,0.29698324,0.44808659
71700,18287,21293,32120,0.25504881,0.29697350,0.44797768
71800,18310,21332,32158,0.25501393,0.29710306,0.44788301
71900,18333,21365,32202,0.25497914,0.29714882,0.44787204
72000,18353,21394,32253,0.25490278,0.29713889,0.44795833
72100,18382,21413,32305,0.25495146,0.29699029,0.44805825
72200,18406,21438,32356,0.25493075,0.29692521,0.44814404
72300,18427,21466,32407,0.25486860,0.29690180,0.44822960
72400,18453,21495,32452,0.25487569,0.29689227,0.44823204
72500,18482,21516,32502,0.25492414,0.29677241,0.44830345
72600,18509,21550,32541,0.25494490,0.29683196,0.44822314
72700,18531,21578,32591,0.25489684,0.29680880,0.44829436
72800,18565,21604,32631,0.25501374,0.29675824,0.44822802
72900,18581,21645,32674,0.25488340,0.29691358,0.44820302
73000,18608,21679,32713,0.25490411,0.29697260,0.44812329
73100,18629,21705,32766,0.25484268,0.29692202,0.44823529
73200,18653,21741,32806,0.25482240,0.29700820,0.44816940
73300,18676,21768,32856,0.25478854,0.29697135,0.44824011
73400,18708,21800,32892,0.25487738,0.29700272,0.44811989
73500,18737,21834,32929,0.25492517,0.29706122,0.44801361
73600,18757,21859,32984,0.25485054,0.29699728,0.44815217
73700,18782,21890,33028,0.25484396,0.29701493,0.44814111
73800,18815,21926,33059,0.25494580,0.29710027,0.44795393
73900,18838,21957,33105,0.25491204,0.29711773,0.44797023
74000,18861,21985,33154,0.25487838,0.29709459,0.44802703
74100,18888,22016,33196,0.25489879,0.29711201,0.44798920
74200,18903,22048,33249,0.25475741,0.29714286,0.44809973
74300,18924,22071,33305,0.25469717,0.29705249,0.44825034
74400,18954,22106,33340,0.25475806,0.29712366,0.44811828
74500,18982,22138,33380,0.25479195,0.29715436,0.44805369
74600,19011,22170,33419,0.25483914,0.29718499,0.44797587
74700,19042,22203,33455,0.25491299,0.29722892,0.44785810
74800,19072,22230,33498,0.25497326,0.29719251,0.44783422
74900,19098,22258,33544,0.25497997,0.29716956,0.44785047
75000,19117,22294,33589,0.25489333,0.29725333,0.44785333
75100,19143,22319,33638,0.25490013,0.29719041,0.44790945
75200,19165,22346,33689,0.25485372,0.29715426,0.44799202
75300,19185,22376,33739,0.25478088,0.29715803,0.44806109
75400,19215,22402,33783,0.25484085,0.29710875,0.44805040
75500,19241,22437,33822,0.25484768,0.29717881,0.44797351
75600,19268,22472,33860,0.25486772,0.29724868,0.44788360
75700,19293,22501,33906,0.25486129,0.29723910,0.44789960
75800,19324,22527,33949,0.25493404,0.29718997,0.44787599
75900,19351,22559,33990,0.25495389,0.29722003,0.44782609
76000,19382,22580,34038,0.25502632,0.29710526,0.44786842
76100,19405,22611,34084,0.25499343,0.29712221,0.44788436
76200,19427,22640,34133,0.25494751,0.29711286,0.44793963
76300,19450,22660,34190,0.25491481,0.29698558,0.44809961
76400,19480,22685,34235,0.25497382,0.29692408,0.44810209
76500,19508,22714,34278,0.25500654,0.29691503,0.44807843
76600,19530,22749,34321,0.25496084,0.29698433,0.44805483
76700,19556,22776,34368,0.25496741,0.29694915,0.44808344
76800,19584,22806,34410,0.25500000,0.29695312,0.44804688
76900,19605,22843,34452,0.25494148,0.29704811,0.44801040
77000,19630,22880,34490,0.25493506,0.29714286,0.44792208
77100,19649,22912,34539,0.25485084,0.29717250,0.44797665
77200,19674,22942,34584,0.25484456,0.29717617,0.44797927
77300,19692,22964,34644,0.25474774,0.29707633,0.44817594
77400,19715,23001,34684,0.25471576,0.29717054,0.44811370
77500,19741,23029,34730,0.25472258,0.29714839,0.44812903
77600,19767,23054,34779,0.25472938,0.29708763,0.44818299
77700,19784,23086,34830,0.25462033,0.29711712,0.44826255
77800,19829,23101,34870,0.25487147,0.29692802,0.44820051
77900,19855,23130,34915,0.25487805,0.29691913,0.44820282
78000,19883,23153,34964,0.25491026,0.29683333,0.44825641
78100,19904,23183,35013,0.25485275,0.29683739,0.44830986
78200,19924,23214,35062,0.25478261,0.29685422,0.44836317
78300,19944,23245,35111,0.25471264,0.29687101,0.44841635
78400,19973,23274,35153,0.25475765,0.29686224,0.44838010
78500,20001,23304,35195,0.25478981,0.29686624,0.44834395
78600,20020,23335,35245,0.25470738,0.29688295,0.44840967
78700,20049,23367,35284,0.25475222,0.29691233,0.44833545
78800,20073,23399,35328,0.25473350,0.29694162,0.44832487
78900,20098,23420,35382,0.25472750,0.29683143,0.44844106
79000,20127,23451,35422,0.25477215,0.29684810,0.44837975
79100,20153,23479,35468,0.25477876,0.29682680,0.44839444
79200,20185,23507,35508,0.25486111,0.29680556,0.44833333
79300,20218,23534,35548,0.25495586,0.29677175,0.44827238
79400,20250,23561,35589,0.25503778,0.29673804,0.44822418
79500,20274,23595,35631,0.25501887,0.29679245,0.44818868
79600,20298,23626,35676,0.25500000,0.29680905,0.44819095
79700,20322,23654,35724,0.25498118,0.29678795,0.44823087
79800,20349,23683,35768,0.25500000,0.29677945,0.44822055
79900,20373,23720,35807,0.25498123,0.29687109,0.44814768
80000,20395,23753,35852,0.25493750,0.29691250,0.44815000
80100,20422,23788,35890,0.25495630,0.29697878,0.44806492
80200,20443,23820,35937,0.25490025,0.29700748,0.44809227
80300,20467,23848,35985,0.25488169,0.29698630,0.44813200
80400,20490,23883,36027,0.25485075,0.29705224,0.44809701
80500,20518,23914,36068,0.25488199,0.29706832,0.44804969
80600,20549,23943,36108,0.25495037,0.29705955,0.44799007
80700,20571,23969,36160,0.25490706,0.29701363,0.44807931
80800,20594,24002,36204,0.25487624,0.29705446,0.44806931
80900,20616,24040,36244,0.25483313,0.29715698,0.44800989
81000,20638,24065,36297,0.25479012,0.29709877,0.44811111
81100,20666,24095,36339,0.25482121,0.29710234,0.44807645
81200,20683,24124,36393,0.25471675,0.29709360,0.44818966
81300,20708,24152,36440,0.25471095,0.29707257,0.44821648
81400,20739,24183,36478,0.25477887,0.29708845,0.44813268
81500,20766,24210,36524,0.25479755,0.29705521,0.44814724
81600,20799,24235,36566,0.25488971,0.29699755,0.44811275
81700,20821,24271,36608,0.25484700,0.29707466,0.44807834
81800,20836,24302,36662,0.25471883,0.29709046,0.44819071
81900,20860,24333,36707,0.25470085,0.29710623,0.44819292
82000,20886,24359,36755,0.25470732,0.29706098,0.44823171
82100,20904,24389,36807,0.25461632,0.29706456,0.44831912
82200,20942,24422,36836,0.25476886,0.29710462,0.44812652
82300,20972,24456,36872,0.25482382,0.29715674,0.44801944
82400,20999,24485,36916,0.25484223,0.29714806,0.44800971
82500,21030,24515,36955,0.25490909,0.29715152,0.44793939
82600,21048,24538,37014,0.25481840,0.29707022,0.44811138
82700,21077,24560,37063,0.25486094,0.29697703,0.44816203
82800,21103,24592,37105,0.25486715,0.29700483,0.44812802
82900,21123,24621,37156,0.25480097,0.29699638,0.44820265
83000,21151,24646,37203,0.25483133,0.29693976,0.44822892
83100,21176,24673,37251,0.25482551,0.29690734,0.44826715
83200,21203,24702,37295,0.25484375,0.29689904,0.44825721
83300,21227,24734,37339,0.25482593,0.29692677,0.44824730
83400,21248,24768,37384,0.25477218,0.29697842,0.44824940
83500,21273,24798,37429,0.25476647,0.29698204,0.44825150
83600,21292,24829,37479,0.25468900,0.29699761,0.44831340
83700,21319,24850,37531,0.25470729,0.29689367,0.44839904
83800,21347,24878,37575,0.25473747,0.29687351,0.44838902
83900,21371,24914,37615,0.25471990,0.29694875,0.44833135
84000,21403,24937,37660,0.25479762,0.29686905,0.44833333
84100,21426,24964,37710,0.25476813,0.29683710,0.44839477
84200,21448,24992,37760,0.25472684,0.29681710,0.44845606
84300,21478,25012,37810,0.25478055,0.29670225,0.44851720
84400,21498,25040,37862,0.25471564,0.29668246,0.44860190
84500,21519,25075,37906,0.25466272,0.29674556,0.44859172
84600,21547,25102,37951,0.25469267,0.29671395,0.44859338
84700,21568,25137,37995,0.25463991,0.29677686,0.44858323
84800,21593,25167,38040,0.25463443,0.29678066,0.44858491
84900,21627,25196,38077,0.25473498,0.29677267,0.44849234
85000,21652,25224,38124,0.25472941,0.29675294,0.44851765
85100,21673,25254,38173,0.25467685,0.29675676,0.44856639
85200,21700,25283,38217,0.25469484,0.29674883,0.44855634
85300,21728,25318,38254,0.25472450,0.29681125,0.44846424
85400,21748,25350,38302,0.25466042,0.29683841,0.44850117
85500,21769,25380,38351,0.25460819,0.29684211,0.44854971
85600,21794,25408,38398,0.25460280,0.29682243,0.44857477
85700,21822,25437,38441,0.25463244,0.29681447,0.44855309
85800,21846,25466,38488,0.25461538,0.29680653,0.44857809
85900,21874,25498,38528,0.25464494,0.29683353,0.44852154
86000,21900,25532,38568,0.25465116,0.29688372,0.44846512
86100,21921,25560,38619,0.25459930,0.29686411,0.44853659
86200,21946,25581,38673,0.25459397,0.29676334,0.44864269
86300,21970,25605,38725,0.25457706,0.29669757,0.44872538
86400,21997,25633,38770,0.25459491,0.29667824,0.44872685
86500,22029,25652,38819,0.25467052,0.29655491,0.44877457
86600,22048,25684,38868,0.25459584,0.29658199,0.44882217
86700,22074,25706,38920,0.25460208,0.29649366,0.44890427
86800,22105,25734,38961,0.25466590,0.29647465,0.44885945
86900,22121,25767,39012,0.25455696,0.29651323,0.44892980
87000,22151,25793,39056,0.25460920,0.29647126,0.44891954
87100,22172,25815,39113,0.25455798,0.29638347,0.44905855
87200,22191,25842,39167,0.25448394,0.29635321,0.44916284
87300,22220,25868,39212,0.25452463,0.29631157,0.44916380
87400,22246,25896,39258,0.25453089,0.29629291,0.44917620
87500,22266,25929,39305,0.25446857,0.29633143,0.44920000
87600,22288,25964,39348,0.25442922,0.29639269,0.44917808
87700,22310,26001,39389,0.25438997,0.29647662,0.44913341
87800,22342,26031,39427,0.25446469,0.29648064,0.44905467
87900,22368,26059,39473,0.25447099,0.29646189,0.44906712
88000,22396,26086,39518,0.25450000,0.29643182,0.44906818
88100,22431,26114,39555,0.25460840,0.29641317,0.44897843
88200,22457,26142,39601,0.25461451,0.29639456,0.44899093
88300,22494,26167,39639,0.25474519,0.29634202,0.44891280
88400,22518,26192,39690,0.25472851,0.29628959,0.44898190
88500,22544,26217,39739,0.25473446,0.29623729,0.44902825
88600,22560,26253,39787,0.25462754,0.29630926,0.44906321
88700,22582,26277,39841,0.25458850,0.29624577,0.44916573
88800,22608,26305,39887,0.25459459,0.29622748,0.44917793
88900,22634,26329,39937,0.25460067,0.29616423,0.44923510
89000,22662,26356,39982,0.25462921,0.29613483,0.44923596
89100,22689,26386,40025,0.25464646,0.29613917,0.44921437
89200,22715,26416,40069,0.25465247,0.29614350,0.44920404
89300,22748,26436,40116,0.25473684,0.29603583,0.44922732
89400,22764,26467,40169,0.25463087,0.29605145,0.44931767
89500,22789,26503,40208,0.25462570,0.29612291,0.44925140
89600,22808,26539,40253,0.25455357,0.29619420,0.44925223
89700,22834,26572,40294,0.25455964,0.29623188,0.44920847
89800,22860,26606,40334,0.25456570,0.29628062,0.44915367
89900,22893,26633,40374,0.25464961,0.29625139,0.44909900
90000,22923,26659,40418,0.25470000,0.29621111,0.44908889
90100,22946,26695,40459,0.25467259,0.29628191,0.44904550
90200,22966,26723,40511,0.25461197,0.29626386,0.44912417
90300,22997,26749,40554,0.25467331,0.29622370,0.44910299
90400,23023,26781,40596,0.25467920,0.29625000,0.44907080
90500,23046,26818,40636,0.25465193,0.29633149,0.44901657
90600,23075,26845,40680,0.25469095,0.29630243,0.44900662
90700,23105,26876,40719,0.25474090,0.29631753,0.44894157
90800,23126,26900,40774,0.25469163,0.29625551,0.44905286
90900,23147,26933,40820,0.25464246,0.29629263,0.44906491
91000,23166,26963,40871,0.25457143,0.29629670,0.44913187
91100,23192,27002,40906,0.25457739,0.29639956,0.44902305
91200,23217,27036,40947,0.25457237,0.29644737,0.44898026
91300,23249,27065,40986,0.25464403,0.29644031,0.44891566
91400,23271,27098,41031,0.25460613,0.29647702,0.44891685
91500,23292,27129,41079,0.25455738,0.29649180,0.44895082
91600,23321,27156,41123,0.25459607,0.29646288,0.44894105
91700,23352,27185,41163,0.25465649,0.29645583,0.44888768
91800,23377,27211,41212,0.25465142,0.29641612,0.44893246
91900,23404,27236,41260,0.25466812,0.29636561,0.44896627
92000,23431,27266,41303,0.25468478,0.29636957,0.44894565
92100,23455,27292,41353,0.25466884,0.29633008,0.44900109
92200,23479,27325,41396,0.25465293,0.29636659,0.44898048
92300,23503,27348,41449,0.25463705,0.29629469,0.44906826
92400,23527,27378,41495,0.25462121,0.29629870,0.44908009
92500,23551,27408,41541,0.25460541,0.29630270,0.44909189
92600,23576,27435,41589,0.25460043,0.29627430,0.44912527
92700,23597,27467,41636,0.25455232,0.29629989,0.44914779
92800,23622,27491,41687,0.25454741,0.29623922,0.44921336
92900,23643,27525,41732,0.25449946,0.29628633,0.44921421
93000,23662,27558,41780,0.25443011,0.29632258,0.44924731
93100,23681,27584,41835,0.25436090,0.29628357,0.44935553
93200,23707,27615,41878,0.25436695,0.29629828,0.44933476
93300,23735,27646,41919,0.25439443,0.29631297,0.44929260
